Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.000161,14.238477,[ 3 31] ; [12 10],[ 9.10714286 24.89285714] ; [ 5.89285714 16.10714286],1
n2,1,0.453323,0.562329,[10  8] ; [7 3],[10.92857143  7.07142857] ; [6.07142857 3.92857143],0
d4,1,0.465312,0.533087,[24 11] ; [13  9],[22.71929825 12.28070175] ; [14.28070175  7.71929825],0
r1,1,0.476632,0.506559,[11 24] ; [ 5 17],[ 9.8245614 25.1754386] ; [ 6.1754386 15.8245614],0
d3,1,0.486376,0.484534,[16 19] ; [ 8 14],[14.73684211 20.26315789] ; [ 9.26315789 12.73684211],0
d5,1,0.516166,0.421547,[19 16] ; [10 12],[17.80701754 17.19298246] ; [11.19298246 10.80701754],0
s5,1,0.544122,0.367953,[ 3 32] ; [ 3 19],[ 3.68421053 31.31578947] ; [ 2.31578947 19.68421053],0
a7,1,0.571783,0.319708,[17 18] ; [ 9 13],[15.96491228 19.03508772] ; [10.03508772 11.96491228],0
a3,1,0.584218,0.299465,[16 18] ; [12 10],[17. 17.] ; [11. 11.],0
u3,1,0.592516,0.286432,[ 4 15] ; [3 7],[ 4.5862069 14.4137931] ; [2.4137931 7.5862069],0
d2,1,0.625697,0.237941,[10 25] ; [ 5 17],[ 9.21052632 25.78947368] ; [ 5.78947368 16.21052632],0
b5,1,0.66051,0.192905,[17 18] ; [12 10],[17.80701754 17.19298246] ; [11.19298246 10.80701754],0
s7,1,0.692501,0.156391,[ 8 24] ; [ 6 14],[ 8.61538462 23.38461538] ; [ 5.38461538 14.61538462],0
v3,1,0.694534,0.154221,[ 5 30] ; [ 4 18],[ 5.52631579 29.47368421] ; [ 3.47368421 18.52631579],0
n4,1,0.721903,0.126677,[19 16] ; [13  9],[19.64912281 15.35087719] ; [12.35087719  9.64912281],0
r3,1,0.752044,0.099822,[20 14] ; [12 10],[19.42857143 14.57142857] ; [12.57142857  9.42857143],0
v4,1,0.752402,0.099524,[16 19] ; [11 11],[16.57894737 18.42105263] ; [10.42105263 11.57894737],0
v2,1,0.756873,0.095846,[11 23] ; [ 8 14],[11.53571429 22.46428571] ; [ 7.46428571 14.53571429],0
n5,1,0.78367,0.075372,[21 14] ; [14  8],[21.49122807 13.50877193] ; [13.50877193  8.49122807],0
s1,1,0.946188,0.004555,[ 3 32] ; [ 2 20],[ 3.07017544 31.92982456] ; [ 1.92982456 20.07017544],0
a1,1,0.946188,0.004555,[ 3 32] ; [ 2 20],[ 3.07017544 31.92982456] ; [ 1.92982456 20.07017544],0
a8,1,0.985537,0.000329,[ 3 29] ; [ 2 19],[ 3.01886792 28.98113208] ; [ 1.98113208 19.01886792],0
