Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000102,15.100558,[40  9] ; [24 30],[30.44660194 18.55339806] ; [33.55339806 20.44660194],1
r1,1,0.168448,1.896699,[27 21] ; [23 31],[23.52941176 24.47058824] ; [26.47058824 27.52941176],0
s5,1,0.171087,1.873394,[ 5 42] ; [ 2 52],[ 3.25742574 43.74257426] ; [ 3.74257426 50.25742574],0
a3,1,0.171991,1.8655,[26 21] ; [37 17],[29.31683168 17.68316832] ; [33.68316832 20.31683168],0
a4,1,0.208231,1.583686,[15 34] ; [23 31],[18.0776699 30.9223301] ; [19.9223301 34.0776699],0
n2,1,0.228101,1.452664,[9 5] ; [12 15],[7.17073171 6.82926829] ; [13.82926829 13.17073171],0
p10,1,0.260493,1.266137,[21 28] ; [17 36],[18.25490196 30.74509804] ; [19.74509804 33.25490196],0
d2,1,0.338186,0.917298,[19 30] ; [26 28],[21.40776699 27.59223301] ; [23.59223301 30.40776699],0
d1,1,0.367388,0.812479,[18 31] ; [25 30],[20.25961538 28.74038462] ; [22.74038462 32.25961538],0
u1,1,0.390575,0.737151,[ 6 43] ; [ 4 51],[ 4.71153846 44.28846154] ; [ 5.28846154 49.71153846],0
s8,1,0.390575,0.737151,[ 6 43] ; [ 4 51],[ 4.71153846 44.28846154] ; [ 5.28846154 49.71153846],0
v2,1,0.416175,0.661091,[14 33] ; [12 41],[12.22 34.78] ; [13.78 39.22],0
b4,1,0.425304,0.635614,[27 22] ; [26 29],[24.97115385 24.02884615] ; [28.02884615 26.97115385],0
d5,1,0.457312,0.552465,[28 20] ; [36 19],[29.82524272 18.17475728] ; [34.17475728 20.82524272],0
a6,1,0.473974,0.512695,[31 18] ; [31 24],[29.21153846 19.78846154] ; [32.78846154 22.21153846],0
s3,1,0.551858,0.353999,[15 33] ; [14 40],[13.64705882 34.35294118] ; [15.35294118 38.64705882],0
n4,1,0.560131,0.339477,[30 19] ; [30 24],[28.54368932 20.45631068] ; [31.45631068 22.54368932],0
r2,1,0.583462,0.300671,[38 10] ; [38 13],[36.84848485 11.15151515] ; [39.15151515 11.84848485],0
a2,1,0.628433,0.234192,[ 8 41] ; [11 44],[ 8.95192308 40.04807692] ; [10.04807692 44.95192308],0
u3,1,0.632406,0.228812,[ 8 15] ; [ 5 13],[ 7.29268293 15.70731707] ; [ 5.70731707 12.29268293],0
n5,1,0.67014,0.181438,[27 22] ; [32 22],[28.06796117 20.93203883] ; [30.93203883 23.06796117],0
b1,1,0.70274,0.145637,[25 24] ; [26 29],[24.02884615 24.97115385] ; [26.97115385 28.02884615],0
d4,1,0.747642,0.103523,[32 16] ; [35 20],[31.22330097 16.77669903] ; [35.77669903 19.22330097],0
a7,1,0.757906,0.095007,[29 19] ; [31 23],[28.23529412 19.76470588] ; [31.76470588 22.23529412],0
a8,1,0.7865,0.073364,[ 3 39] ; [ 3 49],[ 2.68085106 39.31914894] ; [ 3.31914894 48.68085106],0
u2,1,0.922633,0.009432,[ 8 15] ; [ 6 12],[ 7.85365854 15.14634146] ; [ 6.14634146 11.85365854],0
v3,1,0.96928,0.001483,[11 36] ; [12 40],[10.91919192 36.08080808] ; [12.08080808 39.91919192],0
