Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.0,50.811317,[ 5 26] ; [91 18],[21.25714286  9.74285714] ; [74.74285714 34.25714286],1
a4,1,0.292434,1.108384,[10 20] ; [48 61],[12.51798561 17.48201439] ; [45.48201439 63.51798561],0
a3,1,0.299383,1.076942,[15 15] ; [66 43],[17.48201439 12.51798561] ; [63.51798561 45.48201439],0
v1,1,0.303202,1.060056,[ 8 20] ; [43 67],[10.34782609 17.65217391] ; [40.65217391 69.34782609],0
a8,1,0.309085,1.03458,[ 2 26] ; [14 83],[ 3.584 24.416] ; [12.416 84.584],0
n2,1,0.312422,1.020408,[9 6] ; [26  9],[10.5  4.5] ; [24.5 10.5],0
a2,1,0.31702,1.001201,[ 4 27] ; [23 87],[ 5.93617021 25.06382979] ; [21.06382979 88.93617021],0
d2,1,0.317218,1.000381,[12 17] ; [57 53],[14.39568345 14.60431655] ; [54.60431655 55.39568345],0
p6,1,0.328007,0.956751,[ 6 24] ; [31 76],[ 8.10218978 21.89781022] ; [28.89781022 78.10218978],0
p12,1,0.335313,0.92827,[ 1 30] ; [  1 109],[ 0.43971631 30.56028369] ; [  1.56028369 108.43971631],0
p4,1,0.347138,0.883891,[11 20] ; [49 60],[13.28571429 17.71428571] ; [46.71428571 62.28571429],0
d3,1,0.373458,0.792126,[17 14] ; [70 40],[19.12765957 11.87234043] ; [67.87234043 42.12765957],0
p1,1,0.403235,0.698657,[ 3 28] ; [  6 103],[ 1.99285714 29.00714286] ; [  7.00714286 101.99285714],0
u1,1,0.425603,0.634792,[ 4 27] ; [21 89],[ 5.4964539 25.5035461] ; [19.5035461 90.4964539],0
s7,1,0.449997,0.570659,[ 9 20] ; [41 65],[10.74074074 18.25925926] ; [39.25925926 66.74074074],0
s4,1,0.466402,0.530487,[ 6 25] ; [15 92],[ 4.7173913 26.2826087] ; [16.2826087 90.7173913],0
b2,1,0.503251,0.448074,[ 5 15] ; [23 47],[ 6.22222222 13.77777778] ; [21.77777778 48.22222222],0
b3,1,0.503251,0.448074,[ 5 15] ; [23 47],[ 6.22222222 13.77777778] ; [21.77777778 48.22222222],0
s5,1,0.545125,0.366123,[ 5 24] ; [24 83],[ 6.18382353 22.81617647] ; [22.81617647 84.18382353],0
n4,1,0.560532,0.338785,[20 11] ; [77 33],[21.32624113  9.67375887] ; [75.67375887 34.32624113],0
p3,1,0.62914,0.233229,[ 9 22] ; [37 73],[10.11347518 20.88652482] ; [35.88652482 74.11347518],0
s1,1,0.674283,0.176633,[ 2 29] ; [  5 104],[ 1.55 29.45] ; [  5.45 103.55],0
n3,1,0.699676,0.14881,[9 6] ; [23 12],[9.6 5.4] ; [22.4 12.6],0
v2,1,0.728801,0.120215,[14 16] ; [47 62],[13.16546763 16.83453237] ; [47.83453237 61.16546763],0
d1,1,0.80409,0.061533,[15 16] ; [56 54],[15.60992908 15.39007092] ; [55.39007092 54.60992908],0
a1,1,0.832143,0.044924,[ 2 29] ; [  6 104],[ 1.75886525 29.24113475] ; [  6.24113475 103.75886525],0
s2,1,0.847027,0.037216,[11 20] ; [40 67],[11.45652174 19.54347826] ; [39.54347826 67.45652174],0
d4,1,0.89289,0.01813,[22  8] ; [82 28],[22.28571429  7.71428571] ; [81.71428571 28.28571429],0
b4,1,0.896818,0.016818,[19 12] ; [66 44],[18.68794326 12.31205674] ; [66.31205674 43.68794326],0
n5,1,0.928253,0.008108,[20 11] ; [70 40],[19.78723404 11.21276596] ; [70.21276596 39.78723404],0
