Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,4e-06,21.425559,[81 68] ; [62 10],[96.41176471 52.58823529] ; [46.58823529 25.41176471],1
s1,1,0.42494,0.636613,[ 10 135] ; [ 3 69],[  8.68663594 136.31336406] ; [ 4.31336406 67.68663594],0
b3,1,0.473294,0.514276,[20 54] ; [14 28],[21.68965517 52.31034483] ; [12.31034483 29.68965517],0
b2,1,0.473294,0.514276,[20 54] ; [14 28],[21.68965517 52.31034483] ; [12.31034483 29.68965517],0
n5,1,0.499715,0.455541,[106  42] ; [47 23],[103.87155963  44.12844037] ; [49.12844037 20.87155963],0
b5,1,0.555032,0.348379,[89 60] ; [40 32],[86.97285068 62.02714932] ; [42.02714932 29.97285068],0
v1,1,0.56702,0.327694,[61 83] ; [33 38],[62.95813953 81.04186047] ; [31.04186047 39.95813953],0
r3,1,0.587356,0.294492,[139   9] ; [67  3],[139.85321101   8.14678899] ; [66.14678899  3.85321101],0
u1,1,0.615012,0.252941,[ 21 128] ; [12 60],[ 22.24886878 126.75113122] ; [10.75113122 61.24886878],0
r1,1,0.68094,0.16907,[117  32] ; [54 17],[115.81363636  33.18636364] ; [55.18636364 15.81363636],0
n1,1,0.692501,0.156391,[14 24] ; [6 8],[14.61538462 23.38461538] ; [5.38461538 8.61538462],0
a1,1,0.783518,0.075481,[  7 142] ; [ 4 68],[  7.41628959 141.58371041] ; [ 3.58371041 68.41628959],0
n4,1,0.798053,0.065468,[108  41] ; [51 21],[107.19909502  41.80090498] ; [51.80090498 20.19909502],0
v2,1,0.804785,0.061087,[67 74] ; [32 38],[66.1563981 74.8436019] ; [32.8436019 37.1563981],0
v4,1,0.820637,0.051404,[133  14] ; [64  6],[133.4516129  13.5483871] ; [63.5483871  6.4516129],0
d3,1,0.890411,0.018985,[98 50] ; [47 25],[97.54545455 50.45454545] ; [47.45454545 24.54545455],0
r4,1,0.975588,0.000936,[126  23] ; [61 11],[126.07692308  22.92307692] ; [60.92307692 11.07692308],0
