Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,71.679156,[508  75] ; [85 65],[471.64938608 111.35061392] ; [121.35061392  28.64938608],1
u2,1,0.15988,1.975365,[91 51] ; [23 21],[87.03225806 54.96774194] ; [26.96774194 17.03225806],0
a3,1,0.164245,1.934705,[447 142] ; [107  45],[440.35897436 148.64102564] ; [113.64102564  38.35897436],0
n1,1,0.222338,1.489214,[38 74] ; [24 31],[41.58083832 70.41916168] ; [20.41916168 34.58083832],0
u3,1,0.228627,1.449383,[90 52] ; [24 21],[86.56684492 55.43315508] ; [27.43315508 17.56684492],0
s3,1,0.284654,1.144733,[335 245] ; [81 72],[329.16780355 250.83219645] ; [86.83219645 66.16780355],0
a2,1,0.297039,1.087439,[148 442] ; [ 45 109],[153.05107527 436.94892473] ; [ 39.94892473 114.05107527],0
d1,1,0.36722,0.81305,[413 177] ; [102  52],[408.40053763 181.59946237] ; [106.59946237  47.40053763],0
n2,1,0.435412,0.608344,[83 29] ; [39 18],[80.85207101 31.14792899] ; [41.14792899 15.85207101],0
s7,1,0.440186,0.595798,[288 283] ; [66 75],[283.89606742 287.10393258] ; [70.10393258 70.89606742],0
a4,1,0.4681,0.526457,[279 310] ; [78 76],[283.00538358 305.99461642] ; [73.99461642 80.00538358],0
r2,1,0.526076,0.401965,[555  27] ; [144   9],[553.49387755  28.50612245] ; [145.50612245   7.49387755],0
r1,1,0.582398,0.302373,[484 104] ; [123  30],[481.66801619 106.33198381] ; [125.33198381  27.66801619],0
u4,1,0.592599,0.286304,[ 16 574] ; [  3 151],[ 15.0672043 574.9327957] ; [  3.9327957 150.0672043],0
n3,1,0.633162,0.227797,[80 32] ; [38 18],[78.66666667 33.33333333] ; [39.33333333 16.66666667],0
d3,1,0.671489,0.179866,[454 136] ; [116  38],[452.01612903 137.98387097] ; [117.98387097  36.01612903],0
s2,1,0.752682,0.099291,[309 276] ; [83 70],[310.73170732 274.26829268] ; [81.26829268 71.73170732],0
s5,1,0.755784,0.096735,[199 370] ; [52 91],[200.58848315 368.41151685] ; [50.41151685 92.58848315],0
d5,1,0.837407,0.042112,[517  73] ; [134  20],[516.25  73.75] ; [134.75  19.25],0
b4,1,0.837642,0.041988,[354 236] ; [91 63],[352.88978495 237.11021505] ; [92.11021505 61.88978495],0
u1,1,0.866953,0.028066,[119 471] ; [ 32 122],[119.74462366 470.25537634] ; [ 31.25537634 122.74462366],0
a7,1,0.966263,0.001789,[437 152] ; [114  40],[436.79542396 152.20457604] ; [114.20457604  39.79542396],0
s6,1,0.968971,0.001513,[394 184] ; [102  48],[393.8021978 184.1978022] ; [102.1978022  47.8021978],0
a1,1,0.97649,0.000868,[ 31 559] ; [  8 146],[ 30.92741935 559.07258065] ; [  8.07258065 145.92741935],0
p1,1,0.992402,9.1e-05,[ 42 544] ; [ 11 142],[ 42.0270636 543.9729364] ; [ 10.9729364 142.0270636],0
