Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,46.154571,[ 40 544] ; [26 60],[ 57.52835821 526.47164179] ; [ 8.47164179 77.52835821],1
a3,1,0.118773,2.43342,[422 162] ; [69 17],[427.9761194 156.0238806] ; [63.0238806 22.9761194],0
p11,1,0.128158,2.314671,[495  91] ; [78  8],[499.66964286  86.33035714] ; [73.33035714 12.66964286],0
a2,1,0.160294,1.971453,[150 436] ; [16 70],[144.75595238 441.24404762] ; [21.24404762 64.75595238],0
p2,1,0.163132,1.944947,[505  79] ; [79  7],[509.03880597  74.96119403] ; [74.96119403 11.03880597],0
a6,1,0.178803,1.807549,[420 165] ; [55 30],[414.73880597 170.26119403] ; [60.26119403 24.73880597],0
n3,1,0.212077,1.557189,[87 23] ; [9 5],[85.16129032 24.83870968] ; [10.83870968  3.16129032],0
d5,1,0.223957,1.478833,[491  93] ; [67 18],[487.10313901  96.89686099] ; [70.89686099 14.10313901],0
d3,1,0.233402,1.420011,[422 163] ; [56 29],[417.35820896 167.64179104] ; [60.64179104 24.35820896],0
s2,1,0.330302,0.947713,[312 269] ; [51 35],[316.1964018 264.8035982] ; [46.8035982 39.1964018],0
u2,1,0.349041,0.87694,[96 67] ; [12  5],[97.8 65.2] ; [10.2  6.8],0
v2,1,0.464376,0.535327,[334 226] ; [53 30],[337.04510109 222.95489891] ; [49.95489891 33.04510109],0
d2,1,0.529497,0.395357,[281 303] ; [44 41],[283.70702541 300.29297459] ; [41.29297459 43.70702541],0
b1,1,0.560412,0.338992,[206 380] ; [33 53],[208.41369048 377.58630952] ; [30.58630952 55.41369048],0
s4,1,0.585505,0.297419,[104 477] ; [13 71],[102.22105263 478.77894737] ; [14.77894737 69.22105263],0
r3,1,0.59145,0.288086,[576   9] ; [84  2],[575.40983607   9.59016393] ; [84.59016393  1.40983607],0
n1,1,0.604778,0.26785,[39 70] ; [6 8],[39.87804878 69.12195122] ; [5.12195122 8.87804878],0
a5,1,0.614701,0.253385,[449 137] ; [68 18],[450.83630952 135.16369048] ; [66.16369048 19.83630952],0
a4,1,0.627708,0.235181,[268 317] ; [37 49],[265.90909091 319.09090909] ; [39.09090909 46.90909091],0
r1,1,0.67398,0.176982,[499  85] ; [72 14],[497.70746269  86.29253731] ; [73.29253731 12.70746269],0
v4,1,0.68725,0.162078,[575  10] ; [84  2],[574.53800298  10.46199702] ; [84.46199702  1.53800298],0
s3,1,0.740463,0.10972,[337 243] ; [51 34],[338.40601504 241.59398496] ; [49.59398496 35.40601504],0
a8,1,0.751635,0.100163,[ 75 459] ; [12 66],[ 75.91176471 458.08823529] ; [11.08823529 66.91176471],0
d4,1,0.824745,0.049038,[490  95] ; [72 13],[490.70149254  94.29850746] ; [71.29850746 13.70149254],0
d1,1,0.83254,0.044709,[361 225] ; [54 32],[361.88988095 224.11011905] ; [53.11011905 32.88988095],0
n2,1,0.854163,0.033786,[84 26] ; [11  3],[84.27419355 25.72580645] ; [10.72580645  3.27419355],0
a7,1,0.880262,0.022691,[439 145] ; [64 22],[438.4358209 145.5641791] ; [64.5641791 21.4358209],0
u3,1,0.893462,0.017936,[98 64] ; [10  7],[97.74301676 64.25698324] ; [10.25698324  6.74301676],0
b4,1,0.935677,0.006513,[338 248] ; [50 36],[338.3452381 247.6547619] ; [49.6547619 36.3452381],0
u1,1,0.9705,0.001368,[110 476] ; [16 70],[109.875 476.125] ; [16.125 69.875],0
