Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,116.626755,[223  54] ; [188 284],[151.99866489 125.00133511] ; [259.00133511 212.99866489],1
d3,1,0.027335,4.869555,[206  77] ; [317 170],[192.21948052  90.78051948] ; [330.78051948 156.21948052],0
u1,1,0.028931,4.771689,[ 59 224] ; [ 72 417],[ 48.02202073 234.97797927] ; [ 82.97797927 406.02202073],0
a5,1,0.031521,4.624353,[215  68] ; [336 153],[201.9857513  81.0142487] ; [349.0142487 139.9857513],0
a2,1,0.040007,4.217598,[ 78 205] ; [103 386],[ 66.35103627 216.64896373] ; [114.64896373 374.35103627],0
s2,1,0.04039,4.201423,[150 130] ; [223 263],[136.34464752 143.65535248] ; [236.65535248 249.34464752],0
p7,1,0.047375,3.932004,[182  92] ; [282 195],[169.28894807 104.71105193] ; [294.71105193 182.28894807],0
a1,1,0.053193,3.737846,[ 16 267] ; [ 14 475],[ 10.99740933 272.00259067] ; [ 19.00259067 469.99740933],0
d4,1,0.057204,3.616653,[237  44] ; [385 104],[226.98961039  54.01038961] ; [395.01038961  93.98961039],0
s3,1,0.106213,2.60969,[159 117] ; [251 236],[148.30930537 127.69069463] ; [261.69069463 225.30930537],0
p9,1,0.110692,2.544317,[235  43] ; [385  97],[226.78947368  51.21052632] ; [393.21052632  88.78947368],0
p11,1,0.112516,2.518523,[226  57] ; [366 123],[217.01554404  65.98445596] ; [374.98445596 114.01554404],0
d5,1,0.116221,2.467518,[234  48] ; [382 106],[225.6  56.4] ; [390.4  97.6],0
u4,1,0.123113,2.37726,[  6 277] ; [  4 485],[  3.66580311 279.33419689] ; [  6.33419689 482.66580311],0
b4,1,0.125086,2.352458,[174 109] ; [273 216],[163.86139896 119.13860104] ; [283.13860104 205.86139896],0
p8,1,0.135022,2.233797,[145 131] ; [227 257],[135.09473684 140.90526316] ; [236.90526316 247.09473684],0
b1,1,0.159988,1.97434,[ 99 184] ; [196 293],[108.14119171 174.85880829] ; [186.85880829 302.14119171],0
p4,1,0.173384,1.853436,[162 117] ; [258 229],[152.97650131 126.02349869] ; [267.02349869 219.97650131],0
b3,1,0.220531,1.500914,[ 67 107] ; [ 91 186],[ 60.9578714 113.0421286] ; [ 97.0421286 179.9578714],0
b2,1,0.220531,1.500914,[ 67 107] ; [ 91 186],[ 60.9578714 113.0421286] ; [ 97.0421286 179.9578714],0
s6,1,0.228805,1.448276,[185  91] ; [304 181],[177.35085414  98.64914586] ; [311.64914586 173.35085414],0
p2,1,0.254621,1.297768,[238  44] ; [396  92],[232.19220779  49.80779221] ; [401.80779221  86.19220779],0
a4,1,0.305986,1.047923,[130 152] ; [206 281],[123.21456437 158.78543563] ; [212.78543563 274.21456437],0
p1,1,0.326642,0.962165,[ 20 262] ; [ 26 460],[ 16.890625 265.109375] ; [ 29.109375 456.890625],0
a6,1,0.451051,0.56801,[196  86] ; [327 162],[191.29182879  90.70817121] ; [331.70817121 157.29182879],0
a8,1,0.52144,0.411045,[ 35 215] ; [ 56 399],[ 32.26950355 217.73049645] ; [ 58.73049645 396.26950355],0
n1,1,0.526562,0.401023,[18 39] ; [48 84],[19.9047619 37.0952381] ; [46.0952381 85.9047619],0
s5,1,0.558163,0.342896,[ 86 189] ; [138 334],[ 82.46318608 192.53681392] ; [141.53681392 330.46318608],0
u2,1,0.563072,0.334414,[41 30] ; [88 76],[38.97446809 32.02553191] ; [90.02553191 73.97446809],0
s1,1,0.655205,0.1994,[  6 271] ; [ 13 470],[  6.925 270.075] ; [ 12.075 470.925],0
a7,1,0.74796,0.103253,[204  77] ; [349 139],[202.07152146  78.92847854] ; [350.92847854 137.07152146],0
u3,1,0.841367,0.040058,[41 30] ; [97 67],[41.69361702 29.30638298] ; [96.30638298 67.69361702],0
n3,1,0.851348,0.035118,[44 15] ; [96 35],[43.47368421 15.52631579] ; [96.52631579 34.47368421],0
p6,1,0.854179,0.033778,[ 94 182] ; [161 321],[ 92.84960422 183.15039578] ; [162.15039578 319.84960422],0
b5,1,0.960036,0.002511,[176 107] ; [305 184],[176.32512953 106.67487047] ; [304.67487047 184.32512953],0
n2,1,0.961068,0.002383,[44 15] ; [98 34],[43.86387435 15.13612565] ; [98.13612565 33.86387435],0
