Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.000721,11.435231,[37 29] ; [28 67],[26.64596273 39.35403727] ; [38.35403727 56.64596273],1
d3,1,0.438225,0.600926,[42 24] ; [66 29],[44.27329193 21.72670807] ; [63.72670807 31.27329193],0
n2,1,0.443793,0.586454,[12 11] ; [20 12],[13.38181818  9.61818182] ; [18.61818182 13.38181818],0
d5,1,0.463837,0.536621,[50 16] ; [67 28],[47.96273292 18.03726708] ; [69.03726708 25.96273292],0
s8,1,0.571573,0.320058,[11 55] ; [19 75],[12.375 53.625] ; [17.625 76.375],0
r1,1,0.605315,0.267054,[49 17] ; [67 28],[47.55279503 18.44720497] ; [68.44720497 26.55279503],0
b2,1,0.626325,0.237078,[13 28] ; [19 33],[14.10752688 26.89247312] ; [17.89247312 34.10752688],0
b3,1,0.626325,0.237078,[13 28] ; [19 33],[14.10752688 26.89247312] ; [17.89247312 34.10752688],0
s6,1,0.630571,0.231288,[21 45] ; [33 60],[22.41509434 43.58490566] ; [31.58490566 61.41509434],0
b5,1,0.685682,0.1638,[41 25] ; [56 39],[39.76397516 26.23602484] ; [57.23602484 37.76397516],0
v3,1,0.692426,0.156471,[15 46] ; [25 66],[16.05263158 44.94736842] ; [23.94736842 67.05263158],0
a1,1,0.710731,0.137548,[ 2 64] ; [ 2 93],[ 1.63975155 64.36024845] ; [ 2.36024845 92.63975155],0
a6,1,0.715319,0.133022,[37 29] ; [56 39],[38.1242236 27.8757764] ; [54.8757764 40.1242236],0
p4,1,0.719506,0.128967,[25 41] ; [33 61],[23.925 42.075] ; [34.075 59.925],0
n4,1,0.730825,0.118356,[26 40] ; [40 55],[27.05590062 38.94409938] ; [38.94409938 56.05590062],0
d2,1,0.7867,0.073223,[25 41] ; [34 61],[24.1863354 41.8136646] ; [34.8136646 60.1863354],0
p12,1,0.795175,0.06739,[ 1 64] ; [ 2 93],[ 1.21875 63.78125] ; [ 1.78125 93.21875],0
a4,1,0.831882,0.045066,[24 42] ; [33 62],[23.36645963 42.63354037] ; [33.63354037 61.36645963],0
u1,1,0.836704,0.042482,[ 3 63] ; [ 5 90],[ 3.27950311 62.72049689] ; [ 4.72049689 90.27950311],0
p5,1,0.836704,0.042482,[ 3 63] ; [ 5 90],[ 3.27950311 62.72049689] ; [ 4.72049689 90.27950311],0
d4,1,0.85136,0.035112,[52 14] ; [76 19],[52.47204969 13.52795031] ; [75.52795031 19.47204969],0
d1,1,0.85612,0.032875,[31 35] ; [46 49],[31.56521739 34.43478261] ; [45.43478261 49.56521739],0
a3,1,0.870141,0.026725,[42 24] ; [61 33],[42.4875 23.5125] ; [60.5125 33.4875],0
b4,1,0.891001,0.018779,[41 25] ; [58 37],[40.58385093 25.41614907] ; [58.41614907 36.58385093],0
p8,1,0.895678,0.017193,[26 40] ; [38 56],[26.4 39.6] ; [37.6 56.4],0
p3,1,0.907256,0.013572,[22 43] ; [33 62],[22.34375 42.65625] ; [32.65625 62.34375],0
n1,1,0.962287,0.002236,[ 5 18] ; [ 7 26],[ 4.92857143 18.07142857] ; [ 7.07142857 25.92857143],0
