Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,52.013753,[88 17] ; [ 9 33],[69.28571429 35.71428571] ; [27.71428571 14.28571429],1
d4,1,0.093618,2.811038,[78 25] ; [26 16],[73.87586207 29.12413793] ; [30.12413793 11.87586207],0
s3,1,0.097674,2.743121,[46 58] ; [12 29],[41.6 62.4] ; [16.4 24.6],0
u1,1,0.10286,2.660633,[15 90] ; [ 2 40],[12.14285714 92.85714286] ; [ 4.85714286 37.14285714],0
v1,1,0.126519,2.334706,[36 69] ; [ 9 33],[32.14285714 72.85714286] ; [12.85714286 29.14285714],0
a2,1,0.12668,2.332721,[21 84] ; [ 4 38],[17.85714286 87.14285714] ; [ 7.14285714 34.85714286],0
a3,1,0.133493,2.251405,[66 38] ; [21 21],[61.97260274 42.02739726] ; [25.02739726 16.97260274],0
a1,1,0.197519,1.660628,[ 6 99] ; [ 5 37],[ 7.85714286 97.14285714] ; [ 3.14285714 38.85714286],0
s6,1,0.203926,1.61403,[47 58] ; [14 28],[43.57142857 61.42857143] ; [17.42857143 24.57142857],0
s5,1,0.245211,1.350381,[21 84] ; [ 5 37],[18.57142857 86.42857143] ; [ 7.42857143 34.57142857],0
d1,1,0.24927,1.327388,[51 54] ; [16 26],[47.85714286 57.14285714] ; [19.14285714 22.85714286],0
a4,1,0.269457,1.219509,[41 64] ; [12 29],[38.11643836 66.88356164] ; [14.88356164 26.11643836],0
u2,1,0.274913,1.192067,[19 19] ; [ 7 13],[17.03448276 20.96551724] ; [ 8.96551724 11.03448276],0
n1,1,0.326473,0.962838,[14 23] ; [ 5 15],[12.33333333 24.66666667] ; [ 6.66666667 13.33333333],0
b2,1,0.384692,0.755653,[15 50] ; [ 8 17],[16.61111111 48.38888889] ; [ 6.38888889 18.61111111],0
b3,1,0.384692,0.755653,[15 50] ; [ 8 17],[16.61111111 48.38888889] ; [ 6.38888889 18.61111111],0
b5,1,0.403046,0.69922,[58 47] ; [20 22],[55.71428571 49.28571429] ; [22.28571429 19.71428571],0
b1,1,0.464702,0.534545,[57 48] ; [20 22],[55. 50.] ; [22. 20.],0
v2,1,0.48113,0.496301,[40 61] ; [14 28],[38.13986014 62.86013986] ; [15.86013986 26.13986014],0
n3,1,0.489042,0.478632,[20 15] ; [10 11],[18.75 16.25] ; [11.25  9.75],0
n6,1,0.554588,0.349162,[67 38] ; [24 17],[65.44520548 39.55479452] ; [25.55479452 15.44520548],0
s2,1,0.559694,0.340234,[32 71] ; [11 31],[30.54482759 72.45517241] ; [12.45517241 29.54482759],0
n2,1,0.600859,0.273702,[22 15] ; [11 10],[21.05172414 15.94827586] ; [11.94827586  9.05172414],0
p3,1,0.614424,0.253783,[29 75] ; [10 32],[27.78082192 76.21917808] ; [11.21917808 30.78082192],0
a6,1,0.670342,0.181202,[64 41] ; [24 18],[62.85714286 42.14285714] ; [25.14285714 16.85714286],0
p7,1,0.72031,0.128196,[36 67] ; [16 26],[36.93793103 66.06206897] ; [15.06206897 26.93793103],0
p1,1,0.75474,0.097591,[ 6 98] ; [ 3 39],[ 6.4109589 97.5890411] ; [ 2.5890411 39.4109589],0
s1,1,0.775051,0.081667,[ 9 96] ; [ 3 39],[ 8.57142857 96.42857143] ; [ 3.42857143 38.57142857],0
n5,1,0.79253,0.069183,[60 45] ; [23 19],[59.28571429 45.71428571] ; [23.71428571 18.28571429],0
p8,1,0.811305,0.056998,[25 80] ; [ 9 32],[24.45205479 80.54794521] ; [ 9.54794521 31.45205479],0
d3,1,0.834259,0.043783,[57 48] ; [22 20],[56.42857143 48.57142857] ; [22.57142857 19.42857143],0
p4,1,0.852485,0.034577,[36 67] ; [14 28],[35.51724138 67.48275862] ; [14.48275862 27.51724138],0
p5,1,0.889381,0.019345,[  3 102] ; [ 1 40],[  2.87671233 102.12328767] ; [ 1.12328767 39.87671233],0
d2,1,0.894773,0.017495,[52 52] ; [21 20],[52.35862069 51.64137931] ; [20.64137931 20.35862069],0
