Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,70.109237,[138  17] ; [29 50],[110.61965812  44.38034188] ; [56.38034188 22.61965812],1
r4,1,0.217476,1.520947,[150   6] ; [73  6],[148.03404255   7.96595745] ; [74.96595745  4.03404255],0
p2,1,0.227749,1.454863,[139  17] ; [66 13],[136.08510638  19.91489362] ; [68.91489362 10.08510638],0
b2,1,0.239204,1.38528,[49 58] ; [14 26],[45.85714286 61.14285714] ; [17.14285714 22.85714286],0
b3,1,0.239204,1.38528,[49 58] ; [14 26],[45.85714286 61.14285714] ; [17.14285714 22.85714286],0
p8,1,0.254291,1.299576,[100  53] ; [45 33],[96.03896104 56.96103896] ; [48.96103896 29.03896104],0
n4,1,0.297953,1.083333,[146  10] ; [70  8],[144.  12.] ; [72.  6.],0
b1,1,0.298285,1.081845,[62 94] ; [37 42],[65.71914894 90.28085106] ; [33.28085106 45.71914894],0
u2,1,0.305885,1.048359,[10  6] ; [14 16],[8.34782609 7.65217391] ; [15.65217391 14.34782609],0
s2,1,0.306173,1.047114,[115  39] ; [54 25],[111.69957082  42.30042918] ; [57.30042918 21.69957082],0
b5,1,0.308059,1.03898,[86 70] ; [38 41],[82.31489362 73.68510638] ; [41.68510638 37.31489362],0
v4,1,0.318257,0.996097,[152   4] ; [75  4],[150.6893617   5.3106383] ; [76.3106383  2.6893617],0
a1,1,0.319492,0.991025,[ 11 145] ; [ 3 76],[  9.29361702 146.70638298] ; [ 4.70638298 74.29361702],0
s4,1,0.37727,0.779579,[ 33 119] ; [21 57],[ 35.68695652 116.31304348] ; [18.31304348 59.68695652],0
n1,1,0.382733,0.761905,[15 12] ; [ 9 12],[13.5 13.5] ; [10.5 10.5],0
b4,1,0.388625,0.743241,[96 60] ; [44 35],[92.93617021 63.06382979] ; [47.06382979 31.93617021],0
r1,1,0.406765,0.688235,[138  18] ; [66 12],[136.  20.] ; [68. 10.],0
p7,1,0.406812,0.688099,[117  33] ; [57 21],[114.47368421  35.52631579] ; [59.52631579 18.47368421],0
p6,1,0.434678,0.610293,[78 75] ; [36 43],[75.18103448 77.81896552] ; [38.81896552 40.18103448],0
p12,1,0.468091,0.526478,[ 23 132] ; [ 9 70],[ 21.1965812 133.8034188] ; [10.8034188 68.1965812],0
p9,1,0.508131,0.437915,[142  12] ; [69  8],[140.66666667  13.33333333] ; [70.33333333  6.66666667],0
u4,1,0.51471,0.424481,[  4 152] ; [ 1 78],[  3.31914894 152.68085106] ; [ 1.68085106 77.31914894],0
s6,1,0.603013,0.270476,[135  20] ; [68  8],[136.21212121  18.78787879] ; [66.78787879  9.21212121],0
s7,1,0.7386,0.111361,[104  46] ; [49 24],[102.91479821  47.08520179] ; [50.08520179 22.91479821],0
p1,1,0.78508,0.074368,[ 20 136] ; [11 67],[ 20.66666667 135.33333333] ; [10.33333333 67.66666667],0
p5,1,0.787106,0.072938,[ 37 119] ; [20 59],[ 37.83829787 118.16170213] ; [19.16170213 59.83829787],0
n2,1,0.816253,0.053994,[24  3] ; [20  2],[24.24489796  2.75510204] ; [19.75510204  2.24489796],0
n3,1,0.855858,0.032997,[19  8] ; [16  6],[19.28571429  7.71428571] ; [15.71428571  6.28571429],0
