Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,42.223457,[62 77] ; [107  22],[87.65298507 51.34701493] ; [81.34701493 47.65298507],1
p6,1,0.667746,0.18425,[73 70] ; [62 66],[71.23616236 71.76383764] ; [63.76383764 64.23616236],0
a6,1,0.71759,0.130813,[93 51] ; [86 43],[94.41758242 49.58241758] ; [84.58241758 44.41758242],0
p4,1,0.781827,0.076695,[99 44] ; [92 38],[100.04761905  42.95238095] ; [90.95238095 39.04761905],0
s6,1,0.784567,0.074732,[131  11] ; [116  11],[130.3866171  11.6133829] ; [116.6133829  10.3866171],0
p9,1,0.806808,0.059803,[131  12] ; [118  12],[130.42857143  12.57142857] ; [118.57142857  11.42857143],0
a2,1,0.885962,0.020568,[ 41 103] ; [36 94],[ 40.46715328 103.53284672] ; [36.53284672 93.46715328],0
s1,1,0.886852,0.020246,[  5 137] ; [  5 125],[  5.22058824 136.77941176] ; [  4.77941176 125.22058824],0
d2,1,0.900547,0.015618,[82 62] ; [75 55],[82.51094891 61.48905109] ; [74.48905109 55.51094891],0
b4,1,0.920672,0.009918,[80 64] ; [73 57],[80.40875912 63.59124088] ; [72.59124088 57.40875912],0
s3,1,0.921794,0.009638,[130  14] ; [116  13],[129.75824176  14.24175824] ; [116.24175824  12.75824176],0
u2,1,0.948853,0.004115,[18 12] ; [14  9],[18.11320755 11.88679245] ; [13.88679245  9.11320755],0
n1,1,1.0,0.0,[16 16] ; [13 13],[16. 16.] ; [13. 13.],0
