Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,108.232088,[326  61] ; [144 162],[262.46753247 124.53246753] ; [207.53246753  98.46753247],1
r2,1,0.616903,0.250245,[369  18] ; [293  17],[367.56671449  19.43328551] ; [294.43328551  15.56671449],0
u2,1,0.645964,0.211026,[66 46] ; [51 31],[67.54639175 44.45360825] ; [49.45360825 32.54639175],0
d5,1,0.662742,0.19021,[318  71] ; [259  53],[320.18972896  68.81027104] ; [256.81027104  55.18972896],0
b1,1,0.694537,0.154218,[143 248] ; [110 203],[140.515625 250.484375] ; [112.484375 200.515625],0
a7,1,0.773071,0.083152,[290 100] ; [229  83],[288.33333333 101.66666667] ; [230.66666667  81.33333333],0
n1,1,0.842554,0.039453,[20 34] ; [29 53],[19.45588235 34.54411765] ; [29.54411765 52.45588235],0
d3,1,0.846439,0.037506,[272 118] ; [219  92],[273.16690442 116.83309558] ; [217.83309558  93.16690442],0
b3,1,0.917577,0.010709,[ 90 141] ; [ 73 112],[ 90.51201923 140.48798077] ; [ 72.48798077 112.51201923],0
b2,1,0.917577,0.010709,[ 90 141] ; [ 73 112],[ 90.51201923 140.48798077] ; [ 72.48798077 112.51201923],0
n3,1,0.954305,0.003284,[40 13] ; [63 20],[40.13970588 12.86029412] ; [62.86029412 20.13970588],0
s4,1,0.958229,0.002743,[ 68 319] ; [ 54 256],[ 67.73888092 319.26111908] ; [ 54.26111908 255.73888092],0
d2,1,0.978173,0.000749,[186 204] ; [148 163],[185.82025678 204.17974322] ; [148.17974322 162.82025678],0
