Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,192.283277,[  7 119] ; [387 144],[75.56164384 50.43835616] ; [318.43835616 212.56164384],1
n6,1,0.012939,6.177499,[106  20] ; [484  45],[113.49618321  12.50381679] ; [476.50381679  52.49618321],0
p8,1,0.013745,6.070648,[54 67] ; [297 224],[66.15420561 54.84579439] ; [284.84579439 236.15420561],0
v1,1,0.014922,5.925631,[60 63] ; [315 203],[71.95787832 51.04212168] ; [303.04212168 214.95787832],0
p10,1,0.017546,5.640928,[94 28] ; [452  75],[102.63790447  19.36209553] ; [443.36209553  83.63790447],0
p11,1,0.024092,5.088003,[92 34] ; [435  96],[101.06849315  24.93150685] ; [425.93150685 105.06849315],0
p1,1,0.030125,4.702141,[ 18 107] ; [ 43 486],[ 11.65902141 113.34097859] ; [ 49.34097859 479.65902141],0
p7,1,0.033204,4.535252,[69 53] ; [344 171],[79.0989011 42.9010989] ; [333.9010989 181.0989011],0
s7,1,0.034683,4.460736,[51 65] ; [279 230],[61.248 54.752] ; [268.752 240.248],0
s5,1,0.038916,4.264521,[33 88] ; [190 320],[42.76228209 78.23771791] ; [180.23771791 329.76228209],0
s3,1,0.044836,4.024788,[61 60] ; [317 208],[70.80185759 50.19814241] ; [307.19814241 217.80185759],0
p6,1,0.057679,3.602905,[39 84] ; [214 308],[48.24651163 74.75348837] ; [204.75348837 317.24651163],0
b3,1,0.063581,3.44141,[23 52] ; [140 191],[30.11083744 44.88916256] ; [132.88916256 198.11083744],0
b2,1,0.063581,3.44141,[23 52] ; [140 191],[30.11083744 44.88916256] ; [132.88916256 198.11083744],0
a6,1,0.07115,3.256285,[79 47] ; [376 154],[87.39329268 38.60670732] ; [367.60670732 162.39329268],0
p3,1,0.073995,3.192089,[56 68] ; [286 243],[64.94333844 59.05666156] ; [277.05666156 251.94333844],0
u3,1,0.076534,3.136999,[27 32] ; [70 47],[32.51704545 26.48295455] ; [64.48295455 52.51704545],0
u4,1,0.117965,2.444138,[  1 125] ; [ 18 513],[  3.64383562 122.35616438] ; [ 15.35616438 515.64383562],0
a8,1,0.133904,2.24665,[ 12 103] ; [ 77 405],[17.1440536 97.8559464] ; [ 71.8559464 410.1440536],0
n3,1,0.170263,1.880626,[28  7] ; [74 35],[24.79166667 10.20833333] ; [77.20833333 31.79166667],0
n4,1,0.173399,1.85331,[107  18] ; [477  54],[111.2804878  13.7195122] ; [472.7195122  58.2804878],0
v3,1,0.174819,1.841124,[46 77] ; [226 286],[52.68661417 70.31338583] ; [219.31338583 292.68661417],0
s1,1,0.193669,1.689487,[  6 115] ; [ 14 508],[  3.76360809 117.23639191] ; [ 16.23639191 505.76360809],0
b5,1,0.24237,1.366753,[69 57] ; [321 210],[74.79452055 51.20547945] ; [315.20547945 215.79452055],0
b4,1,0.254184,1.300162,[67 59] ; [312 219],[72.68493151 53.31506849] ; [306.31506849 224.68493151],0
p12,1,0.33979,0.911222,[  8 116] ; [ 48 478],[ 10.68307692 113.31692308] ; [ 45.31692308 480.68307692],0
a1,1,0.407044,0.687418,[  5 121] ; [ 31 500],[  6.90410959 119.09589041] ; [ 29.09589041 501.90410959],0
s4,1,0.507141,0.439962,[ 22 102] ; [ 80 442],[ 19.57894737 104.42105263] ; [ 82.42105263 439.57894737],0
p5,1,0.639638,0.219216,[ 15 109] ; [ 72 454],[ 16.59692308 107.40307692] ; [ 70.40307692 455.59692308],0
b1,1,0.677324,0.173154,[48 78] ; [213 318],[50.05479452 75.94520548] ; [210.94520548 320.05479452],0
n2,1,0.679401,0.170801,[29  7] ; [85 25],[28.10958904  7.89041096] ; [85.89041096 24.10958904],0
n1,1,0.702025,0.146373,[17 18] ; [48 59],[16.02112676 18.97887324] ; [48.97887324 58.02112676],0
