Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,75.377803,[269  72] ; [50 84],[229.00842105 111.99157895] ; [89.99157895 44.00842105],1
n2,1,0.314695,1.01087,[48 14] ; [21 10],[46. 16.] ; [23.  8.],0
n4,1,0.323028,0.976648,[277  66] ; [102  31],[273.10294118  69.89705882] ; [105.89705882  27.10294118],0
a4,1,0.336016,0.925573,[156 187] ; [54 79],[151.32352941 191.67647059] ; [58.67647059 74.32352941],0
s3,1,0.365334,0.819474,[181 156] ; [77 55],[185.38592751 151.61407249] ; [72.61407249 59.38592751],0
n3,1,0.388307,0.744238,[49 13] ; [22  9],[47.33333333 14.66666667] ; [23.66666667  7.33333333],0
u4,1,0.394523,0.724955,[  6 338] ; [  4 130],[  7.19665272 336.80334728] ; [  2.80334728 131.19665272],0
p11,1,0.398307,0.71343,[286  58] ; [107  27],[282.82845188  61.17154812] ; [110.17154812  23.82845188],0
s1,1,0.474289,0.511965,[ 12 327] ; [  3 130],[ 10.77330508 328.22669492] ; [  4.22669492 128.77330508],0
p5,1,0.489007,0.47871,[ 48 294] ; [ 22 111],[ 50.4 291.6] ; [ 19.6 113.4],0
v3,1,0.642917,0.214947,[140 190] ; [60 74],[142.24137931 187.75862069] ; [57.75862069 76.24137931],0
a1,1,0.71046,0.137818,[ 20 324] ; [  9 125],[ 20.87029289 323.12970711] ; [  8.12970711 125.87029289],0
s7,1,0.766338,0.088309,[165 160] ; [63 65],[163.57615894 161.42384106] ; [64.42384106 63.57615894],0
n5,1,0.782127,0.076479,[260  81] ; [103  30],[261.14556962  79.85443038] ; [101.85443038  31.14556962],0
s2,1,0.844314,0.038565,[162 179] ; [65 69],[162.96210526 178.03789474] ; [64.03789474 69.96210526],0
v1,1,0.864009,0.029335,[192 144] ; [76 55],[192.82226981 143.17773019] ; [75.17773019 55.82226981],0
p6,1,0.911003,0.012493,[154 187] ; [59 70],[154.53829787 186.46170213] ; [58.46170213 70.53829787],0
n1,1,0.917636,0.010694,[21 40] ; [10 20],[20.78021978 40.21978022] ; [10.21978022 19.78021978],0
d2,1,0.938483,0.005956,[162 180] ; [64 70],[162.37815126 179.62184874] ; [63.62184874 70.37815126],0
