Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,1e-06,23.459391,[483 147] ; [60 50],[462.28378378 167.71621622] ; [80.71621622 29.28378378],1
n2,1,0.156609,2.006663,[95 34] ; [29  5],[98.13496933 30.86503067] ; [25.86503067  8.13496933],0
s4,1,0.197111,1.663649,[104 517] ; [24 86],[108.73871409 512.26128591] ; [19.26128591 90.73871409],0
v3,1,0.249388,1.326728,[235 369] ; [35 71],[229.69014085 374.30985915] ; [40.30985915 65.69014085],0
b4,1,0.249629,1.325377,[364 266] ; [70 40],[369.48648649 260.51351351] ; [64.51351351 45.48648649],0
b1,1,0.29686,1.088246,[239 391] ; [36 74],[234.12162162 395.87837838] ; [40.87837838 69.12162162],0
p12,1,0.307034,1.043392,[ 38 586] ; [  4 106],[ 35.70572207 588.29427793] ; [  6.29427793 103.70572207],0
s3,1,0.325239,0.967763,[350 270] ; [56 53],[345.29492455 274.70507545] ; [60.70507545 48.29492455],0
p3,1,0.383704,0.758801,[297 332] ; [47 63],[292.79566982 336.20433018] ; [51.20433018 58.79566982],0
r3,1,0.40389,0.696714,[618  10] ; [107   3],[616.93766938  11.06233062] ; [108.06233062   1.93766938],0
n6,1,0.415137,0.664042,[522 105] ; [95 15],[524.91044776 102.08955224] ; [92.08955224 17.91044776],0
p11,1,0.419475,0.651785,[497 133] ; [83 27],[493.78378378 136.21621622] ; [86.21621622 23.78378378],0
s5,1,0.425163,0.636001,[190 421] ; [28 75],[186.55182073 424.44817927] ; [31.44817927 71.55182073],0
n1,1,0.445086,0.583137,[47 82] ; [14 18],[48.8757764 80.1242236] ; [12.1242236 19.8757764],0
p6,1,0.57339,0.317044,[209 412] ; [39 68],[211.54945055 409.45054945] ; [36.45054945 70.54945055],0
s1,1,0.597411,0.278918,[ 17 601] ; [  4 105],[ 17.85144429 600.14855571] ; [  3.14855571 105.85144429],0
p10,1,0.634468,0.22605,[499 125] ; [85 24],[497.1568895 126.8431105] ; [86.8431105 22.1568895],0
p9,1,0.738801,0.111183,[516 106] ; [91 17],[517.19726027 104.80273973] ; [89.80273973 18.19726027],0
b2,1,0.785083,0.074366,[132 234] ; [23 44],[131.01616628 234.98383372] ; [23.98383372 43.01616628],0
b3,1,0.785083,0.074366,[132 234] ; [23 44],[131.01616628 234.98383372] ; [23.98383372 43.01616628],0
a1,1,0.800845,0.063632,[ 20 610] ; [  4 106],[ 20.43243243 609.56756757] ; [  3.56756757 106.43243243],0
n3,1,0.853838,0.033938,[99 28] ; [26  8],[98.60248447 28.39751553] ; [26.39751553  7.60248447],0
a8,1,0.855924,0.032966,[ 80 486] ; [14 90],[ 79.40895522 486.59104478] ; [14.59104478 89.40895522],0
u4,1,0.957615,0.002825,[ 11 619] ; [  2 108],[ 11.06756757 618.93243243] ; [  1.93243243 108.06756757],0
