Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,2e-06,22.339462,[19 55] ; [52 30],[33.67948718 40.32051282] ; [37.32051282 44.67948718],1
b3,1,0.597275,0.279125,[11 31] ; [15 33],[12.13333333 29.86666667] ; [13.86666667 34.13333333],0
p5,1,0.597327,0.279046,[ 4 69] ; [ 3 78],[ 3.31818182 69.68181818] ; [ 3.68181818 77.31818182],0
p3,1,0.614733,0.25334,[21 53] ; [26 55],[22.43870968 51.56129032] ; [24.56129032 56.43870968],0
r4,1,0.622441,0.242451,[51 25] ; [58 24],[52.43037975 23.56962025] ; [56.56962025 25.43037975],0
p1,1,0.626814,0.236406,[ 5 71] ; [ 7 74],[ 5.8089172 70.1910828] ; [ 6.1910828 74.8089172],0
v3,1,0.644614,0.212758,[18 54] ; [21 53],[19.23287671 52.76712329] ; [19.76712329 54.23287671],0
u3,1,0.696717,0.15191,[19 13] ; [13 11],[18.28571429 13.71428571] ; [13.71428571 10.28571429],0
s5,1,0.716259,0.132105,[12 62] ; [11 67],[11.19736842 62.80263158] ; [11.80263158 66.19736842],0
r1,1,0.71885,0.129597,[52 23] ; [59 23],[53.02547771 21.97452229] ; [57.97452229 24.02547771],0
a7,1,0.743512,0.107064,[51 25] ; [53 29],[50.02531646 25.97468354] ; [53.97468354 28.02531646],0
v2,1,0.787777,0.072467,[32 37] ; [34 43],[31.19178082 37.80821918] ; [34.80821918 42.19178082],0
d3,1,0.802121,0.062802,[45 30] ; [47 34],[44.23076923 30.76923077] ; [47.76923077 33.23076923],0
d4,1,0.809259,0.058265,[55 20] ; [58 23],[54.32692308 20.67307692] ; [58.67307692 22.32692308],0
p7,1,0.827275,0.04761,[35 37] ; [37 42],[34.33112583 37.66887417] ; [37.66887417 41.33112583],0
d1,1,0.829732,0.046245,[33 43] ; [37 45],[33.67088608 42.32911392] ; [36.32911392 45.67088608],0
p9,1,0.846532,0.03746,[48 27] ; [50 30],[47.41935484 27.58064516] ; [50.58064516 29.41935484],0
u1,1,0.855469,0.033177,[ 5 71] ; [ 6 76],[ 5.29113924 70.70886076] ; [ 5.70886076 76.29113924],0
r3,1,0.861295,0.030529,[62 14] ; [66 16],[61.56962025 14.43037975] ; [66.43037975 15.56962025],0
p4,1,0.895539,0.017239,[30 44] ; [32 49],[29.6 44.4] ; [32.4 48.6],0
a6,1,0.899892,0.015825,[49 27] ; [53 28],[49.37579618 26.62420382] ; [52.62420382 28.37579618],0
s3,1,0.917051,0.010847,[34 42] ; [36 43],[34.32258065 41.67741935] ; [35.67741935 43.32258065],0
s8,1,0.929228,0.007888,[19 57] ; [20 62],[18.75949367 57.24050633] ; [20.24050633 61.75949367],0
s6,1,0.951394,0.003716,[33 43] ; [36 46],[33.18987342 42.81012658] ; [35.81012658 46.18987342],0
v1,1,0.96288,0.002166,[32 43] ; [34 45],[32.14285714 42.85714286] ; [33.85714286 45.14285714],0
p6,1,0.985524,0.000329,[11 61] ; [12 66],[11.04 60.96] ; [11.96 66.04],0
