Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,6.4e-05,15.982906,[22 11] ; [12 40],[13.2 19.8] ; [20.8 31.2],1
p2,1,0.126064,2.34032,[25  8] ; [31 21],[21.74117647 11.25882353] ; [34.25882353 17.74117647],0
n4,1,0.135047,2.233509,[26  7] ; [33 19],[22.90588235 10.09411765] ; [36.09411765 15.90588235],0
u2,1,0.179712,1.8,[4 2] ; [4 8],[2.66666667 3.33333333] ; [5.33333333 6.66666667],0
p1,1,0.251499,1.314958,[ 6 27] ; [ 5 47],[ 4.27058824 28.72941176] ; [ 6.72941176 45.27058824],0
p10,1,0.333757,0.934264,[26  7] ; [36 16],[24.07058824  8.92941176] ; [37.92941176 14.07058824],0
n1,1,0.339551,0.912127,[5 6] ; [ 6 15],[3.78125 7.21875] ; [ 7.21875 13.78125],0
b4,1,0.346672,0.885602,[23 10] ; [31 21],[20.96470588 12.03529412] ; [33.03529412 18.96470588],0
n6,1,0.350628,0.871184,[28  5] ; [39 12],[26.32142857  6.67857143] ; [40.67857143 10.32142857],0
a5,1,0.354491,0.857316,[27  6] ; [38 14],[25.23529412  7.76470588] ; [39.76470588 12.23529412],0
b5,1,0.363653,0.825238,[19 14] ; [35 17],[20.96470588 12.03529412] ; [33.03529412 18.96470588],0
s4,1,0.435999,0.606789,[ 8 25] ; [ 9 43],[ 6.6 26.4] ; [10.4 41.6],0
d2,1,0.437086,0.603922,[22 11] ; [38 13],[23.57142857  9.42857143] ; [36.42857143 14.57142857],0
n2,1,0.442695,0.589286,[9 3] ; [13  8],[8. 4.] ; [14.  7.],0
u3,1,0.502335,0.45,[4 2] ; [6 6],[3.33333333 2.66666667] ; [6.66666667 5.33333333],0
r3,1,0.517344,0.419185,[29  4] ; [43  9],[27.95294118  5.04705882] ; [44.04705882  7.95294118],0
d3,1,0.555695,0.347213,[27  6] ; [45  7],[27.95294118  5.04705882] ; [44.04705882  7.95294118],0
a6,1,0.587376,0.294461,[19 14] ; [33 19],[20.18823529 12.81176471] ; [31.81176471 20.18823529],0
a3,1,0.590343,0.28981,[27  6] ; [40 12],[26.01176471  6.98823529] ; [40.98823529 11.01176471],0
a4,1,0.689853,0.159245,[16 17] ; [27 24],[16.89285714 16.10714286] ; [26.10714286 24.89285714],0
p5,1,0.698791,0.149733,[ 3 30] ; [ 6 45],[ 3.53571429 29.46428571] ; [ 5.46428571 45.53571429],0
u1,1,0.720782,0.127745,[ 3 30] ; [ 6 46],[ 3.49411765 29.50588235] ; [ 5.50588235 46.49411765],0
a7,1,0.727889,0.121059,[21 12] ; [35 17],[21.74117647 11.25882353] ; [34.25882353 17.74117647],0
u4,1,0.742754,0.107721,[ 1 32] ; [ 1 51],[ 0.77647059 32.22352941] ; [ 1.22352941 50.77647059],0
d4,1,0.742754,0.107721,[32  1] ; [51  1],[32.22352941  0.77647059] ; [50.77647059  1.22352941],0
a1,1,0.819184,0.052255,[ 3 30] ; [ 4 48],[ 2.71764706 30.28235294] ; [ 4.28235294 47.71764706],0
s1,1,0.862684,0.029915,[ 1 31] ; [ 2 50],[ 1.14285714 30.85714286] ; [ 1.85714286 50.14285714],0
a8,1,0.934576,0.006739,[ 2 29] ; [ 3 47],[ 1.91358025 29.08641975] ; [ 3.08641975 46.91358025],0
b2,1,0.945701,0.004638,[ 9 13] ; [14 21],[ 8.87719298 13.12280702] ; [14.12280702 20.87719298],0
b3,1,0.945701,0.004638,[ 9 13] ; [14 21],[ 8.87719298 13.12280702] ; [14.12280702 20.87719298],0
b1,1,0.991544,0.000112,[14 19] ; [22 30],[13.97647059 19.02352941] ; [22.02352941 29.97647059],0
