Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,88.266352,[226  58] ; [155 206],[167.75813953 116.24186047] ; [213.24186047 147.75813953],1
d3,1,0.288989,1.124324,[202  84] ; [249 124],[195.72989378  90.27010622] ; [255.27010622 117.72989378],0
s3,1,0.313538,1.015715,[166 112] ; [208 165],[159.71121352 118.28878648] ; [214.28878648 158.71121352],0
r1,1,0.326542,0.962561,[242  45] ; [302  69],[237.27659574  49.72340426] ; [306.72340426  64.27659574],0
a2,1,0.334592,0.931045,[ 79 209] ; [ 90 283],[ 73.63388805 214.36611195] ; [ 95.36611195 277.63388805],0
s1,1,0.347908,0.881071,[  7 275] ; [ 14 355],[  9.09677419 272.90322581] ; [ 11.90322581 357.09677419],0
d4,1,0.372824,0.79423,[242  43] ; [307  66],[237.7887538  47.2112462] ; [311.2112462  61.7887538],0
n2,1,0.379715,0.771623,[35  8] ; [58 20],[33.04958678  9.95041322] ; [59.95041322 18.04958678],0
n3,1,0.388729,0.742913,[36  8] ; [57 19],[34.1  9.9] ; [58.9 17.1],0
b4,1,0.391396,0.734599,[174 114] ; [213 160],[168.6172466 119.3827534] ; [218.3827534 154.6172466],0
d5,1,0.399431,0.710038,[241  45] ; [305  68],[236.95902883  49.04097117] ; [309.04097117  63.95902883],0
s6,1,0.498528,0.458068,[196  83] ; [248 118],[192.05581395  86.94418605] ; [251.94418605 114.05581395],0
p11,1,0.500343,0.45421,[242  46] ; [306  67],[238.76550681  49.23449319] ; [309.23449319  63.76550681],0
u1,1,0.507457,0.439307,[ 60 228] ; [ 70 303],[ 56.64145234 231.35854766] ; [ 73.35854766 299.64145234],0
b1,1,0.550579,0.356281,[117 171] ; [143 230],[113.28290469 174.71709531] ; [146.71709531 226.28290469],0
r2,1,0.553376,0.351304,[274  12] ; [347  19],[272.40184049  13.59815951] ; [348.59815951  17.40184049],0
p9,1,0.6054,0.266928,[244  38] ; [314  55],[241.71428571  40.28571429] ; [316.28571429  52.71428571],0
a7,1,0.620054,0.245791,[202  84] ; [270 103],[204.84370258  81.15629742] ; [267.15629742 105.84370258],0
b2,1,0.673425,0.177622,[ 77 116] ; [ 86 141],[ 74.90238095 118.09761905] ; [ 88.09761905 138.90238095],0
b3,1,0.673425,0.177622,[ 77 116] ; [ 86 141],[ 74.90238095 118.09761905] ; [ 88.09761905 138.90238095],0
u3,1,0.833305,0.044295,[38 29] ; [63 45],[38.66857143 28.33142857] ; [62.33142857 45.66857143],0
p2,1,0.839534,0.041002,[245  40] ; [316  54],[244.09923664  40.90076336] ; [316.90076336  53.09923664],0
b5,1,0.859967,0.031123,[171 117] ; [224 149],[172.10287443 115.89712557] ; [222.89712557 150.10287443],0
a8,1,0.87796,0.023579,[ 43 210] ; [ 57 288],[ 42.30769231 210.69230769] ; [ 57.69230769 287.30769231],0
u2,1,0.896567,0.0169,[36 30] ; [60 48],[36.4137931 29.5862069] ; [59.5862069 48.4137931],0
n1,1,0.909939,0.012795,[17 23] ; [34 44],[17.28813559 22.71186441] ; [33.71186441 44.28813559],0
a6,1,0.976323,0.000881,[193  92] ; [253 120],[193.17629179  91.82370821] ; [252.82370821 120.17629179],0
