Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,92.247763,[223 147] ; [ 61 213],[163.16770186 206.83229814] ; [120.83229814 153.16770186],1
p11,1,0.08382,2.98923,[316  62] ; [220  61],[307.44764795  70.55235205] ; [228.55235205  52.44764795],0
b1,1,0.088525,2.900989,[138 240] ; [121 160],[148.56145675 229.43854325] ; [110.43854325 170.56145675],0
u1,1,0.11124,2.536523,[ 85 293] ; [ 49 232],[ 76.86191199 301.13808801] ; [ 57.13808801 223.86191199],0
r4,1,0.129077,2.303574,[356  22] ; [256  25],[351.04097117  26.95902883] ; [260.95902883  20.04097117],0
s5,1,0.129757,2.295413,[136 225] ; [ 86 184],[127.00792393 233.99207607] ; [ 94.99207607 175.00792393],0
p8,1,0.171532,1.869503,[210 156] ; [145 134],[201.44186047 164.55813953] ; [153.55813953 125.44186047],0
s2,1,0.185864,1.750104,[204 169] ; [138 141],[195.65337423 177.34662577] ; [146.34662577 132.65337423],0
n1,1,0.224525,1.475211,[23 37] ; [31 32],[26.34146341 33.65853659] ; [27.65853659 35.34146341],0
a8,1,0.231478,1.431756,[ 57 275] ; [ 35 223],[ 51.76949153 280.23050847] ; [ 40.23050847 217.76949153],0
n6,1,0.239276,1.384856,[340  36] ; [246  35],[335.36681887  40.63318113] ; [250.63318113  30.36681887],0
p6,1,0.243392,1.360841,[156 210] ; [107 174],[148.77588872 217.22411128] ; [114.22411128 166.77588872],0
u4,1,0.281969,1.157574,[ 10 368] ; [  4 277],[  8.03034901 369.96965099] ; [  5.96965099 275.03034901],0
a2,1,0.32309,0.976397,[103 275] ; [ 67 214],[ 97.51138088 280.48861912] ; [ 72.48861912 208.51138088],0
p4,1,0.341527,0.904691,[242 128] ; [173 107],[236.23076923 133.76923077] ; [178.76923077 101.23076923],0
u2,1,0.432098,0.617179,[50 35] ; [46 41],[47.44186047 37.55813953] ; [48.55813953 38.44186047],0
p2,1,0.500492,0.453893,[321  53] ; [235  45],[317.95718654  56.04281346] ; [238.04281346  41.95718654],0
n2,1,0.523619,0.406759,[48 13] ; [48 17],[46.47619048 14.52380952] ; [49.52380952 15.47619048],0
s3,1,0.564091,0.33267,[208 162] ; [162 115],[211.59196291 158.40803709] ; [158.40803709 118.59196291],0
b4,1,0.581075,0.3045,[222 156] ; [159 122],[218.54021244 159.45978756] ; [162.45978756 118.54021244],0
n5,1,0.601951,0.272063,[325  51] ; [238  42],[322.69512195  53.30487805] ; [240.30487805  39.69512195],0
b2,1,0.621342,0.243986,[ 98 150] ; [ 65 110],[ 95.56501182 152.43498818] ; [ 67.43498818 107.56501182],0
b3,1,0.621342,0.243986,[ 98 150] ; [ 65 110],[ 95.56501182 152.43498818] ; [ 67.43498818 107.56501182],0
p5,1,0.634853,0.225538,[ 48 327] ; [ 39 238],[ 50.03834356 324.96165644] ; [ 36.96165644 240.03834356],0
b5,1,0.679463,0.170731,[224 154] ; [171 110],[226.57056146 151.42943854] ; [168.42943854 112.57056146],0
u3,1,0.70909,0.139187,[51 36] ; [48 38],[49.78612717 37.21387283] ; [49.21387283 36.78612717],0
s6,1,0.926291,0.008559,[256 115] ; [190  84],[256.53643411 114.46356589] ; [189.46356589  84.53643411],0
r2,1,0.93904,0.005849,[360  13] ; [268  10],[359.8218126  13.1781874] ; [268.1781874   9.8218126],0
a4,1,0.942849,0.005139,[183 193] ; [135 144],[182.54656489 193.45343511] ; [135.45343511 143.54656489],0
p1,1,0.996357,2.1e-05,[ 35 341] ; [ 26 253],[ 35.01679389 340.98320611] ; [ 25.98320611 253.01679389],0
