Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000657,11.607637,[14 24] ; [32 11],[21.58024691 16.41975309] ; [24.41975309 18.58024691],1
p7,1,0.704899,0.143426,[16 22] ; [19 22],[16.83544304 21.16455696] ; [18.16455696 22.83544304],0
p9,1,0.707811,0.140473,[16 19] ; [21 21],[16.81818182 18.18181818] ; [20.18181818 21.81818182],0
b2,1,0.72975,0.119342,[ 9 13] ; [ 9 16],[ 8.42553191 13.57446809] ; [ 9.57446809 15.42553191],0
b3,1,0.72975,0.119342,[ 9 13] ; [ 9 16],[ 8.42553191 13.57446809] ; [ 9.57446809 15.42553191],0
n1,1,0.801689,0.063082,[ 7 11] ; [ 9 12],[ 7.38461538 10.61538462] ; [ 8.61538462 12.38461538],0
d3,1,0.827293,0.0476,[15 23] ; [18 25],[15.48148148 22.51851852] ; [17.51851852 25.48148148],0
p1,1,0.874902,0.024786,[ 3 35] ; [ 3 40],[ 2.81481481 35.18518519] ; [ 3.18518519 39.81481481],0
b5,1,0.916805,0.010912,[19 19] ; [22 21],[19.2345679 18.7654321] ; [21.7654321 21.2345679],0
p12,1,0.94284,0.005141,[ 1 37] ; [ 1 41],[ 0.95 37.05] ; [ 1.05 40.95],0
s4,1,0.983063,0.000451,[ 7 31] ; [ 8 35],[ 7.03703704 30.96296296] ; [ 7.96296296 35.03703704],0
