Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,75.021883,[76 37] ; [ 56 211],[39.25263158 73.74736842] ; [ 92.74736842 174.25263158],1
v2,1,0.197805,1.658504,[54 52] ; [111 144],[48.44875346 57.55124654] ; [116.55124654 138.44875346],0
a2,1,0.238029,1.392229,[27 86] ; [ 50 219],[22.77748691 90.22251309] ; [ 54.22251309 214.77748691],0
d1,1,0.253607,1.303325,[61 52] ; [128 141],[55.90837696 57.09162304] ; [133.09162304 135.90837696],0
s1,1,0.28095,1.162487,[  7 104] ; [ 10 255],[  5.01861702 105.98138298] ; [ 11.98138298 253.01861702],0
u3,1,0.298751,1.079763,[19 12] ; [47 46],[16.5 14.5] ; [49.5 43.5],0
a7,1,0.316168,1.004734,[78 35] ; [170  97],[73.74736842 39.25263158] ; [174.25263158  92.74736842],0
b5,1,0.333903,0.933701,[74 39] ; [162 107],[69.81151832 43.18848168] ; [166.18848168 102.81151832],0
u2,1,0.335411,0.927894,[12 17] ; [47 44],[14.25833333 14.74166667] ; [44.74166667 46.25833333],0
d2,1,0.397688,0.715305,[55 57] ; [118 148],[51.25925926 60.74074074] ; [121.74074074 144.25925926],0
a4,1,0.420328,0.649397,[51 62] ; [109 159],[47.45406824 65.54593176] ; [112.54593176 155.45406824],0
n1,1,0.423555,0.64043,[10 13] ; [36 68],[ 8.33070866 14.66929134] ; [37.66929134 66.33070866],0
a6,1,0.434805,0.609955,[76 37] ; [169  99],[72.66404199 40.33595801] ; [172.33595801  95.66404199],0
d4,1,0.478887,0.501396,[90 23] ; [203  63],[87.35883905 25.64116095] ; [205.64116095  60.35883905],0
a8,1,0.48071,0.497252,[11 91] ; [ 34 217],[13.00283286 88.99716714] ; [ 31.99716714 219.00283286],0
p12,1,0.486956,0.483246,[  7 106] ; [ 12 255],[  5.65 107.35] ; [ 13.35 253.65],0
u4,1,0.619919,0.245981,[  3 110] ; [  5 264],[  2.36649215 110.63350785] ; [  5.63350785 263.36649215],0
b4,1,0.773293,0.082984,[69 44] ; [160 109],[67.7408377 45.2591623] ; [161.2591623 107.7408377],0
r1,1,0.77692,0.080279,[81 30] ; [191  76],[79.87301587 31.12698413] ; [192.12698413  74.87301587],0
s4,1,0.89306,0.018072,[19 93] ; [ 47 221],[19.45263158 92.54736842] ; [ 46.54736842 221.45263158],0
a1,1,0.91694,0.010876,[  6 107] ; [ 15 254],[  6.21204188 106.78795812] ; [ 14.78795812 254.21204188],0
b2,1,0.920577,0.009941,[25 49] ; [ 52 105],[24.66666667 49.33333333] ; [ 52.33333333 104.66666667],0
b3,1,0.920577,0.009941,[25 49] ; [ 52 105],[24.66666667 49.33333333] ; [ 52.33333333 104.66666667],0
d3,1,0.946268,0.004542,[70 43] ; [167 101],[70.29133858 42.70866142] ; [166.70866142 101.29133858],0
