Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,3.7e-05,17.030695,[14 37] ; [26 10],[23.44827586 27.55172414] ; [16.55172414 19.44827586],1
a6,1,0.399739,0.709113,[32 24] ; [25 13],[33.95744681 22.04255319] ; [23.04255319 14.95744681],0
r4,1,0.411639,0.674062,[45 11] ; [33  5],[46.46808511  9.53191489] ; [31.53191489  6.46808511],0
p10,1,0.463949,0.536351,[41 14] ; [30  7],[42.44565217 12.55434783] ; [28.55434783  8.44565217],0
a4,1,0.51768,0.418513,[14 41] ; [12 26],[15.37634409 39.62365591] ; [10.62365591 27.37634409],0
v4,1,0.536934,0.381251,[52  4] ; [33  4],[51.1827957  4.8172043] ; [33.8172043  3.1827957],0
a5,1,0.559772,0.340098,[32 24] ; [24 14],[33.36170213 22.63829787] ; [22.63829787 15.36170213],0
r1,1,0.59861,0.277098,[38 18] ; [27 10],[39.13978495 16.86021505] ; [25.86021505 11.13978495],0
p11,1,0.614238,0.254049,[41 15] ; [26 12],[39.91489362 16.08510638] ; [27.08510638 10.91489362],0
v3,1,0.617129,0.249923,[21 35] ; [12 25],[19.87096774 36.12903226] ; [13.12903226 23.87096774],0
p7,1,0.670859,0.180599,[39 17] ; [28 10],[39.91489362 16.08510638] ; [27.08510638 10.91489362],0
b4,1,0.674232,0.176692,[29 27] ; [18 20],[28. 28.] ; [19. 19.],0
r2,1,0.67735,0.173125,[50  6] ; [34  3],[50.58064516  5.41935484] ; [33.41935484  3.58064516],0
n1,1,0.682046,0.167832,[6 6] ; [7 5],[6.5 5.5] ; [6.5 5.5],0
p2,1,0.766109,0.088487,[47  9] ; [31  7],[46.46808511  9.53191489] ; [31.53191489  6.46808511],0
v1,1,0.767105,0.087713,[27 29] ; [19 18],[27.69892473 28.30107527] ; [18.30107527 18.69892473],0
p1,1,0.793497,0.068525,[10 46] ; [ 6 32],[ 9.53191489 46.46808511] ; [ 6.46808511 31.53191489],0
s4,1,0.79608,0.066783,[ 9 46] ; [ 7 31],[ 9.46236559 45.53763441] ; [ 6.53763441 31.46236559],0
d5,1,0.802219,0.062738,[28 28] ; [20 18],[28.59574468 27.40425532] ; [19.40425532 18.59574468],0
u3,1,0.826483,0.048055,[13 15] ; [6 8],[12.66666667 15.33333333] ; [6.33333333 7.66666667],0
r3,1,0.860073,0.031075,[51  5] ; [35  3],[51.23404255  4.76595745] ; [34.76595745  3.23404255],0
p5,1,0.86901,0.027197,[ 8 47] ; [ 6 32],[ 8.27956989 46.72043011] ; [ 5.72043011 32.27956989],0
b5,1,0.871644,0.026105,[30 26] ; [21 17],[30.38297872 25.61702128] ; [20.61702128 17.38297872],0
n6,1,0.882545,0.021828,[45 11] ; [31  7],[45.27659574 10.72340426] ; [30.72340426  7.27659574],0
p12,1,0.891611,0.018569,[ 4 52] ; [ 3 35],[ 4.17021277 51.82978723] ; [ 2.82978723 35.17021277],0
v2,1,0.896926,0.016782,[26 29] ; [18 19],[26.30434783 28.69565217] ; [17.69565217 19.30434783],0
n2,1,0.910443,0.012652,[9 3] ; [10  3],[9.12 2.88] ; [9.88 3.12],0
p6,1,0.920475,0.009967,[23 33] ; [16 22],[23.23404255 32.76595745] ; [15.76595745 22.23404255],0
n4,1,0.979503,0.00066,[41 15] ; [27 10],[40.94623656 15.05376344] ; [27.05376344  9.94623656],0
s1,1,0.991866,0.000104,[ 3 52] ; [ 2 35],[ 2.98913043 52.01086957] ; [ 2.01086957 34.98913043],0
b1,1,0.992823,8.1e-05,[25 31] ; [17 21],[25.0212766 30.9787234] ; [16.9787234 21.0212766],0
