Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,33.082388,[11 31] ; [113  39],[26.84536082 15.15463918] ; [97.15463918 54.84536082],1
p4,1,0.080174,3.061362,[30 12] ; [126  25],[33.94818653  8.05181347] ; [122.05181347  28.94818653],0
p5,1,0.184649,1.759801,[11 31] ; [ 26 126],[ 8.01030928 33.98969072] ; [ 28.98969072 123.01030928],0
d4,1,0.189237,1.72355,[33  9] ; [131  20],[35.68911917  6.31088083] ; [128.31088083  22.68911917],0
s6,1,0.205711,1.60136,[28 13] ; [116  33],[31.07368421  9.92631579] ; [112.92631579  36.07368421],0
n3,1,0.208723,1.58026,[10  1] ; [18  7],[8.55555556 2.44444444] ; [19.44444444  5.55555556],0
v3,1,0.252764,1.307965,[20 21] ; [87 61],[23.21164021 17.78835979] ; [83.78835979 64.21164021],0
b2,1,0.263056,1.252604,[ 9 16] ; [48 51],[11.49193548 13.50806452] ; [45.50806452 53.49193548],0
b3,1,0.263056,1.252604,[ 9 16] ; [48 51],[11.49193548 13.50806452] ; [45.50806452 53.49193548],0
r3,1,0.270507,1.214177,[39  3] ; [146   5],[40.25906736  1.74093264] ; [144.74093264   6.25906736],0
u2,1,0.278237,1.175683,[11  9] ; [19  8],[12.76595745  7.23404255] ; [17.23404255  9.76595745],0
b5,1,0.301678,1.066761,[24 18] ; [100  52],[26.84536082 15.15463918] ; [97.15463918 54.84536082],0
n1,1,0.344157,0.894886,[6 5] ; [ 9 15],[4.71428571 6.28571429] ; [10.28571429 13.71428571],0
p1,1,0.347459,0.882717,[ 7 35] ; [ 17 134],[ 5.22279793 36.77720207] ; [ 18.77720207 132.22279793],0
a1,1,0.353569,0.860608,[ 2 40] ; [ 14 138],[ 3.46391753 38.53608247] ; [ 12.53608247 139.46391753],0
p12,1,0.461777,0.541585,[ 5 37] ; [ 25 126],[ 6.52849741 35.47150259] ; [ 23.47150259 127.52849741],0
p7,1,0.502638,0.449362,[37  5] ; [125  24],[35.62303665  6.37696335] ; [126.37696335  22.62303665],0
b4,1,0.529339,0.39566,[29 13] ; [97 55],[27.27835052 14.72164948] ; [98.72164948 53.27835052],0
p11,1,0.530142,0.39412,[35  7] ; [120  32],[33.55670103  8.44329897] ; [121.44329897  30.55670103],0
s3,1,0.542037,0.371777,[23 19] ; [90 60],[24.71875 17.28125] ; [88.28125 61.71875],0
p2,1,0.597405,0.278928,[38  4] ; [133  19],[37.02061856  4.97938144] ; [133.97938144  18.02061856],0
u4,1,0.629934,0.23215,[ 1 41] ; [  6 146],[ 1.51546392 40.48453608] ; [  5.48453608 146.51546392],0
v1,1,0.642696,0.215233,[30 11] ; [115  35],[31.12565445  9.87434555] ; [113.87434555  36.12565445],0
n5,1,0.70445,0.143884,[34  8] ; [126  25],[34.81865285  7.18134715] ; [125.18134715  25.81865285],0
r4,1,0.734069,0.115408,[38  4] ; [140  12],[38.53608247  3.46391753] ; [139.46391753  12.53608247],0
b1,1,0.752599,0.09936,[16 26] ; [62 90],[16.88659794 25.11340206] ; [61.11340206 90.88659794],0
s1,1,0.758637,0.094415,[ 1 41] ; [  5 146],[ 1.30569948 40.69430052] ; [  4.69430052 146.30569948],0
n2,1,0.798074,0.065455,[7 4] ; [17  8],[7.33333333 3.66666667] ; [16.66666667  8.33333333],0
p8,1,0.805632,0.060548,[28 14] ; [103  47],[28.65625 13.34375] ; [102.34375  47.65625],0
v4,1,0.889727,0.019224,[40  2] ; [143   8],[39.8238342  2.1761658] ; [143.1761658   7.8238342],0
a8,1,0.903983,0.014552,[ 6 34] ; [ 21 112],[ 6.24277457 33.75722543] ; [ 20.75722543 112.24277457],0
s4,1,0.903991,0.014549,[ 7 35] ; [ 24 127],[ 6.74611399 35.25388601] ; [ 24.25388601 126.74611399],0
