Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,58.277926,[240  30] ; [20 27],[221.4511041  48.5488959] ; [38.5488959  8.4511041],1
b2,1,0.365879,0.817614,[ 91 106] ; [16 13],[ 93.2699115 103.7300885] ; [13.7300885 15.2699115],0
b3,1,0.365879,0.817614,[ 91 106] ; [16 13],[ 93.2699115 103.7300885] ; [13.7300885 15.2699115],0
v2,1,0.426173,0.633229,[169  97] ; [24 18],[166.68181818  99.31818182] ; [26.31818182 15.68181818],0
d3,1,0.427581,0.629385,[193  79] ; [36 11],[195.26018809  76.73981191] ; [33.73981191 13.26018809],0
p9,1,0.432595,0.615847,[250  20] ; [45  2],[251.26182965  18.73817035] ; [43.73817035  3.26182965],0
s2,1,0.461343,0.542634,[192  77] ; [36 11],[194.08860759  74.91139241] ; [33.91139241 13.08860759],0
a6,1,0.481092,0.496388,[188  83] ; [35 12],[190.0408805  80.9591195] ; [32.9591195 14.0408805],0
a7,1,0.490328,0.475807,[189  83] ; [35 12],[190.9968652  81.0031348] ; [33.0031348 13.9968652],0
a2,1,0.523265,0.407453,[ 94 178] ; [14 33],[ 92.08777429 179.91222571] ; [15.91222571 31.08777429],0
a1,1,0.537297,0.380572,[ 18 254] ; [ 2 45],[ 17.05329154 254.94670846] ; [ 2.94670846 44.05329154],0
a8,1,0.53783,0.379577,[ 43 204] ; [ 6 38],[ 41.59106529 205.40893471] ; [ 7.40893471 36.59106529],0
p3,1,0.574965,0.314446,[168 104] ; [27 20],[166.26959248 105.73040752] ; [28.73040752 18.26959248],0
p10,1,0.594922,0.282722,[240  30] ; [43  4],[241.04100946  28.95899054] ; [41.95899054  5.04100946],0
p8,1,0.600432,0.274345,[158 108] ; [26 21],[156.37060703 109.62939297] ; [27.62939297 19.37060703],0
p11,1,0.61317,0.255584,[228  44] ; [38  9],[226.80877743  45.19122257] ; [39.19122257  7.80877743],0
p7,1,0.615304,0.252524,[189  76] ; [33 11],[190.38834951  74.61165049] ; [31.61165049 12.38834951],0
n2,1,0.643264,0.214499,[39 15] ; [14  4],[39.75 14.25] ; [13.25  4.75],0
s1,1,0.654473,0.200307,[  9 258] ; [ 1 46],[  8.50318471 258.49681529] ; [ 1.49681529 45.50318471],0
n1,1,0.666009,0.186306,[25 28] ; [ 7 10],[24.22857143 28.77142857] ; [7.77142857 9.22857143],0
n3,1,0.68613,0.163306,[38 15] ; [12  6],[37.32394366 15.67605634] ; [12.67605634  5.32394366],0
v4,1,0.75306,0.098978,[263   8] ; [46  1],[263.33018868   7.66981132] ; [45.66981132  1.33018868],0
r2,1,0.757308,0.095492,[259   9] ; [45  2],[258.64126984   9.35873016] ; [45.35873016  1.64126984],0
u3,1,0.760293,0.093083,[28 11] ; [6 3],[27.625 11.375] ; [6.375 2.625],0
u2,1,0.774537,0.082051,[24 15] ; [6 3],[24.375 14.625] ; [5.625 3.375],0
s3,1,0.796893,0.06624,[194  73] ; [35 12],[194.72292994  72.27707006] ; [34.27707006 12.72292994],0
v1,1,0.848802,0.036346,[169  93] ; [29 17],[168.42857143  93.57142857] ; [29.57142857 16.42857143],0
s6,1,0.884113,0.021245,[225  42] ; [40  7],[225.3343949  41.6656051] ; [39.6656051  7.3343949],0
r4,1,0.893476,0.017931,[256  16] ; [44  3],[255.79937304  16.20062696] ; [44.20062696  2.79937304],0
b1,1,0.960616,0.002438,[111 161] ; [19 28],[110.84639498 161.15360502] ; [19.15360502 27.84639498],0
u4,1,0.961439,0.002338,[ 12 260] ; [ 2 45],[ 11.93730408 260.06269592] ; [ 2.06269592 44.93730408],0
