Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.005035,7.866891,[ 5 17] ; [51 40],[10.90265487 11.09734513] ; [45.09734513 45.90265487],0
a7,1,0.620779,0.244774,[14  9] ; [65 33],[15.01652893  7.98347107] ; [63.98347107 34.01652893],0
s1,1,0.643975,0.21358,[ 1 21] ; [ 7 89],[ 1.49152542 20.50847458] ; [ 6.50847458 89.49152542],0
a6,1,0.657082,0.197087,[15  8] ; [59 39],[14.0661157  8.9338843] ; [59.9338843 38.0661157],0
p12,1,0.664372,0.188256,[ 2 21] ; [ 6 91],[ 1.53333333 21.46666667] ; [ 6.46666667 90.53333333],0
n6,1,0.66692,0.185226,[19  4] ; [77 21],[18.24793388  4.75206612] ; [77.75206612 20.24793388],0
n3,1,0.687288,0.162037,[6 2] ; [22  5],[6.4 1.6] ; [21.6  5.4],0
b4,1,0.715911,0.132445,[11 12] ; [51 47],[11.78512397 11.21487603] ; [50.21487603 47.78512397],0
r2,1,0.742854,0.107634,[22  1] ; [92  6],[21.66942149  1.33057851] ; [92.33057851  5.66942149],0
a4,1,0.743532,0.107046,[ 5 18] ; [24 72],[ 5.60504202 17.39495798] ; [23.39495798 72.60504202],0
n2,1,0.747376,0.10375,[7 1] ; [24  5],[6.7027027 1.2972973] ; [24.2972973  4.7027027],0
p1,1,0.804626,0.061189,[ 4 19] ; [15 83],[ 3.61157025 19.38842975] ; [15.38842975 82.61157025],0
a2,1,0.827572,0.047444,[ 2 21] ; [10 88],[ 2.28099174 20.71900826] ; [ 9.71900826 88.28099174],0
u3,1,0.852575,0.034534,[5 4] ; [24 22],[4.74545455 4.25454545] ; [24.25454545 21.74545455],0
s8,1,0.857431,0.032273,[ 9 14] ; [36 61],[ 8.625 14.375] ; [36.375 60.625],0
d2,1,0.859449,0.031356,[ 5 18] ; [23 75],[ 5.32231405 17.67768595] ; [22.67768595 75.32231405],0
d5,1,0.868839,0.027269,[11 12] ; [45 53],[10.6446281 12.3553719] ; [45.3553719 52.6446281],0
d1,1,0.880806,0.022484,[ 1 22] ; [ 5 93],[ 1.14049587 21.85950413] ; [ 4.85950413 93.14049587],0
b5,1,0.901899,0.015194,[13 10] ; [54 44],[12.73553719 10.26446281] ; [54.26446281 43.73553719],0
p7,1,0.904829,0.014295,[13 10] ; [55 40],[13.25423729  9.74576271] ; [54.74576271 40.25423729],0
p9,1,0.922888,0.00937,[17  6] ; [70 26],[16.81512605  6.18487395] ; [70.18487395 25.81512605],0
p4,1,0.938845,0.005886,[12 11] ; [52 46],[12.16528926 10.83471074] ; [51.83471074 46.16528926],0
r3,1,0.941593,0.005368,[21  2] ; [89  9],[20.90909091  2.09090909] ; [89.09090909  8.90909091],0
u2,1,0.946943,0.004428,[4 5] ; [21 25],[4.09090909 4.90909091] ; [20.90909091 25.09090909],0
p2,1,0.954526,0.003252,[17  6] ; [73 25],[17.10743802  5.89256198] ; [72.89256198 25.10743802],0
p8,1,0.996824,1.6e-05,[11 12] ; [45 49],[11.00854701 11.99145299] ; [44.99145299 49.00854701],0
