Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,49.082628,[18 43] ; [113  27],[39.75621891 21.24378109] ; [91.24378109 48.75621891],1
s8,1,0.110428,2.548084,[16 45] ; [53 87],[20.94029851 40.05970149] ; [48.05970149 91.94029851],0
n2,1,0.139547,2.182952,[9 6] ; [28  7],[11.1  3.9] ; [25.9  9.1],0
b1,1,0.188012,1.733128,[16 45] ; [50 90],[20.02985075 40.97014925] ; [45.97014925 94.02985075],0
d5,1,0.195655,1.674516,[35 25] ; [95 45],[39. 21.] ; [91. 49.],0
a7,1,0.200755,1.636873,[44 16] ; [89 50],[40.10050251 19.89949749] ; [92.89949749 46.10050251],0
b5,1,0.247716,1.336138,[41 20] ; [82 58],[37.32835821 23.67164179] ; [85.67164179 54.32835821],0
a6,1,0.330129,0.948391,[29 32] ; [77 63],[32.16915423 28.83084577] ; [73.83084577 66.16915423],0
u1,1,0.346774,0.885228,[ 1 60] ; [  6 134],[ 2.12437811 58.87562189] ; [  4.87562189 135.12437811],0
s1,1,0.364457,0.822476,[ 4 57] ; [  5 132],[ 2.77272727 58.22727273] ; [  6.22727273 130.77272727],0
p1,1,0.370991,0.800343,[ 4 56] ; [ 15 125],[ 5.7 54.3] ; [ 13.3 126.7],0
a8,1,0.390948,0.73599,[ 5 52] ; [ 17 112],[ 6.74193548 50.25806452] ; [ 15.25806452 113.74193548],0
s4,1,0.428638,0.626512,[ 9 52] ; [ 27 112],[10.98 50.02] ; [ 25.02 113.98],0
a3,1,0.441604,0.592112,[26 34] ; [68 70],[28.48484848 31.51515152] ; [65.51515152 72.48484848],0
u2,1,0.45392,0.560845,[20 13] ; [38 34],[18.22857143 14.77142857] ; [39.77142857 32.22857143],0
v2,1,0.475882,0.508285,[24 34] ; [62 70],[26.25263158 31.74736842] ; [59.74736842 72.25263158],0
d2,1,0.476337,0.507237,[10 51] ; [ 29 111],[11.8358209 49.1641791] ; [ 27.1641791 112.8358209],0
u4,1,0.543511,0.36907,[ 1 60] ; [  1 139],[ 0.60696517 60.39303483] ; [  1.39303483 138.60696517],0
s5,1,0.552163,0.353457,[16 40] ; [ 33 102],[14.36649215 41.63350785] ; [ 34.63350785 100.36649215],0
b3,1,0.628725,0.233794,[ 9 20] ; [20 56],[ 8.00952381 20.99047619] ; [20.99047619 55.00952381],0
b2,1,0.628725,0.233794,[ 9 20] ; [20 56],[ 8.00952381 20.99047619] ; [20.99047619 55.00952381],0
a4,1,0.6768,0.173751,[12 49] ; [ 31 108],[13.115 47.885] ; [ 29.885 109.115],0
b4,1,0.708485,0.139795,[34 27] ; [82 58],[35.2039801 25.7960199] ; [80.7960199 59.2039801],0
u3,1,0.789337,0.07138,[17 17] ; [38 34],[17.64150943 16.35849057] ; [37.35849057 34.64150943],0
n3,1,0.890664,0.018896,[11  4] ; [25 10],[10.8  4.2] ; [25.2  9.8],0
d1,1,0.913614,0.011768,[20 41] ; [47 93],[20.33333333 40.66666667] ; [46.66666667 93.33333333],0
r2,1,0.94465,0.00482,[55  5] ; [127  12],[54.87437186  5.12562814] ; [127.12562814  11.87437186],0
