Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.016434,5.755817,[28 23] ; [28  7],[33.20930233 17.79069767] ; [22.79069767 12.20930233],0
r3,1,0.634596,0.225879,[45  6] ; [32  3],[45.6627907  5.3372093] ; [31.3372093  3.6627907],0
p11,1,0.640173,0.218516,[34 17] ; [25 10],[34.98837209 16.01162791] ; [24.01162791 10.98837209],0
p5,1,0.64873,0.207505,[ 3 47] ; [ 3 32],[ 3.52941176 46.47058824] ; [ 2.47058824 32.52941176],0
u2,1,0.665984,0.186335,[18  5] ; [6 1],[18.4  4.6] ; [5.6 1.4],0
n3,1,0.694176,0.154602,[12  5] ; [7 2],[12.42307692  4.57692308] ; [6.57692308 2.42307692],0
d4,1,0.772185,0.08382,[35 14] ; [26  9],[35.58333333 13.41666667] ; [25.41666667  9.58333333],0
a2,1,0.782957,0.075882,[ 9 42] ; [ 7 28],[ 9.48837209 41.51162791] ; [ 6.51162791 28.48837209],0
a5,1,0.797043,0.06614,[32 19] ; [21 14],[31.43023256 19.56976744] ; [21.56976744 13.43023256],0
u1,1,0.808933,0.058469,[ 5 46] ; [ 4 31],[ 5.3372093 45.6627907] ; [ 3.6627907 31.3372093],0
b1,1,0.853081,0.034295,[34 17] ; [24 11],[34.39534884 16.60465116] ; [23.60465116 11.39534884],0
d2,1,0.853707,0.034,[21 29] ; [14 21],[20.58823529 29.41176471] ; [14.41176471 20.58823529],0
s6,1,0.876657,0.02409,[30 21] ; [20 15],[29.65116279 21.34883721] ; [20.34883721 14.65116279],0
a4,1,0.923208,0.009292,[18 33] ; [12 23],[17.79069767 33.20930233] ; [12.20930233 22.79069767],0
s2,1,0.927603,0.008256,[20 31] ; [13 21],[19.8 31.2] ; [13.2 20.8],0
v3,1,0.938074,0.006036,[12 36] ; [ 8 25],[11.85185185 36.14814815] ; [ 8.14814815 24.85185185],0
a8,1,0.952944,0.003482,[ 5 43] ; [ 3 27],[ 4.92307692 43.07692308] ; [ 3.07692308 26.92307692],0
p10,1,1.0,0.0,[33 18] ; [22 12],[33. 18.] ; [22. 12.],0
