Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.00043,12.397736,[28  8] ; [10 19],[21.04615385 14.95384615] ; [16.95384615 12.04615385],1
v3,1,0.61775,0.249042,[ 8 28] ; [ 5 24],[ 7.2 28.8] ; [ 5.8 23.2],0
a2,1,0.665494,0.186918,[ 5 31] ; [ 3 26],[ 4.43076923 31.56923077] ; [ 3.56923077 25.43076923],0
v4,1,0.67812,0.17225,[18 18] ; [16 13],[18.83076923 17.16923077] ; [15.16923077 13.83076923],0
n2,1,0.693282,0.155556,[ 8 12] ; [7 8],[ 8.57142857 11.42857143] ; [6.42857143 8.57142857],0
a5,1,0.718183,0.13024,[17 19] ; [15 14],[17.72307692 18.27692308] ; [14.27692308 14.72307692],0
p6,1,0.757798,0.095094,[ 6 29] ; [ 4 24],[ 5.55555556 29.44444444] ; [ 4.44444444 23.55555556],0
b5,1,0.75991,0.093391,[21 15] ; [18 11],[21.6 14.4] ; [17.4 11.6],0
a8,1,0.864883,0.028955,[ 2 31] ; [ 2 26],[ 2.16393443 30.83606557] ; [ 1.83606557 26.16393443],0
p12,1,0.876346,0.024212,[ 1 35] ; [ 1 28],[ 1.10769231 34.89230769] ; [ 0.89230769 28.10769231],0
b4,1,0.890073,0.019103,[18 18] ; [15 14],[18.27692308 17.72307692] ; [14.72307692 14.27692308],0
s5,1,0.917809,0.010649,[ 5 29] ; [ 4 25],[ 4.85714286 29.14285714] ; [ 4.14285714 24.85714286],0
s3,1,0.91985,0.010125,[12 24] ; [ 9 19],[11.8125 24.1875] ; [ 9.1875 18.8125],0
s1,1,0.921084,0.009814,[ 4 32] ; [ 3 26],[ 3.87692308 32.12307692] ; [ 3.12307692 25.87692308],0
a6,1,0.932625,0.007148,[19 17] ; [15 14],[18.83076923 17.16923077] ; [15.16923077 13.83076923],0
p11,1,0.966828,0.001729,[11 25] ; [ 9 20],[11.07692308 24.92307692] ; [ 8.92307692 20.07692308],0
