Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,78.314207,[108  17] ; [ 1 28],[88.47402597 36.52597403] ; [20.52597403  8.47402597],1
d5,1,0.202557,1.623841,[94 31] ; [25  4],[96.59090909 28.40909091] ; [22.40909091  6.59090909],0
n4,1,0.204517,1.609824,[89 36] ; [24  5],[91.72077922 33.27922078] ; [21.27922078  7.72077922],0
p5,1,0.232912,1.422987,[ 13 110] ; [ 1 28],[ 11.32894737 111.67105263] ; [ 2.67105263 26.32894737],0
s6,1,0.260204,1.26767,[84 39] ; [16 12],[81.45695364 41.54304636] ; [18.54304636  9.45695364],0
p6,1,0.318636,0.994538,[ 24 101] ; [ 3 24],[ 22.20394737 102.79605263] ; [ 4.79605263 22.20394737],0
v3,1,0.326646,0.96215,[47 71] ; [14 14],[49.30136986 68.69863014] ; [11.69863014 16.30136986],0
p3,1,0.329131,0.952315,[48 77] ; [ 8 20],[45.75163399 79.24836601] ; [10.24836601 17.75163399],0
a4,1,0.330869,0.945495,[56 68] ; [16 13],[58.35294118 65.64705882] ; [13.64705882 15.35294118],0
u1,1,0.334531,0.931279,[ 17 108] ; [ 6 23],[ 18.66883117 106.33116883] ; [ 4.33116883 24.66883117],0
s2,1,0.385504,0.753075,[66 57] ; [12 15],[63.96 59.04] ; [14.04 12.96],0
a5,1,0.471317,0.518886,[91 34] ; [23  6],[92.53246753 32.46753247] ; [21.46753247  7.53246753],0
d1,1,0.519711,0.414466,[65 60] ; [17 12],[66.55844156 58.44155844] ; [15.44155844 13.55844156],0
s7,1,0.538597,0.378146,[50 71] ; [12 13],[51.38356164 69.61643836] ; [10.61643836 14.38356164],0
v2,1,0.5651,0.33095,[72 46] ; [16 13],[70.63945578 47.36054422] ; [17.36054422 11.63945578],0
p1,1,0.566464,0.328635,[ 13 112] ; [ 2 27],[ 12.17532468 112.82467532] ; [ 2.82467532 26.17532468],0
b5,1,0.598609,0.277099,[84 41] ; [18 11],[82.79220779 42.20779221] ; [19.20779221  9.79220779],0
u2,1,0.625137,0.238713,[26 17] ; [3 3],[25.44897959 17.55102041] ; [3.55102041 2.44897959],0
n3,1,0.653484,0.201536,[21 10] ; [6 4],[20.41463415 10.58536585] ; [6.58536585 3.41463415],0
n1,1,0.654991,0.199665,[13 18] ; [5 5],[13.6097561 17.3902439] ; [4.3902439 5.6097561],0
b2,1,0.689581,0.159539,[31 43] ; [ 7 12],[30.23655914 43.76344086] ; [ 7.76344086 11.23655914],0
b3,1,0.689581,0.159539,[31 43] ; [ 7 12],[30.23655914 43.76344086] ; [ 7.76344086 11.23655914],0
r3,1,0.691756,0.157191,[114  10] ; [26  3],[113.46405229  10.53594771] ; [26.53594771  2.46405229],0
a7,1,0.744505,0.106207,[90 35] ; [20  9],[89.28571429 35.71428571] ; [20.71428571  8.28571429],0
u4,1,0.749156,0.102242,[  3 122] ; [ 1 28],[  3.24675325 121.75324675] ; [ 0.75324675 28.24675325],0
s3,1,0.762379,0.091421,[62 61] ; [15 13],[62.7218543 60.2781457] ; [14.2781457 13.7218543],0
d4,1,0.771334,0.084466,[96 29] ; [23  6],[96.59090909 28.40909091] ; [22.40909091  6.59090909],0
a8,1,0.840951,0.040271,[ 12 101] ; [ 3 22],[ 12.2826087 100.7173913] ; [ 2.7173913 22.2826087],0
a6,1,0.862279,0.030093,[84 41] ; [19 10],[83.6038961 41.3961039] ; [19.3961039  9.6038961],0
u3,1,0.88466,0.021044,[28 16] ; [4 2],[28.16 15.84] ; [3.84 2.16],0
r1,1,0.987503,0.000245,[95 30] ; [22  7],[94.96753247 30.03246753] ; [22.03246753  6.96753247],0
