Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.00233,9.269786,[55  5] ; [47 20],[48.18897638 11.81102362] ; [53.81102362 13.18897638],0
a2,1,0.42177,0.645378,[15 45] ; [13 55],[13.125 46.875] ; [14.875 53.125],0
a7,1,0.448467,0.574523,[44 16] ; [45 22],[42.04724409 17.95275591] ; [46.95275591 20.04724409],0
s7,1,0.48037,0.498024,[40 20] ; [40 26],[38.0952381 21.9047619] ; [41.9047619 24.0952381],0
p9,1,0.528203,0.397848,[51  8] ; [56 12],[49.70866142  9.29133858] ; [57.29133858 10.70866142],0
v4,1,0.535574,0.383804,[56  3] ; [66  2],[56.67716535  2.32283465] ; [65.32283465  2.67716535],0
p11,1,0.552029,0.353694,[46 14] ; [49 19],[44.53125 15.46875] ; [50.46875 17.53125],0
s6,1,0.59963,0.275554,[48  9] ; [54 13],[46.88709677 10.11290323] ; [55.11290323 11.88709677],0
b5,1,0.601762,0.272346,[38 22] ; [40 28],[36.5625 23.4375] ; [41.4375 26.5625],0
b4,1,0.677568,0.172877,[34 26] ; [41 27],[35.15625 24.84375] ; [39.84375 28.15625],0
u3,1,0.717146,0.131243,[8 6] ; [17 10],[8.53658537 5.46341463] ; [16.46341463 10.53658537],0
n1,1,0.770335,0.085227,[3 7] ; [ 5 15],[2.66666667 7.33333333] ; [ 5.33333333 14.66666667],0
d3,1,0.789339,0.071379,[46 14] ; [50 17],[45.35433071 14.64566929] ; [50.64566929 16.35433071],0
p1,1,0.836596,0.042539,[ 5 55] ; [ 5 63],[ 4.6875 55.3125] ; [ 5.3125 62.6875],0
s2,1,0.941013,0.005475,[42 17] ; [48 20],[41.81102362 17.18897638] ; [48.18897638 19.81102362],0
n2,1,1.0,0.0,[8 2] ; [16  4],[8. 2.] ; [16.  4.],0
