Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.002011,9.539397,[17 22] ; [ 8 46],[10.48387097 28.51612903] ; [14.51612903 39.48387097],0
d2,1,0.774861,0.081809,[17 24] ; [22 35],[16.31632653 24.68367347] ; [22.68367347 34.31632653],0
u2,1,0.823894,0.049524,[10  4] ; [17  8],[9.69230769 4.30769231] ; [17.30769231  7.69230769],0
p2,1,0.864577,0.029088,[26 14] ; [38 19],[26.39175258 13.60824742] ; [37.60824742 19.39175258],0
p6,1,0.882545,0.021828,[ 7 31] ; [11 45],[ 7.27659574 30.72340426] ; [10.72340426 45.27659574],0
b5,1,0.894716,0.017514,[25 16] ; [34 23],[24.68367347 16.31632653] ; [34.31632653 22.68367347],0
s2,1,0.923062,0.009327,[14 27] ; [20 37],[14.2244898 26.7755102] ; [19.7755102 37.2244898],0
a1,1,0.93189,0.007305,[ 2 39] ; [ 3 54],[ 2.09183673 38.90816327] ; [ 2.90816327 54.09183673],0
b4,1,0.949337,0.004037,[24 17] ; [33 24],[23.84693878 17.15306122] ; [33.15306122 23.84693878],0
u1,1,0.954708,0.003226,[ 3 38] ; [ 4 53],[ 2.92857143 38.07142857] ; [ 4.07142857 52.92857143],0
p10,1,0.968912,0.001519,[20 19] ; [29 28],[19.90625 19.09375] ; [29.09375 27.90625],0
n4,1,0.979252,0.000676,[15 26] ; [21 36],[15.06122449 25.93877551] ; [20.93877551 36.06122449],0
