Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,31.859033,[187  71] ; [55 73],[161.75129534  96.24870466] ; [80.24870466 47.75129534],1
s4,1,0.41908,0.652894,[ 49 205] ; [29 98],[ 52. 202.] ; [ 26. 101.],0
s8,1,0.432538,0.616,[ 91 167] ; [50 77],[ 94.48831169 163.51168831] ; [46.51168831 80.48831169],0
a3,1,0.445096,0.583109,[172  85] ; [80 47],[168.65625  88.34375] ; [83.34375 43.65625],0
p11,1,0.463547,0.537316,[183  76] ; [95 33],[186.05167959  72.94832041] ; [91.94832041 36.05167959],0
v1,1,0.482109,0.494089,[103 151] ; [46 79],[ 99.85751979 154.14248021] ; [49.14248021 75.85751979],0
n6,1,0.509763,0.434553,[207  51] ; [99 29],[204.52849741  53.47150259] ; [101.47150259  26.52849741],0
u4,1,0.531665,0.391209,[  4 255] ; [  1 127],[  3.34625323 255.65374677] ; [  1.65374677 126.34625323],0
v3,1,0.541951,0.371936,[ 46 207] ; [26 99],[ 48.19047619 204.80952381] ; [ 23.80952381 101.19047619],0
s3,1,0.556575,0.345669,[137 119] ; [72 55],[139.69712794 116.30287206] ; [69.30287206 57.69712794],0
s6,1,0.576345,0.312181,[161  94] ; [74 49],[158.53174603  96.46825397] ; [76.46825397 46.53174603],0
p6,1,0.590699,0.289254,[ 83 175] ; [44 82],[ 85.328125 172.671875] ; [41.671875 84.328125],0
p12,1,0.591121,0.288598,[ 11 246] ; [  7 120],[ 12.046875 244.953125] ; [  5.953125 121.046875],0
a5,1,0.593656,0.284671,[173  86] ; [82 46],[170.65891473  88.34108527] ; [84.34108527 43.65891473],0
p5,1,0.603703,0.269447,[ 26 230] ; [ 15 111],[ 27.47643979 228.52356021] ; [ 13.52356021 112.47643979],0
a8,1,0.608083,0.262976,[ 28 211] ; [ 12 109],[ 26.55555556 212.44444444] ; [ 13.44444444 107.55555556],0
n1,1,0.623412,0.241101,[27 34] ; [19 29],[25.74311927 35.25688073] ; [20.25688073 27.74311927],0
p3,1,0.645475,0.211653,[112 146] ; [52 75],[109.9012987 148.0987013] ; [54.0987013 72.9012987],0
n4,1,0.773051,0.083167,[191  67] ; [93 35],[189.8238342  68.1761658] ; [94.1761658 33.8238342],0
p1,1,0.806784,0.059818,[ 24 232] ; [ 13 115],[ 24.66666667 231.33333333] ; [ 12.33333333 115.66666667],0
s1,1,0.883569,0.021447,[ 15 240] ; [  7 120],[ 14.68586387 240.31413613] ; [  7.31413613 119.68586387],0
n2,1,0.901659,0.015269,[44 19] ; [33 15],[43.7027027 19.2972973] ; [33.2972973 14.7027027],0
