Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,47.939572,[302  71] ; [49 55],[274.47169811  98.52830189] ; [76.52830189 27.47169811],1
s3,1,0.401127,0.704945,[220 147] ; [57 46],[216.29574468 150.70425532] ; [60.70425532 42.29574468],0
n2,1,0.403162,0.698875,[47 16] ; [13  7],[45.54216867 17.45783133] ; [14.45783133  5.54216867],0
v4,1,0.456529,0.554391,[359  12] ; [100   5],[357.75  13.25] ; [101.25   3.75],0
p2,1,0.488165,0.480568,[337  34] ; [93 12],[335.14705882  35.85294118] ; [94.85294118 10.14705882],0
v3,1,0.586734,0.295474,[159 202] ; [41 59],[156.61605206 204.38394794] ; [43.38394794 56.61605206],0
u2,1,0.592828,0.28595,[39 31] ; [28 27],[37.52 32.48] ; [29.48 25.52],0
b5,1,0.665079,0.187413,[215 158] ; [63 42],[216.93305439 156.06694561] ; [61.06694561 43.93305439],0
r3,1,0.746908,0.104147,[354  17] ; [100   4],[354.59789474  16.40210526] ; [99.40210526  4.59789474],0
n3,1,0.804042,0.061563,[46 16] ; [15  6],[45.56626506 16.43373494] ; [15.43373494  5.56626506],0
a8,1,0.839855,0.040836,[ 46 288] ; [14 82],[ 46.60465116 287.39534884] ; [13.39534884 82.60465116],0
n1,1,0.89737,0.016637,[25 38] ; [ 8 13],[24.75 38.25] ; [ 8.25 12.75],0
p1,1,0.913579,0.011778,[ 41 330] ; [12 93],[ 41.30882353 329.69117647] ; [11.69117647 93.30882353],0
b4,1,0.948785,0.004126,[218 155] ; [61 44],[217.71338912 155.28661088] ; [61.28661088 43.71338912],0
