Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,62.235646,[150 104] ; [ 30 126],[111.51219512 142.48780488] ; [68.48780488 87.51219512],1
p11,1,0.234605,1.412722,[220  41] ; [126  32],[215.5274463  45.4725537] ; [130.4725537  27.5274463],0
n4,1,0.250838,1.318629,[217  43] ; [124  33],[212.61390887  47.38609113] ; [128.38609113  28.61390887],0
a7,1,0.256288,1.288696,[195  66] ; [110  48],[189.98806683  71.01193317] ; [115.01193317  42.98806683],0
n1,1,0.261596,1.26029,[11 25] ; [16 21],[13.31506849 22.68493151] ; [13.68493151 23.31506849],0
b5,1,0.270516,1.214127,[158 103] ; [87 71],[152.61336516 108.38663484] ; [92.38663484 65.61336516],0
r4,1,0.324368,0.971254,[246  15] ; [145  13],[243.55847255  17.44152745] ; [147.44152745  10.55847255],0
a1,1,0.370505,0.801972,[ 19 242] ; [  8 150],[ 16.81861575 244.18138425] ; [ 10.18138425 147.81861575],0
s6,1,0.416541,0.660055,[179  77] ; [112  40],[182.58823529  73.41176471] ; [108.41176471  43.58823529],0
n6,1,0.420829,0.647999,[227  29] ; [135  22],[224.3874092  31.6125908] ; [137.6125908  19.3874092],0
u4,1,0.45394,0.560795,[  6 255] ; [  2 156],[  4.98329356 256.01670644] ; [  3.01670644 154.98329356],0
p8,1,0.468125,0.526399,[181  75] ; [105  51],[177.70873786  78.29126214] ; [108.29126214  47.70873786],0
p2,1,0.492603,0.470836,[235  25] ; [145  12],[236.93045564  23.06954436] ; [143.06954436  13.93045564],0
s1,1,0.50178,0.45117,[  7 252] ; [  6 148],[  8.15254237 250.84745763] ; [  4.84745763 149.15254237],0
b2,1,0.526818,0.400525,[ 70 101] ; [44 54],[72.46840149 98.53159851] ; [41.53159851 56.46840149],0
b3,1,0.526818,0.400525,[ 70 101] ; [44 54],[72.46840149 98.53159851] ; [41.53159851 56.46840149],0
s8,1,0.608388,0.26253,[139 119] ; [80 76],[136.47826087 121.52173913] ; [82.52173913 73.47826087],0
p12,1,0.706853,0.141441,[ 26 233] ; [ 14 143],[ 24.90384615 234.09615385] ; [ 15.09615385 141.90384615],0
a4,1,0.711059,0.137222,[139 121] ; [81 76],[137.17026379 122.82973621] ; [82.82973621 74.17026379],0
p6,1,0.80764,0.059279,[125 133] ; [78 79],[126.20240964 131.79759036] ; [76.79759036 80.20240964],0
p1,1,0.82705,0.047736,[ 23 237] ; [ 13 145],[ 22.3923445 237.6076555] ; [ 13.6076555 144.3923445],0
u3,1,0.832815,0.04456,[25 17] ; [20 15],[24.54545455 17.45454545] ; [20.45454545 14.54545455],0
p5,1,0.893647,0.017873,[ 37 224] ; [ 23 134],[ 37.46411483 223.53588517] ; [ 22.53588517 134.46411483],0
p4,1,0.916285,0.011049,[189  69] ; [115  43],[188.53846154  69.46153846] ; [115.46153846  42.53846154],0
u2,1,0.926177,0.008585,[21 19] ; [18 17],[20.8 19.2] ; [18.2 16.8],0
s3,1,0.948765,0.004129,[147 108] ; [90 67],[146.6868932 108.3131068] ; [90.3131068 66.6868932],0
n3,1,0.955881,0.003061,[31  7] ; [30  7],[30.90666667  7.09333333] ; [30.09333333  6.90666667],0
