Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,2e-06,22.889099,[27 49] ; [78 32],[42.90322581 33.09677419] ; [62.09677419 47.90322581],1
a4,1,0.179058,1.805423,[26 49] ; [49 61],[30.40540541 44.59459459] ; [44.59459459 65.40540541],0
b5,1,0.186176,1.747621,[42 34] ; [72 39],[46.3315508 29.6684492] ; [67.6684492 43.3315508],0
p5,1,0.205604,1.602116,[ 6 70] ; [  4 106],[ 4.08602151 71.91397849] ; [  5.91397849 104.08602151],0
p1,1,0.241638,1.37101,[ 3 73] ; [  9 100],[ 4.92972973 71.07027027] ; [  7.07027027 101.92972973],0
v1,1,0.244186,1.356265,[24 50] ; [45 65],[27.75 46.25] ; [41.25 68.75],0
v3,1,0.290435,1.117603,[17 55] ; [33 74],[20.11173184 51.88826816] ; [29.88826816 77.11173184],0
s7,1,0.342848,0.899753,[17 54] ; [32 73],[19.76704545 51.23295455] ; [29.23295455 75.76704545],0
p4,1,0.347674,0.881927,[24 51] ; [43 68],[27.01612903 47.98387097] ; [39.98387097 71.01612903],0
s5,1,0.348436,0.879146,[14 60] ; [15 94],[11.72677596 62.27322404] ; [17.27322404 91.72677596],0
n4,1,0.352855,0.863163,[45 30] ; [74 37],[47.98387097 27.01612903] ; [71.01612903 39.98387097],0
p6,1,0.507528,0.43916,[15 58] ; [27 82],[16.84615385 56.15384615] ; [25.15384615 83.84615385],0
u2,1,0.541314,0.373109,[16 24] ; [16 18],[17.2972973 22.7027027] ; [14.7027027 19.2972973],0
s1,1,0.572664,0.318245,[ 4 72] ; [  8 101],[ 4.92972973 71.07027027] ; [  7.07027027 101.92972973],0
p7,1,0.573755,0.316439,[31 45] ; [49 60],[32.86486486 43.13513514] ; [47.13513514 61.86486486],0
n3,1,0.634149,0.226477,[16 12] ; [27 16],[16.95774648 11.04225352] ; [26.04225352 16.95774648],0
a1,1,0.696344,0.152304,[ 5 71] ; [  9 102],[ 5.68983957 70.31016043] ; [  8.31016043 102.68983957],0
a8,1,0.703992,0.144353,[ 9 62] ; [15 87],[ 9.84971098 61.15028902] ; [14.15028902 87.84971098],0
s8,1,0.713522,0.134784,[16 59] ; [26 84],[17.02702703 57.97297297] ; [24.97297297 85.02702703],0
p3,1,0.72648,0.122368,[21 55] ; [33 77],[22.06451613 53.93548387] ; [31.93548387 78.06451613],0
s2,1,0.730993,0.118202,[22 53] ; [30 81],[20.96774194 54.03225806] ; [31.03225806 79.96774194],0
v4,1,0.734418,0.115094,[60 15] ; [91 20],[60.88709677 14.11290323] ; [90.11290323 20.88709677],0
b4,1,0.73599,0.113683,[44 32] ; [67 44],[45.11229947 30.88770053] ; [65.88770053 45.11229947],0
b2,1,0.794407,0.067909,[16 32] ; [23 51],[15.3442623 32.6557377] ; [23.6557377 50.3442623],0
b3,1,0.794407,0.067909,[16 32] ; [23 51],[15.3442623 32.6557377] ; [23.6557377 50.3442623],0
n1,1,0.870164,0.026716,[12 18] ; [16 26],[11.66666667 18.33333333] ; [16.33333333 25.66666667],0
s3,1,0.87313,0.025499,[29 45] ; [44 65],[29.51912568 44.48087432] ; [43.48087432 65.51912568],0
p9,1,0.913113,0.011906,[27 48] ; [39 67],[27.3480663 47.6519337] ; [38.6519337 67.3480663],0
u4,1,0.976376,0.000877,[ 2 74] ; [  3 108],[ 2.03208556 73.96791444] ; [  2.96791444 108.03208556],0
n5,1,0.980726,0.000584,[40 35] ; [59 52],[39.91935484 35.08064516] ; [59.08064516 51.91935484],0
n6,1,0.993323,7e-05,[47 28] ; [69 41],[47.02702703 27.97297297] ; [68.97297297 41.02702703],0
p11,1,0.996187,2.3e-05,[37 39] ; [54 57],[36.98395722 39.01604278] ; [54.01604278 56.98395722],0
