Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,25.308309,[ 9 66] ; [21 16],[20.08928571 54.91071429] ; [ 9.91071429 27.08928571],1
p1,1,0.380879,0.767862,[ 5 70] ; [ 1 36],[ 4.01785714 70.98214286] ; [ 1.98214286 35.01785714],0
u2,1,0.38548,0.753152,[18 15] ; [7 3],[19.18604651 13.81395349] ; [5.81395349 4.18604651],0
b4,1,0.390534,0.73728,[45 31] ; [25 12],[47.07964602 28.92035398] ; [22.92035398 14.07964602],0
s1,1,0.460731,0.544118,[ 5 69] ; [ 4 33],[ 6. 68.] ; [ 3. 34.],0
r1,1,0.49826,0.45864,[50 25] ; [27 10],[51.5625 23.4375] ; [25.4375 11.5625],0
d5,1,0.5525,0.352857,[47 29] ; [25 12],[48.42477876 27.57522124] ; [23.57522124 13.42477876],0
p3,1,0.584459,0.299081,[13 62] ; [ 8 29],[14.0625 60.9375] ; [ 6.9375 30.0625],0
a5,1,0.596688,0.280021,[41 35] ; [18 19],[39.68141593 36.31858407] ; [19.31858407 17.68141593],0
r2,1,0.726899,0.121978,[60 14] ; [31  6],[60.66666667 13.33333333] ; [30.33333333  6.66666667],0
a1,1,0.766151,0.088455,[ 5 71] ; [ 3 34],[ 5.38053097 70.61946903] ; [ 2.61946903 34.38053097],0
d2,1,0.788133,0.072219,[36 38] ; [17 20],[35.33333333 38.66666667] ; [17.66666667 19.33333333],0
p2,1,0.799811,0.064309,[33 43] ; [17 20],[33.62831858 42.37168142] ; [16.37168142 20.62831858],0
p8,1,0.812616,0.056194,[13 63] ; [ 7 30],[13.45132743 62.54867257] ; [ 6.54867257 30.45132743],0
p6,1,0.860176,0.031029,[ 9 64] ; [ 5 32],[ 9.29090909 63.70909091] ; [ 4.70909091 32.29090909],0
d1,1,0.874168,0.02508,[32 44] ; [15 22],[31.61061947 44.38938053] ; [15.38938053 21.61061947],0
p11,1,0.880755,0.022504,[34 42] ; [16 21],[33.62831858 42.37168142] ; [16.37168142 20.62831858],0
a4,1,0.932397,0.007196,[29 46] ; [14 23],[28.79464286 46.20535714] ; [14.20535714 22.79464286],0
d3,1,0.997168,1.3e-05,[37 39] ; [18 19],[36.99115044 39.00884956] ; [18.00884956 18.99115044],0
