Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,89.199456,[50 39] ; [301  16],[76.94334975 12.05665025] ; [274.05665025  42.94334975],1
p5,1,0.344589,0.893283,[ 9 78] ; [ 23 294],[ 6.89108911 80.10891089] ; [ 25.10891089 291.89108911],0
p4,1,0.347698,0.881839,[46 43] ; [181 135],[49.88395062 39.11604938] ; [177.11604938 138.88395062],0
p1,1,0.452623,0.564074,[ 4 85] ; [ 21 294],[ 5.50742574 83.49257426] ; [ 19.49257426 295.50742574],0
p10,1,0.461742,0.541669,[64 22] ; [247  69],[66.53233831 19.46766169] ; [244.46766169  71.53233831],0
p11,1,0.488432,0.479979,[63 26] ; [236  81],[65.54433498 23.45566502] ; [233.45566502  83.54433498],0
a8,1,0.516713,0.420449,[10 75] ; [ 42 247],[11.81818182 73.18181818] ; [ 40.18181818 248.81818182],0
u2,1,0.645252,0.211939,[19 19] ; [49 41],[20.1875 17.8125] ; [47.8125 42.1875],0
p3,1,0.68596,0.163494,[40 48] ; [136 180],[38.33663366 49.66336634] ; [137.66336634 178.33663366],0
p9,1,0.690553,0.158487,[69 18] ; [255  59],[70.29426434 16.70573566] ; [253.70573566  60.29426434],0
n3,1,0.71534,0.133001,[18  7] ; [59 19],[18.68932039  6.31067961] ; [58.31067961 19.68932039],0
b2,1,0.725594,0.123196,[17 32] ; [ 58 123],[15.97826087 33.02173913] ; [ 59.02173913 121.97826087],0
b3,1,0.725594,0.123196,[17 32] ; [ 58 123],[15.97826087 33.02173913] ; [ 59.02173913 121.97826087],0
p12,1,0.750337,0.101248,[ 4 84] ; [ 12 304],[ 3.48514851 84.51485149] ; [ 12.51485149 303.48514851],0
b1,1,0.781069,0.077243,[34 55] ; [116 201],[32.8817734 56.1182266] ; [117.1182266 199.8817734],0
b4,1,0.835403,0.043172,[50 39] ; [182 135],[50.85714286 38.14285714] ; [181.14285714 135.85714286],0
