Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000147,14.415778,[22 26] ; [ 8 53],[13.21100917 34.78899083] ; [16.78899083 44.21100917],1
n2,1,0.535724,0.383523,[7 1] ; [17  5],[6.4 1.6] ; [17.6  4.4],0
v4,1,0.55329,0.351457,[48  2] ; [57  4],[47.2972973  2.7027027] ; [57.7027027  3.2972973],0
s1,1,0.569836,0.322958,[ 2 47] ; [ 4 57],[ 2.67272727 46.32727273] ; [ 3.32727273 57.67272727],0
a5,1,0.586199,0.296319,[36 14] ; [41 20],[34.68468468 15.31531532] ; [42.31531532 18.68468468],0
s7,1,0.596034,0.281019,[28 22] ; [36 23],[29.35779817 20.64220183] ; [34.64220183 24.35779817],0
p6,1,0.611775,0.257598,[22 26] ; [25 36],[20.69724771 27.30275229] ; [26.30275229 34.69724771],0
u1,1,0.622797,0.241956,[10 40] ; [10 51],[ 9.00900901 40.99099099] ; [10.99099099 50.00900901],0
p8,1,0.650169,0.205687,[29 18] ; [35 26],[27.85185185 19.14814815] ; [36.14814815 24.85185185],0
u2,1,0.672604,0.178571,[5 9] ; [ 9 12],[5.6 8.4] ; [ 8.4 12.6],0
p5,1,0.714889,0.133443,[ 6 44] ; [ 6 55],[ 5.40540541 44.59459459] ; [ 6.59459459 54.40540541],0
s6,1,0.739175,0.110853,[41  7] ; [49 10],[40.37383178  7.62616822] ; [49.62616822  9.37383178],0
p4,1,0.753213,0.098851,[35 15] ; [41 20],[34.23423423 15.76576577] ; [41.76576577 19.23423423],0
a2,1,0.763363,0.090642,[11 39] ; [12 49],[10.36036036 39.63963964] ; [12.63963964 48.36036036],0
b2,1,0.861145,0.030596,[ 5 20] ; [ 6 27],[ 4.74137931 20.25862069] ; [ 6.25862069 26.74137931],0
b3,1,0.861145,0.030596,[ 5 20] ; [ 6 27],[ 4.74137931 20.25862069] ; [ 6.25862069 26.74137931],0
s2,1,0.866196,0.02839,[33 16] ; [42 19],[33.40909091 15.59090909] ; [41.59090909 19.40909091],0
u3,1,0.890186,0.019063,[7 7] ; [10 11],[6.8 7.2] ; [10.2 10.8],0
n3,1,0.900933,0.015496,[6 2] ; [16  6],[5.86666667 2.13333333] ; [16.13333333  5.86666667],0
s8,1,0.901483,0.015324,[26 24] ; [31 30],[25.67567568 24.32432432] ; [31.32432432 29.67567568],0
p12,1,0.904327,0.014447,[ 3 47] ; [ 4 57],[ 3.15315315 46.84684685] ; [ 3.84684685 57.15315315],0
b5,1,0.913875,0.011697,[29 21] ; [36 25],[29.27927928 20.72072072] ; [35.72072072 25.27927928],0
s3,1,0.935119,0.006627,[35 14] ; [44 17],[35.19090909 13.80909091] ; [43.80909091 17.19090909],0
n6,1,0.949013,0.004089,[44  5] ; [55  6],[44.1  4.9] ; [54.9  6.1],0
r2,1,1.0,0.0,[45  5] ; [54  6],[45.  5.] ; [54.  6.],0
