Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.004213,8.189655,[18 78] ; [9 9],[22.73684211 73.26315789] ; [ 4.26315789 13.73684211],0
d2,1,0.496819,0.461725,[49 47] ; [ 9 12],[47.58974359 48.41025641] ; [10.41025641 10.58974359],0
b2,1,0.513935,0.426048,[20 42] ; [ 3 10],[19.01333333 42.98666667] ; [3.98666667 9.01333333],0
b3,1,0.513935,0.426048,[20 42] ; [ 3 10],[19.01333333 42.98666667] ; [3.98666667 9.01333333],0
s3,1,0.52743,0.399341,[43 53] ; [11 10],[44.30769231 51.69230769] ; [ 9.69230769 11.30769231],0
r1,1,0.534681,0.385488,[68 30] ; [16  5],[69.17647059 28.82352941] ; [14.82352941  6.17647059],0
a3,1,0.544006,0.368165,[66 30] ; [13  8],[64.82051282 31.17948718] ; [14.17948718  6.82051282],0
p5,1,0.570551,0.321762,[ 8 87] ; [ 1 20],[ 7.37068966 87.62931034] ; [ 1.62931034 19.37068966],0
p6,1,0.581675,0.303534,[18 79] ; [ 5 16],[18.90677966 78.09322034] ; [ 4.09322034 16.90677966],0
u1,1,0.584677,0.298735,[19 79] ; [ 3 18],[18.11764706 79.88235294] ; [ 3.88235294 17.11764706],0
b5,1,0.589896,0.290506,[64 34] ; [15  6],[65.05882353 32.94117647] ; [13.94117647  7.05882353],0
u3,1,0.633553,0.227273,[17 15] ; [5 3],[17.6 14.4] ; [4.4 3.6],0
b4,1,0.663046,0.189845,[61 37] ; [12  9],[60.11764706 37.88235294] ; [12.88235294  8.11764706],0
d4,1,0.679582,0.170597,[77 19] ; [16  5],[76.30769231 19.69230769] ; [16.69230769  4.30769231],0
s7,1,0.704639,0.143691,[36 55] ; [ 7 13],[35.25225225 55.74774775] ; [ 7.74774775 12.25225225],0
d3,1,0.739817,0.110287,[65 31] ; [15  6],[65.64102564 30.35897436] ; [14.35897436  6.64102564],0
s8,1,0.756494,0.096155,[29 68] ; [ 7 14],[29.59322034 67.40677966] ; [ 6.40677966 14.59322034],0
a5,1,0.783291,0.075643,[67 31] ; [15  6],[67.52941176 30.47058824] ; [14.47058824  6.52941176],0
p3,1,0.809628,0.058036,[30 66] ; [ 6 15],[29.53846154 66.46153846] ; [ 6.46153846 14.53846154],0
p12,1,0.80997,0.057823,[ 6 92] ; [ 1 20],[ 5.76470588 92.23529412] ; [ 1.23529412 19.76470588],0
d5,1,0.831953,0.045028,[71 25] ; [16  5],[71.38461538 24.61538462] ; [15.61538462  5.38461538],0
v1,1,0.842291,0.039587,[34 61] ; [ 8 13],[34.39655172 60.60344828] ; [ 7.60344828 13.39655172],0
p7,1,0.975428,0.000949,[32 63] ; [ 7 14],[31.93965517 63.06034483] ; [ 7.06034483 13.93965517],0
p11,1,0.977411,0.000802,[51 47] ; [11 10],[51.05882353 46.94117647] ; [10.94117647 10.05882353],0
