Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s4,1,0.00053,12.007895,[ 2 36] ; [7 9],[ 6.33333333 31.66666667] ; [ 2.66666667 13.33333333],1
s1,1,0.593955,0.284211,[ 3 35] ; [ 2 14],[ 3.51851852 34.48148148] ; [ 1.48148148 14.51851852],0
v1,1,0.601266,0.27309,[13 23] ; [7 9],[13.84615385 22.15384615] ; [6.15384615 9.84615385],0
v2,1,0.628402,0.234234,[15 22] ; [ 5 10],[14.23076923 22.76923077] ; [5.76923077 9.23076923],0
v3,1,0.656771,0.19747,[ 7 31] ; [ 2 13],[ 6.45283019 31.54716981] ; [ 2.54716981 12.45283019],0
d2,1,0.673417,0.177632,[12 26] ; [ 6 10],[12.66666667 25.33333333] ; [ 5.33333333 10.66666667],0
u2,1,0.68017,0.169935,[8 9] ; [5 4],[8.5 8.5] ; [4.5 4.5],0
d4,1,0.690449,0.1586,[29  9] ; [13  3],[29.55555556  8.44444444] ; [12.44444444  3.55555556],0
d5,1,0.694373,0.154393,[24 14] ; [11  5],[24.62962963 13.37037037] ; [10.37037037  5.62962963],0
n3,1,0.702195,0.146199,[11  8] ; [4 2],[11.4  7.6] ; [3.6 2.4],0
b1,1,0.723203,0.125445,[21 17] ; [8 8],[20.40740741 17.59259259] ; [8.59259259 7.40740741],0
n6,1,0.807618,0.059292,[18 20] ; [7 9],[17.59259259 20.40740741] ; [7.40740741 8.59259259],0
p10,1,0.821833,0.05071,[16 21] ; [7 8],[16.36538462 20.63461538] ; [6.63461538 8.36538462],0
p2,1,0.830821,0.045646,[24 14] ; [9 6],[23.66037736 14.33962264] ; [9.33962264 5.66037736],0
v4,1,0.901528,0.015309,[24 13] ; [10  5],[24.19230769 12.80769231] ; [9.80769231 5.19230769],0
a5,1,0.911133,0.012457,[16 22] ; [7 9],[16.18518519 21.81481481] ; [6.81481481 9.18518519],0
b5,1,0.911133,0.012457,[22 16] ; [9 7],[21.81481481 16.18518519] ; [9.18518519 6.81481481],0
p9,1,0.928014,0.008162,[18 19] ; [8 8],[18.1509434 18.8490566] ; [7.8490566 8.1509434],0
p11,1,0.946869,0.004441,[17 21] ; [7 9],[16.88888889 21.11111111] ; [7.11111111 8.88888889],0
