Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.012417,6.250375,[24 15] ; [55 11],[29.34285714  9.65714286] ; [49.65714286 16.34285714],0
s8,1,0.482094,0.494124,[11 28] ; [23 43],[12.62857143 26.37142857] ; [21.37142857 44.62857143],0
s1,1,0.502063,0.450572,[ 3 36] ; [ 3 63],[ 2.22857143 36.77142857] ; [ 3.77142857 62.22857143],0
a6,1,0.509487,0.43512,[25 14] ; [38 28],[23.4 15.6] ; [39.6 26.4],0
p6,1,0.524726,0.404595,[11 26] ; [23 41],[12.45544554 24.54455446] ; [21.54455446 42.45544554],0
b4,1,0.563817,0.333139,[22 17] ; [41 25],[23.4 15.6] ; [39.6 26.4],0
a1,1,0.587393,0.294433,[ 2 37] ; [ 2 64],[ 1.48571429 37.51428571] ; [ 2.51428571 63.48571429],0
d5,1,0.601523,0.272706,[29 10] ; [52 14],[30.08571429  8.91428571] ; [50.91428571 15.08571429],0
v2,1,0.639424,0.219497,[17 20] ; [33 32],[18.1372549 18.8627451] ; [31.8627451 33.1372549],0
n3,1,0.656005,0.198413,[6 3] ; [12  4],[6.48 2.52] ; [11.52  4.48],0
s7,1,0.688091,0.16116,[12 25] ; [24 42],[12.93203883 24.06796117] ; [23.06796117 42.93203883],0
v1,1,0.705179,0.14314,[14 24] ; [26 38],[14.90196078 23.09803922] ; [25.09803922 38.90196078],0
s4,1,0.741537,0.10878,[ 5 34] ; [10 56],[ 5.57142857 33.42857143] ; [ 9.42857143 56.57142857],0
r3,1,0.746033,0.104895,[36  3] ; [62  4],[36.4  2.6] ; [61.6  4.4],0
d4,1,0.79094,0.070273,[31  8] ; [51 15],[30.45714286  8.54285714] ; [51.54285714 14.45714286],0
a2,1,0.844153,0.038646,[ 4 35] ; [ 6 60],[ 3.71428571 35.28571429] ; [ 6.28571429 59.71428571],0
d3,1,0.855041,0.033376,[29 10] ; [48 18],[28.6 10.4] ; [48.4 17.6],0
d2,1,0.874422,0.024978,[13 26] ; [23 43],[13.37142857 25.62857143] ; [22.62857143 43.37142857],0
s3,1,0.933731,0.006914,[18 21] ; [29 35],[17.7961165 21.2038835] ; [29.2038835 34.7961165],0
b2,1,0.937735,0.006102,[ 5 19] ; [ 7 28],[ 4.88135593 19.11864407] ; [ 7.11864407 27.88135593],0
b3,1,0.937735,0.006102,[ 5 19] ; [ 7 28],[ 4.88135593 19.11864407] ; [ 7.11864407 27.88135593],0
v3,1,0.943665,0.004994,[12 26] ; [20 42],[12.16 25.84] ; [19.84 42.16],0
d1,1,0.981577,0.000533,[20 19] ; [34 32],[20.05714286 18.94285714] ; [33.94285714 32.05714286],0
r1,1,0.989466,0.000174,[29 10] ; [49 17],[28.97142857 10.02857143] ; [49.02857143 16.97142857],0
