Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,34.007343,[121  42] ; [19 41],[102.33183857  60.66816143] ; [37.66816143 22.33183857],1
s6,1,0.360411,0.83646,[139  23] ; [46 11],[136.84931507  25.15068493] ; [48.15068493  8.84931507],0
p11,1,0.379295,0.772987,[116  48] ; [46 14],[118.60714286  45.39285714] ; [43.39285714 16.60714286],0
s7,1,0.450246,0.570033,[99 60] ; [40 19],[101.38073394  57.61926606] ; [37.61926606 21.38073394],0
n5,1,0.450741,0.568788,[116  46] ; [46 14],[118.21621622  43.78378378] ; [43.78378378 16.21621622],0
p7,1,0.453537,0.561796,[83 69] ; [35 23],[85.40952381 66.59047619] ; [32.59047619 25.40952381],0
n1,1,0.551772,0.354153,[11 27] ; [ 8 14],[12.03333333 25.96666667] ; [ 6.96666667 15.03333333],0
p5,1,0.565994,0.329431,[  8 155] ; [ 4 54],[  8.85067873 154.14932127] ; [ 3.14932127 54.85067873],0
p12,1,0.578809,0.308163,[  8 156] ; [ 4 55],[  8.82511211 155.17488789] ; [ 3.17488789 55.82511211],0
p1,1,0.608626,0.26218,[  8 154] ; [ 2 58],[  7.2972973 154.7027027] ; [ 2.7027027 57.2972973],0
p10,1,0.615537,0.25219,[133  28] ; [47 12],[131.72727273  29.27272727] ; [48.27272727 10.72727273],0
s1,1,0.630881,0.230868,[ 11 149] ; [ 3 56],[ 10.2283105 149.7716895] ; [ 3.7716895 55.2283105],0
n4,1,0.683892,0.165778,[115  48] ; [44 16],[116.21973094  46.78026906] ; [42.78026906 17.21973094],0
n3,1,0.715203,0.133136,[27 11] ; [16  8],[26.35483871 11.64516129] ; [16.64516129  7.35483871],0
n2,1,0.75204,0.099824,[31  7] ; [18  5],[30.52459016  7.47540984] ; [18.47540984  4.52459016],0
s4,1,0.792094,0.069481,[ 41 120] ; [14 45],[ 40.25 120.75] ; [14.75 44.25],0
b2,1,0.851835,0.034886,[29 60] ; [13 29],[28.53435115 60.46564885] ; [13.46564885 28.53435115],0
b3,1,0.851835,0.034886,[29 60] ; [13 29],[28.53435115 60.46564885] ; [13.46564885 28.53435115],0
v2,1,0.890509,0.01895,[86 68] ; [33 25],[86.44339623 67.55660377] ; [32.55660377 25.44339623],0
a4,1,0.891591,0.018575,[70 94] ; [25 35],[69.55357143 94.44642857] ; [25.44642857 34.55357143],0
v3,1,0.895737,0.017174,[58 98] ; [21 37],[57.58878505 98.41121495] ; [21.41121495 36.58878505],0
d2,1,0.928107,0.008141,[74 88] ; [27 33],[73.7027027 88.2972973] ; [27.2972973 32.7027027],0
p4,1,0.928976,0.007945,[69 94] ; [25 35],[68.70852018 94.29147982] ; [25.29147982 34.70852018],0
s5,1,0.958607,0.002694,[66 92] ; [24 34],[65.83333333 92.16666667] ; [24.16666667 33.83333333],0
u3,1,0.978962,0.000695,[32 21] ; [9 6],[31.95588235 21.04411765] ; [9.04411765 5.95588235],0
