Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,65.507238,[43 73] ; [241  66],[77.88179669 38.11820331] ; [206.11820331 100.88179669],1
p8,1,0.100584,2.696255,[61 52] ; [191 113],[68.28776978 44.71223022] ; [183.71223022 120.28776978],0
n1,1,0.101424,2.683008,[15 11] ; [19 31],[11.63157895 14.36842105] ; [22.36842105 27.63157895],0
p2,1,0.172815,1.858349,[95 18] ; [275  34],[99.07582938 13.92417062] ; [270.92417062  38.07582938],0
v4,1,0.182285,1.778893,[109   6] ; [299   8],[111.18483412   3.81516588] ; [296.81516588  10.18483412],0
a1,1,0.187084,1.74043,[ 10 106] ; [ 16 293],[  7.09647059 108.90352941] ; [ 18.90352941 290.09647059],0
p3,1,0.210532,1.567765,[60 54] ; [183 125],[65.64454976 48.35545024] ; [177.35545024 130.64454976],0
s8,1,0.235773,1.405694,[67 49] ; [157 149],[61.57345972 54.42654028] ; [162.42654028 143.57345972],0
a3,1,0.249794,1.324455,[93 23] ; [229  77],[88.51184834 27.48815166] ; [233.48815166  72.51184834],0
a8,1,0.251808,1.313246,[14 97] ; [ 47 224],[17.72513089 93.27486911] ; [ 43.27486911 227.72513089],0
s3,1,0.320715,0.986029,[70 46] ; [166 136],[65.49282297 50.50717703] ; [170.50717703 131.49282297],0
r3,1,0.34273,0.900192,[109   7] ; [296  12],[110.80188679   5.19811321] ; [294.19811321  13.80188679],0
s5,1,0.364756,0.821453,[50 63] ; [116 179],[45.9754902 67.0245098] ; [120.0245098 174.9754902],0
n5,1,0.365969,0.817306,[99 16] ; [253  54],[95.92417062 19.07582938] ; [256.07582938  50.92417062],0
s6,1,0.412378,0.671934,[80 34] ; [224  78],[83.30769231 30.69230769] ; [220.69230769  81.30769231],0
b4,1,0.437231,0.603538,[65 51] ; [186 123],[68.50823529 47.49176471] ; [182.49176471 126.50823529],0
s2,1,0.439008,0.598873,[68 48] ; [166 139],[64.47505938 51.52494062] ; [169.52494062 135.47505938],0
u3,1,0.457692,0.551533,[13 10] ; [52 28],[14.51456311  8.48543689] ; [50.48543689 29.51456311],0
s1,1,0.485311,0.486906,[  2 113] ; [  9 295],[  3.01909308 111.98090692] ; [  7.98090692 296.01909308],0
s4,1,0.536671,0.381745,[20 96] ; [ 45 259],[17.95238095 98.04761905] ; [ 47.04761905 256.95238095],0
n3,1,0.585379,0.297619,[19  6] ; [35 15],[18.  7.] ; [36. 14.],0
s7,1,0.599299,0.276054,[64 49] ; [158 136],[61.63636364 51.36363636] ; [160.36363636 133.63636364],0
p10,1,0.635387,0.224827,[106   9] ; [287  20],[107.0971564   7.9028436] ; [285.9028436  21.0971564],0
v2,1,0.651526,0.203981,[74 37] ; [207  93],[75.89051095 35.10948905] ; [205.10948905  94.89051095],0
u4,1,0.728836,0.120183,[  3 113] ; [ 10 299],[  3.54823529 112.45176471] ; [  9.45176471 299.54823529],0
p5,1,0.767492,0.087413,[17 96] ; [ 50 258],[17.98337292 95.01662708] ; [ 49.01662708 258.98337292],0
n4,1,0.776683,0.080454,[94 21] ; [248  60],[92.9787234 22.0212766] ; [249.0212766  58.9787234],0
n2,1,0.778762,0.078923,[21  5] ; [39 11],[20.52631579  5.47368421] ; [39.47368421 10.52631579],0
p7,1,0.790682,0.070451,[77 35] ; [211  90],[78.10169492 33.89830508] ; [209.89830508  91.10169492],0
d2,1,0.858063,0.031984,[58 58] ; [151 157],[57.17924528 58.82075472] ; [151.82075472 156.17924528],0
a4,1,0.914615,0.011496,[56 60] ; [150 157],[56.49172577 59.50827423] ; [149.50827423 157.49172577],0
d4,1,0.92068,0.009916,[97 18] ; [261  47],[97.3286052 17.6713948] ; [260.6713948  47.3286052],0
p11,1,0.931644,0.007358,[98 18] ; [260  49],[97.71294118 18.28705882] ; [260.28705882  48.71294118],0
v3,1,0.990966,0.000128,[56 57] ; [147 150],[55.94878049 57.05121951] ; [147.05121951 149.94878049],0
