Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.000131,14.628477,[100  42] ; [12 22],[90.36363636 51.63636364] ; [21.63636364 12.36363636],1
p6,1,0.202362,1.625245,[ 40 101] ; [ 6 28],[ 37.06285714 103.93714286] ; [ 8.93714286 25.06285714],0
s1,1,0.257459,1.282368,[  1 141] ; [ 1 32],[  1.62285714 140.37714286] ; [ 0.37714286 32.62285714],0
u4,1,0.263601,1.249745,[  1 143] ; [ 1 33],[  1.61797753 142.38202247] ; [ 0.38202247 33.61797753],0
s6,1,0.274368,1.194777,[89 52] ; [18 16],[86.21142857 54.78857143] ; [20.78857143 13.21142857],0
u3,1,0.32885,0.953421,[17 22] ; [5 3],[18.25531915 20.74468085] ; [3.74468085 4.25531915],0
n1,1,0.34207,0.902659,[ 7 25] ; [4 7],[ 8.18604651 23.81395349] ; [2.81395349 8.18604651],0
a7,1,0.347587,0.882247,[111  31] ; [24 10],[108.92045455  33.07954545] ; [26.07954545  7.92045455],0
b1,1,0.429959,0.622935,[53 91] ; [15 19],[55.01123596 88.98876404] ; [12.98876404 21.01123596],0
s2,1,0.457434,0.552165,[69 74] ; [14 20],[67.05649718 75.94350282] ; [15.94350282 18.05649718],0
a6,1,0.500151,0.454616,[101  42] ; [22 12],[99.37288136 43.62711864] ; [23.62711864 10.37288136],0
d4,1,0.540799,0.374062,[119  23] ; [27  7],[117.79545455  24.20454545] ; [28.20454545  5.79545455],0
d3,1,0.554097,0.350028,[100  43] ; [22 12],[98.56497175 44.43502825] ; [23.43502825 10.56497175],0
s4,1,0.569619,0.32332,[ 27 116] ; [ 5 29],[ 25.85310734 117.14689266] ; [ 6.14689266 27.85310734],0
s3,1,0.571285,0.320537,[77 62] ; [17 17],[75.52601156 63.47398844] ; [18.47398844 15.52601156],0
a5,1,0.612627,0.256368,[107  36] ; [24 10],[105.83615819  37.16384181] ; [25.16384181  8.83615819],0
d1,1,0.628008,0.234772,[87 57] ; [19 15],[85.75280899 58.24719101] ; [20.24719101 13.75280899],0
p4,1,0.640938,0.217518,[72 68] ; [19 15],[73.2183908 66.7816092] ; [17.7816092 16.2183908],0
d5,1,0.709894,0.138383,[119  25] ; [29  5],[119.73033708  24.26966292] ; [28.26966292  5.73033708],0
a3,1,0.71603,0.132328,[105  38] ; [26  8],[105.83615819  37.16384181] ; [25.16384181  8.83615819],0
p3,1,0.760814,0.092667,[63 80] ; [14 20],[62.20903955 80.79096045] ; [14.79096045 19.20903955],0
b2,1,0.775183,0.081569,[28 56] ; [ 6 14],[27.46153846 56.53846154] ; [ 6.53846154 13.46153846],0
b3,1,0.775183,0.081569,[28 56] ; [ 6 14],[27.46153846 56.53846154] ; [ 6.53846154 13.46153846],0
n3,1,0.780045,0.077987,[25  6] ; [10  3],[24.65909091  6.34090909] ; [10.34090909  2.65909091],0
p5,1,0.816889,0.053614,[ 10 133] ; [ 2 32],[  9.69491525 133.30508475] ; [ 2.30508475 31.69491525],0
r3,1,0.820779,0.051322,[135   7] ; [32  2],[134.73863636   7.26136364] ; [32.26136364  1.73863636],0
p7,1,0.839792,0.040869,[85 55] ; [20 14],[84.48275862 55.51724138] ; [20.51724138 13.48275862],0
p8,1,0.861199,0.030572,[66 74] ; [15 18],[65.54913295 74.45086705] ; [15.45086705 17.54913295],0
p1,1,0.947883,0.004273,[  8 135] ; [ 2 32],[  8.07909605 134.92090395] ; [ 1.92090395 32.07909605],0
n2,1,0.97141,0.001284,[24  7] ; [10  3],[23.95454545  7.04545455] ; [10.04545455  2.95454545],0
