Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.003493,8.530347,[ 5 42] ; [10 15],[ 9.79166667 37.20833333] ; [ 5.20833333 19.79166667],0
d4,1,0.669156,0.182591,[34 13] ; [20  6],[34.76712329 12.23287671] ; [19.23287671  6.76712329],0
b4,1,0.766542,0.08815,[27 20] ; [14 12],[26.39726027 20.60273973] ; [14.60273973 11.39726027],0
a7,1,0.793803,0.068317,[25 22] ; [13 13],[24.46575342 22.53424658] ; [13.53424658 12.46575342],0
n3,1,0.797004,0.066165,[10  9] ; [8 6],[10.36363636  8.63636364] ; [7.63636364 6.36363636],0
u2,1,0.826824,0.047863,[11 10] ; [4 3],[11.25  9.75] ; [3.75 3.25],0
n5,1,0.862263,0.0301,[15 31] ; [ 9 17],[15.33333333 30.66666667] ; [ 8.66666667 17.33333333],0
d5,1,0.930226,0.007667,[33 14] ; [18  8],[32.83561644 14.16438356] ; [18.16438356  7.83561644],0
a6,1,0.957177,0.002883,[22 25] ; [12 14],[21.89041096 25.10958904] ; [12.10958904 13.89041096],0
p7,1,0.976393,0.000876,[14 32] ; [ 8 18],[14.05555556 31.94444444] ; [ 7.94444444 18.05555556],0
r2,1,0.993215,7.2e-05,[38  9] ; [21  5],[37.98630137  9.01369863] ; [21.01369863  4.98630137],0
