Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,53.853756,[ 18 151] ; [65 69],[ 46.29372937 122.70627063] ; [36.70627063 97.29372937],1
u3,1,0.379027,0.773854,[37 24] ; [18 17],[34.94791667 26.05208333] ; [20.05208333 14.94791667],0
p6,1,0.385382,0.753463,[ 51 121] ; [ 34 101],[ 47.62214984 124.37785016] ; [37.37785016 97.62214984],0
a6,1,0.388518,0.743575,[126  45] ; [106  30],[129.2247557  41.7752443] ; [102.7752443  33.2247557],0
n5,1,0.392295,0.731817,[105  66] ; [88 45],[108.5625  62.4375] ; [84.4375 48.5625],0
b3,1,0.490086,0.476338,[27 68] ; [25 50],[29.05882353 65.94117647] ; [22.94117647 52.05882353],0
b2,1,0.490086,0.476338,[27 68] ; [25 50],[29.05882353 65.94117647] ; [22.94117647 52.05882353],0
a4,1,0.528796,0.396705,[ 66 106] ; [57 79],[ 68.68831169 103.31168831] ; [54.31168831 81.68831169],0
n3,1,0.543966,0.368238,[40 16] ; [24  7],[41.1954023 14.8045977] ; [22.8045977  8.1954023],0
b4,1,0.557454,0.344131,[98 74] ; [82 54],[100.51948052  71.48051948] ; [79.48051948 56.51948052],0
p5,1,0.58621,0.296303,[ 11 159] ; [ 11 125],[ 12.22222222 157.77777778] ; [  9.77777778 126.22222222],0
p1,1,0.669215,0.182522,[ 12 157] ; [  8 128],[ 11.08196721 157.91803279] ; [  8.91803279 127.08196721],0
p8,1,0.684841,0.164728,[74 96] ; [61 72],[75.74257426 94.25742574] ; [59.25742574 73.74257426],0
p4,1,0.729797,0.119298,[84 87] ; [69 66],[85.5 85.5] ; [67.5 67.5],0
b1,1,0.8087,0.058614,[ 63 109] ; [48 88],[ 61.98701299 110.01298701] ; [49.01298701 86.98701299],0
p2,1,0.881462,0.022236,[132  39] ; [104  32],[131.45276873  39.54723127] ; [104.54723127  31.45276873],0
a8,1,0.884219,0.021206,[ 19 143] ; [ 15 107],[ 19.3943662 142.6056338] ; [ 14.6056338 107.3943662],0
s4,1,0.968747,0.001535,[ 31 138] ; [ 25 110],[ 31.13157895 137.86842105] ; [ 24.86842105 110.13157895],0
