Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,95.184302,[247  39] ; [61 86],[203.43648961  82.56351039] ; [104.56351039  42.43648961],1
r1,1,0.22274,1.486631,[222  63] ; [106  40],[216.89095128  68.10904872] ; [111.10904872  34.89095128],0
u3,1,0.269606,1.21875,[45 35] ; [33 17],[48. 32.] ; [30. 20.],0
r2,1,0.29023,1.118554,[269  16] ; [133  12],[266.44186047  18.55813953] ; [135.55813953   9.44186047],0
d4,1,0.357889,0.845288,[226  59] ; [122  25],[229.58333333  55.41666667] ; [118.41666667  28.58333333],0
b5,1,0.375166,0.786481,[190  97] ; [91 56],[185.82258065 101.17741935] ; [95.17741935 51.82258065],0
p1,1,0.46399,0.536253,[ 13 274] ; [  9 137],[ 14.58198614 272.41801386] ; [  7.41801386 138.58198614],0
u2,1,0.498737,0.457623,[43 35] ; [30 19],[44.83464567 33.16535433] ; [28.16535433 20.83464567],0
p6,1,0.550966,0.35559,[ 68 216] ; [ 31 114],[ 65.53846154 218.46153846] ; [ 33.46153846 111.53846154],0
a1,1,0.645903,0.211104,[ 11 276] ; [  7 140],[ 11.90322581 275.09677419] ; [  6.09677419 140.90322581],0
n3,1,0.651539,0.203965,[62 19] ; [38 14],[60.90225564 20.09774436] ; [39.09774436 12.90225564],0
v2,1,0.696957,0.151657,[146 127] ; [71 67],[144.13868613 128.86131387] ; [72.86131387 65.13868613],0
v4,1,0.716287,0.132078,[267  19] ; [134  11],[266.09280742  19.90719258] ; [134.90719258  10.09280742],0
a7,1,0.739409,0.110647,[200  87] ; [104  42],[201.4965358  85.5034642] ; [102.5034642  43.4965358],0
b2,1,0.749198,0.102206,[ 68 110] ; [30 53],[ 66.83524904 111.16475096] ; [31.16475096 51.83524904],0
b3,1,0.749198,0.102206,[ 68 110] ; [30 53],[ 66.83524904 111.16475096] ; [31.16475096 51.83524904],0
s5,1,0.822137,0.050534,[ 78 200] ; [ 37 100],[ 77.03614458 200.96385542] ; [37.96385542 99.03614458],0
s1,1,0.826616,0.04798,[ 12 267] ; [  7 140],[ 12.44366197 266.55633803] ; [  6.55633803 140.44366197],0
d3,1,0.849377,0.036067,[190  95] ; [96 50],[189.11832947  95.88167053] ; [96.88167053 49.11832947],0
b1,1,0.850816,0.035373,[112 175] ; [56 91],[111.09677419 175.90322581] ; [56.90322581 90.09677419],0
b4,1,0.986645,0.00028,[174 113] ; [89 58],[173.91935484 113.08064516] ; [89.08064516 57.91935484],0
