Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,51.461938,[79  4] ; [14 25],[63.2704918 19.7295082] ; [29.7295082  9.2704918],1
a5,1,0.248532,1.331538,[36 47] ; [13 27],[33.06504065 49.93495935] ; [15.93495935 24.06504065],0
s5,1,0.253763,1.302465,[17 62] ; [ 5 34],[14.72881356 64.27118644] ; [ 7.27118644 31.72881356],0
s1,1,0.257878,1.280111,[ 4 79] ; [ 4 35],[ 5.44262295 77.55737705] ; [ 2.55737705 36.44262295],0
p9,1,0.266951,1.232349,[28 52] ; [10 30],[25.33333333 54.66666667] ; [12.66666667 27.33333333],0
d2,1,0.302018,1.065264,[16 67] ; [11 29],[18.2195122 64.7804878] ; [ 8.7804878 31.2195122],0
n5,1,0.323254,0.975737,[41 42] ; [23 16],[43.54098361 39.45901639] ; [20.45901639 18.54098361],0
v2,1,0.324814,0.969466,[28 53] ; [10 29],[25.65 55.35] ; [12.35 26.65],0
p1,1,0.365518,0.818845,[ 3 78] ; [ 3 37],[ 4.01652893 76.98347107] ; [ 1.98347107 38.01652893],0
p7,1,0.387402,0.747081,[41 42] ; [16 23],[38.77868852 44.22131148] ; [18.22131148 20.77868852],0
a3,1,0.407462,0.686194,[39 43] ; [15 23],[36.9 45.1] ; [17.1 20.9],0
b4,1,0.415579,0.662783,[50 33] ; [21 19],[47.91056911 35.08943089] ; [23.08943089 16.91056911],0
n4,1,0.510541,0.432959,[52 31] ; [22 17],[50.3442623 32.6557377] ; [23.6557377 15.3442623],0
a6,1,0.553107,0.351781,[40 43] ; [17 23],[38.46341463 44.53658537] ; [18.53658537 21.46341463],0
a4,1,0.58828,0.293039,[20 62] ; [ 8 32],[18.81967213 63.18032787] ; [ 9.18032787 30.81967213],0
u1,1,0.594698,0.283067,[ 1 82] ; [ 1 39],[ 1.3495935 81.6504065] ; [ 0.6504065 39.3495935],0
u2,1,0.614789,0.25326,[17 26] ; [ 8 16],[16.04477612 26.95522388] ; [ 8.95522388 15.04477612],0
n1,1,0.632409,0.228808,[12 14] ; [ 7 11],[11.22727273 14.77272727] ; [ 7.77272727 10.22727273],0
s4,1,0.671082,0.180339,[14 69] ; [ 8 32],[14.84552846 68.15447154] ; [ 7.15447154 32.84552846],0
a2,1,0.715474,0.132871,[ 3 80] ; [ 2 38],[ 3.37398374 79.62601626] ; [ 1.62601626 38.37398374],0
p8,1,0.762996,0.090931,[21 61] ; [ 9 30],[20.33057851 61.66942149] ; [ 9.66942149 29.33057851],0
b5,1,0.776865,0.080319,[52 31] ; [24 16],[51.28455285 31.71544715] ; [24.71544715 15.28455285],0
