Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,100.63461,[140  25] ; [27 83],[100.2  64.8] ; [66.8 43.2],1
a6,1,0.586352,0.296077,[108  55] ; [70 41],[105.89051095  57.10948905] ; [72.10948905 38.89051095],0
p1,1,0.592428,0.286568,[ 20 144] ; [16 95],[ 21.46909091 142.53090909] ; [14.53090909 96.46909091],0
r2,1,0.650713,0.205002,[157   7] ; [104   6],[156.2189781   7.7810219] ; [104.7810219   5.2189781],0
b5,1,0.663019,0.189877,[98 67] ; [63 48],[96.25 68.75] ; [64.75 46.25],0
v1,1,0.669103,0.182653,[104  59] ; [68 43],[102.32116788  60.67883212] ; [69.67883212 41.32116788],0
v3,1,0.696473,0.152167,[66 94] ; [48 62],[67.55555556 92.44444444] ; [46.44444444 63.55555556],0
v4,1,0.717713,0.130695,[159   6] ; [106   5],[158.42391304   6.57608696] ; [106.57608696   4.42391304],0
n4,1,0.768273,0.08681,[136  29] ; [93 18],[136.90217391  28.09782609] ; [92.09782609 18.90217391],0
r4,1,0.86193,0.030247,[154  11] ; [103   8],[153.64130435  11.35869565] ; [103.35869565   7.64130435],0
p11,1,0.92148,0.009716,[136  29] ; [92 19],[136.30434783  28.69565217] ; [91.69565217 19.30434783],0
p8,1,0.954495,0.003256,[124  41] ; [83 27],[124.2  40.8] ; [82.8 27.2],0
