Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1e-06,23.357394,[43 61] ; [40  8],[56.78947368 47.21052632] ; [26.21052632 21.78947368],1
p4,1,0.073235,3.208982,[42 59] ; [28 21],[47.13333333 53.86666667] ; [22.86666667 26.13333333],0
u2,1,0.074948,3.171187,[24 13] ; [15  2],[26.72222222 10.27777778] ; [12.27777778  4.72222222],0
d5,1,0.112221,2.522664,[74 29] ; [41  8],[77.92763158 25.07236842] ; [37.07236842 11.92763158],0
p6,1,0.119154,2.428406,[20 76] ; [16 33],[23.83448276 72.16551724] ; [12.16551724 36.83448276],0
r4,1,0.124826,2.355703,[83 21] ; [44  5],[86.32679739 17.67320261] ; [40.67320261  8.32679739],0
b1,1,0.132582,2.262007,[48 56] ; [29 20],[52.33986928 51.66013072] ; [24.66013072 24.33986928],0
a8,1,0.164929,1.928446,[ 8 90] ; [ 7 37],[10.35211268 87.64788732] ; [ 4.64788732 39.35211268],0
n2,1,0.216063,1.53033,[26 11] ; [13  2],[27.75  9.25] ; [11.25  3.75],0
a4,1,0.232324,1.426573,[40 64] ; [14 35],[36.70588235 67.29411765] ; [17.29411765 31.70588235],0
p8,1,0.245184,1.350538,[37 63] ; [23 26],[40.26845638 59.73154362] ; [19.73154362 29.26845638],0
p1,1,0.330132,0.948381,[ 6 97] ; [ 5 44],[ 7.45394737 95.54605263] ; [ 3.54605263 45.45394737],0
u1,1,0.362153,0.830415,[ 8 96] ; [ 6 43],[ 9.51633987 94.48366013] ; [ 4.48366013 44.51633987],0
n1,1,0.375275,0.786123,[12 25] ; [6 7],[13.32 23.68] ; [4.68 8.32],0
v3,1,0.39969,0.70926,[24 72] ; [14 30],[26.05714286 69.94285714] ; [11.94285714 32.05714286],0
a5,1,0.405517,0.691906,[65 39] ; [34 15],[67.29411765 36.70588235] ; [31.70588235 17.29411765],0
d2,1,0.408299,0.683748,[39 64] ; [22 27],[41.33552632 61.66447368] ; [19.66447368 29.33552632],0
d3,1,0.423297,0.641143,[64 38] ; [34 15],[66.1986755 35.8013245] ; [31.8013245 17.1986755],0
n5,1,0.434699,0.610235,[39 63] ; [22 27],[41.20529801 60.79470199] ; [19.79470199 29.20529801],0
p12,1,0.446712,0.578981,[ 2 98] ; [ 2 46],[ 2.7027027 97.2972973] ; [ 1.2972973 46.7027027],0
r2,1,0.4727,0.515657,[91 13] ; [43  4],[92.29139073 11.70860927] ; [41.70860927  5.29139073],0
n4,1,0.565072,0.330998,[54 50] ; [23 26],[52.33986928 51.66013072] ; [24.66013072 24.33986928],0
b4,1,0.610726,0.259119,[57 47] ; [29 20],[58.45751634 45.54248366] ; [27.54248366 21.45751634],0
a2,1,0.637133,0.222512,[18 86] ; [ 7 42],[16.99346405 87.00653595] ; [ 8.00653595 40.99346405],0
s1,1,0.691427,0.157545,[ 6 97] ; [ 2 45],[ 5.49333333 97.50666667] ; [ 2.50666667 44.49333333],0
a1,1,0.69761,0.15097,[  3 101] ; [ 2 47],[  3.39869281 100.60130719] ; [ 1.60130719 47.39869281],0
v2,1,0.712056,0.136232,[48 48] ; [24 21],[49.0212766 46.9787234] ; [22.9787234 22.0212766],0
a6,1,0.767551,0.087367,[69 34] ; [34 15],[69.79605263 33.20394737] ; [33.20394737 15.79605263],0
a7,1,0.806422,0.060047,[70 34] ; [32 17],[69.33333333 34.66666667] ; [32.66666667 16.33333333],0
d4,1,0.870228,0.026689,[80 22] ; [39 10],[80.38410596 21.61589404] ; [38.61589404 10.38410596],0
a3,1,0.889254,0.01939,[67 37] ; [31 18],[66.61437908 37.38562092] ; [31.38562092 17.61437908],0
n3,1,0.890664,0.018896,[25 10] ; [11  4],[25.2  9.8] ; [10.8  4.2],0
r1,1,0.907167,0.013599,[79 24] ; [38 11],[79.28289474 23.71710526] ; [37.71710526 11.28289474],0
b5,1,0.981244,0.000553,[66 38] ; [31 18],[65.93464052 38.06535948] ; [31.06535948 17.93464052],0
