Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.003423,8.567235,[24  1] ; [21 12],[19.39655172  5.60344828] ; [25.60344828  7.39655172],0
r2,1,0.725657,0.123137,[24  1] ; [31  2],[23.70689655  1.29310345] ; [31.29310345  1.70689655],0
s2,1,0.777447,0.07989,[15 10] ; [21 12],[15.51724138  9.48275862] ; [20.48275862 12.51724138],0
s5,1,0.802938,0.062274,[10 15] ; [13 17],[10.45454545 14.54545455] ; [12.54545455 17.45454545],0
u4,1,0.841142,0.040173,[ 1 24] ; [ 1 32],[ 0.86206897 24.13793103] ; [ 1.13793103 31.86206897],0
p11,1,0.848667,0.036412,[18  7] ; [23 10],[17.67241379  7.32758621] ; [23.32758621  9.67241379],0
d1,1,0.852727,0.034462,[15 10] ; [19 14],[14.65517241 10.34482759] ; [19.34482759 13.65517241],0
d5,1,0.861145,0.030596,[20  5] ; [27  6],[20.25862069  4.74137931] ; [26.74137931  6.25862069],0
p1,1,0.883455,0.021489,[ 2 23] ; [ 3 30],[ 2.15517241 22.84482759] ; [ 2.84482759 30.15517241],0
a7,1,0.912165,0.012168,[14 11] ; [18 15],[13.79310345 11.20689655] ; [18.20689655 14.79310345],0
b5,1,0.977234,0.000814,[16  9] ; [21 12],[15.94827586  9.05172414] ; [21.05172414 11.94827586],0
