Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,32.596571,[ 24 333] ; [22 54],[ 37.926097 319.073903] ; [ 8.073903 67.926097],1
u3,1,0.233038,1.422222,[61 37] ; [11  3],[63. 35.] ; [9. 5.],0
v1,1,0.244139,1.356534,[208 142] ; [50 25],[212.47058824 137.52941176] ; [45.52941176 29.47058824],0
u2,1,0.264618,1.244437,[54 43] ; [10  4],[55.92792793 41.07207207] ; [8.07207207 5.92792793],0
a4,1,0.272596,1.203638,[176 183] ; [32 44],[171.65977011 187.34022989] ; [36.34022989 39.65977011],0
n1,1,0.302038,1.065175,[21 34] ; [7 6],[22.64705882 32.35294118] ; [5.35294118 7.64705882],0
v4,1,0.302356,1.063774,[347  13] ; [75  1],[348.44036697  11.55963303] ; [73.55963303  2.44036697],0
b1,1,0.314932,1.009877,[160 200] ; [29 47],[156.05504587 203.94495413] ; [32.94495413 43.05504587],0
s2,1,0.34126,0.90569,[190 167] ; [45 31],[193.75288684 163.24711316] ; [41.24711316 34.75288684],0
a5,1,0.422191,0.644208,[285  75] ; [57 19],[282.3853211  77.6146789] ; [59.6146789 16.3853211],0
s4,1,0.427417,0.629833,[ 67 290] ; [11 63],[ 64.60788863 292.39211137] ; [13.39211137 60.60788863],0
r4,1,0.460969,0.543541,[338  22] ; [73  3],[339.35779817  20.64220183] ; [71.64220183  4.35779817],0
a6,1,0.510025,0.434015,[250 109] ; [50 26],[247.5862069 111.4137931] ; [52.4137931 23.5862069],0
a8,1,0.528032,0.398177,[ 41 282] ; [11 60],[ 42.62944162 280.37055838] ; [ 9.37055838 61.62944162],0
a7,1,0.600236,0.27464,[261  98] ; [53 23],[259.14022989  99.85977011] ; [54.85977011 21.14022989],0
d5,1,0.697089,0.151518,[304  55] ; [63 13],[302.88045977  56.11954023] ; [64.11954023 11.88045977],0
u1,1,0.782799,0.075996,[ 81 279] ; [16 60],[ 80.09174312 279.90825688] ; [16.90825688 59.09174312],0
r1,1,0.784846,0.074534,[292  66] ; [63 13],[292.83410138  65.16589862] ; [62.16589862 13.83410138],0
d4,1,0.798901,0.064908,[298  61] ; [64 12],[298.75402299  60.24597701] ; [63.24597701 12.75402299],0
d3,1,0.834639,0.043579,[246 114] ; [51 25],[245.2293578 114.7706422] ; [51.7706422 24.2293578],0
v2,1,0.848304,0.036589,[217 133] ; [45 29],[216.27358491 133.72641509] ; [45.72641509 28.27358491],0
n2,1,0.921585,0.00969,[43 12] ; [10  3],[42.86764706 12.13235294] ; [10.13235294  2.86764706],0
d2,1,0.937494,0.00615,[186 173] ; [39 37],[185.68965517 173.31034483] ; [39.31034483 36.68965517],0
b4,1,0.949553,0.004003,[207 153] ; [44 32],[207.24770642 152.75229358] ; [43.75229358 32.24770642],0
d1,1,0.950495,0.003855,[224 136] ; [47 29],[223.76146789 136.23853211] ; [47.23853211 28.76146789],0
