Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,64.418734,[15 68] ; [103  37],[43.91928251 39.08071749] ; [74.08071749 65.91928251],1
u4,1,0.43271,0.615539,[ 1 82] ; [  4 139],[ 1.83628319 81.16371681] ; [  3.16371681 139.83628319],0
b2,1,0.470908,0.519845,[20 27] ; [47 49],[22.02097902 24.97902098] ; [44.97902098 51.02097902],0
b3,1,0.470908,0.519845,[20 27] ; [47 49],[22.02097902 24.97902098] ; [44.97902098 51.02097902],0
s6,1,0.514877,0.424143,[68 12] ; [115  26],[66.24434389 13.75565611] ; [116.75565611  24.24434389],0
p2,1,0.543828,0.368491,[69 12] ; [125  17],[70.46636771 10.53363229] ; [123.53363229  18.46636771],0
n3,1,0.575403,0.313725,[14  7] ; [20  7],[14.875  6.125] ; [19.125  7.875],0
b4,1,0.583147,0.301175,[48 35] ; [88 55],[49.94690265 33.05309735] ; [86.05309735 56.94690265],0
n2,1,0.608919,0.261752,[16  5] ; [23  5],[16.71428571  4.28571429] ; [22.28571429  5.71428571],0
p11,1,0.610647,0.259234,[65 18] ; [116  27],[66.47345133 16.52654867] ; [114.52654867  28.47345133],0
p6,1,0.662134,0.190941,[36 45] ; [58 82],[34.45248869 46.54751131] ; [59.54751131 80.45248869],0
a1,1,0.692206,0.156708,[ 7 76] ; [ 10 133],[ 6.24336283 76.75663717] ; [ 10.75663717 132.24336283],0
p8,1,0.694443,0.154317,[47 34] ; [85 55],[48.3800905 32.6199095] ; [83.6199095 56.3800905],0
r4,1,0.750355,0.101233,[75  8] ; [131  12],[75.65486726  7.34513274] ; [130.34513274  12.65486726],0
n6,1,0.80803,0.059034,[72  9] ; [125  14],[72.53181818  8.46818182] ; [124.46818182  14.53181818],0
s7,1,0.827476,0.047498,[47 31] ; [84 52],[47.74766355 30.25233645] ; [83.25233645 52.74766355],0
p7,1,0.835485,0.043128,[59 22] ; [98 39],[58.33486239 22.66513761] ; [98.66513761 38.33486239],0
b1,1,0.870447,0.026599,[34 49] ; [57 86],[33.42035398 49.57964602] ; [57.57964602 85.42035398],0
p1,1,0.966429,0.001771,[11 70] ; [ 19 123],[10.89686099 70.10313901] ; [ 19.10313901 122.89686099],0
b5,1,0.993175,7.3e-05,[43 40] ; [74 69],[42.96902655 40.03097345] ; [74.03097345 68.96902655],0
