Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.004784,7.959416,[18 89] ; [10 13],[23.04615385 83.95384615] ; [ 4.95384615 18.04615385],0
u2,1,0.650165,0.205693,[14 23] ; [5 6],[14.64583333 22.35416667] ; [4.35416667 6.64583333],0
d2,1,0.691849,0.157091,[48 62] ; [12 13],[48.88888889 61.11111111] ; [11.11111111 13.88888889],0
s8,1,0.728375,0.120609,[26 86] ; [ 5 20],[25.34306569 86.65693431] ; [ 5.65693431 19.34306569],0
a7,1,0.729453,0.119615,[61 51] ; [14 10],[61.76470588 50.23529412] ; [13.23529412 10.76470588],0
u1,1,0.74947,0.101977,[  7 105] ; [ 2 23],[  7.35766423 104.64233577] ; [ 1.64233577 23.35766423],0
s3,1,0.814805,0.054864,[46 65] ; [11 14],[46.52205882 64.47794118] ; [10.47794118 14.52205882],0
b5,1,0.823599,0.049692,[69 43] ; [16  9],[69.48905109 42.51094891] ; [15.51094891  9.48905109],0
d3,1,0.841295,0.040095,[58 53] ; [12 12],[57.55555556 53.44444444] ; [12.44444444 11.55555556],0
p1,1,0.881953,0.02205,[ 10 102] ; [ 2 23],[  9.81021898 102.18978102] ; [ 2.18978102 22.81021898],0
d4,1,0.920585,0.009939,[75 37] ; [17  8],[75.21167883 36.78832117] ; [16.78832117  8.21167883],0
a4,1,0.930055,0.007705,[41 70] ; [ 9 16],[40.80882353 70.19117647] ; [ 9.19117647 15.80882353],0
b3,1,0.947485,0.004338,[27 40] ; [ 7 10],[27.11904762 39.88095238] ; [ 6.88095238 10.11904762],0
b2,1,0.947485,0.004338,[27 40] ; [ 7 10],[27.11904762 39.88095238] ; [ 6.88095238 10.11904762],0
p3,1,0.963701,0.002071,[35 76] ; [ 8 17],[35.09558824 75.90441176] ; [ 7.90441176 17.09558824],0
p2,1,0.97346,0.001107,[67 44] ; [15 10],[66.92647059 44.07352941] ; [15.07352941  9.92647059],0
a1,1,0.995259,3.5e-05,[  9 103] ; [ 2 23],[  8.99270073 103.00729927] ; [ 2.00729927 22.99270073],0
