Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,38.31491,[ 5 49] ; [39 20],[21.02654867 32.97345133] ; [22.97345133 36.02654867],1
a7,1,0.478228,0.502901,[27 26] ; [34 25],[28.86607143 24.13392857] ; [32.13392857 26.86607143],0
v3,1,0.478804,0.501585,[12 41] ; [16 40],[13.6146789 39.3853211] ; [14.3853211 41.6146789],0
p2,1,0.524348,0.405333,[22 32] ; [28 32],[23.68421053 30.31578947] ; [26.31578947 33.68421053],0
b5,1,0.524348,0.405333,[32 22] ; [32 28],[30.31578947 23.68421053] ; [33.68421053 26.31578947],0
n3,1,0.570846,0.32127,[14 11] ; [10 11],[13.04347826 11.95652174] ; [10.95652174 10.04347826],0
s6,1,0.596688,0.280021,[19 35] ; [18 41],[17.68141593 36.31858407] ; [19.31858407 39.68141593],0
s1,1,0.645796,0.211242,[ 5 49] ; [ 4 54],[ 4.33928571 49.66071429] ; [ 4.66071429 53.33928571],0
n6,1,0.720798,0.127729,[32 22] ; [33 26],[31.0619469 22.9380531] ; [33.9380531 25.0619469],0
n5,1,0.734679,0.114859,[31 23] ; [32 27],[30.10619469 23.89380531] ; [32.89380531 26.10619469],0
b2,1,0.790067,0.070875,[10 22] ; [11 21],[10.5 21.5] ; [10.5 21.5],0
b3,1,0.790067,0.070875,[10 22] ; [11 21],[10.5 21.5] ; [10.5 21.5],0
u3,1,0.815032,0.054728,[16 16] ; [7 6],[16.35555556 15.64444444] ; [6.64444444 6.35555556],0
a8,1,0.817878,0.053027,[ 4 47] ; [ 5 50],[ 4.33018868 46.66981132] ; [ 4.66981132 50.33018868],0
n2,1,0.87925,0.02308,[13 12] ; [13 11],[13.26530612 11.73469388] ; [12.73469388 11.26530612],0
s2,1,0.885961,0.020568,[14 40] ; [16 43],[14.33628319 39.66371681] ; [15.66371681 43.33628319],0
p11,1,0.90498,0.01425,[24 30] ; [26 34],[23.68421053 30.31578947] ; [26.31578947 33.68421053],0
p10,1,0.942937,0.005124,[12 42] ; [13 47],[11.84210526 42.15789474] ; [13.15789474 46.84210526],0
p12,1,0.949608,0.003994,[ 1 53] ; [ 1 58],[ 0.95575221 53.04424779] ; [ 1.04424779 57.95575221],0
b1,1,0.968422,0.001567,[29 25] ; [32 28],[28.89473684 25.10526316] ; [32.10526316 27.89473684],0
v2,1,0.973913,0.001069,[18 33] ; [21 38],[18.08181818 32.91818182] ; [20.91818182 38.08181818],0
