Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,68.448273,[119  28] ; [ 55 106],[83.04545455 63.95454545] ; [90.95454545 70.04545455],1
a1,1,0.48493,0.487756,[  5 146] ; [  8 156],[  6.23174603 144.76825397] ; [  6.76825397 157.23174603],0
n1,1,0.506812,0.440643,[15 17] ; [23 35],[13.51111111 18.48888889] ; [24.48888889 33.51111111],0
u2,1,0.613632,0.254919,[30 22] ; [27 16],[31.2 20.8] ; [25.8 17.2],0
b1,1,0.617434,0.24949,[63 88] ; [73 91],[65.19365079 85.80634921] ; [70.80634921 93.19365079],0
v3,1,0.643845,0.213748,[ 26 123] ; [ 31 128],[ 27.57467532 121.42532468] ; [ 29.42532468 129.57467532],0
a5,1,0.667179,0.18492,[111  40] ; [117  47],[109.2952381  41.7047619] ; [118.7047619  45.2952381],0
s1,1,0.698559,0.149975,[  6 143] ; [  8 154],[  6.7073955 142.2926045] ; [  7.2926045 154.7073955],0
u4,1,0.720278,0.128227,[  2 149] ; [  3 161],[  2.3968254 148.6031746] ; [  2.6031746 161.3968254],0
n3,1,0.724493,0.124229,[19 13] ; [36 21],[19.7752809 12.2247191] ; [35.2247191 21.7752809],0
n2,1,0.782547,0.076177,[22 11] ; [37 21],[21.3956044 11.6043956] ; [37.6043956 20.3956044],0
u3,1,0.82078,0.051321,[32 19] ; [26 17],[31.46808511 19.53191489] ; [26.53191489 16.46808511],0
d2,1,0.873073,0.025522,[76 75] ; [83 79],[76.70607029 74.29392971] ; [82.29392971 79.70607029],0
