Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.001002,10.824283,[16  8] ; [46 99],[ 8.80473373 15.19526627] ; [53.19526627 91.80473373],0
p9,1,0.456122,0.555393,[ 5 18] ; [41 99],[ 6.49079755 16.50920245] ; [ 39.50920245 100.49079755],0
n1,1,0.47648,0.50691,[6 7] ; [21 38],[4.875 8.125] ; [22.125 36.875],0
b2,1,0.481812,0.494758,[5 8] ; [26 64],[3.91262136 9.08737864] ; [27.08737864 62.91262136],0
b3,1,0.481812,0.494758,[5 8] ; [26 64],[3.91262136 9.08737864] ; [27.08737864 62.91262136],0
p4,1,0.497908,0.459393,[ 9 15] ; [ 44 100],[ 7.57142857 16.42857143] ; [45.42857143 98.57142857],0
v3,1,0.501626,0.451495,[ 4 19] ; [ 33 106],[ 5.25308642 17.74691358] ; [ 31.74691358 107.25308642],0
a4,1,0.581534,0.303762,[11 13] ; [57 86],[ 9.77245509 14.22754491] ; [58.22754491 84.77245509],0
n6,1,0.591232,0.288424,[15  9] ; [81 62],[13.79640719 10.20359281] ; [82.20359281 60.79640719],0
u1,1,0.626191,0.237261,[ 2 22] ; [ 17 128],[ 2.69822485 21.30177515] ; [ 16.30177515 128.69822485],0
b4,1,0.628768,0.233736,[15  9] ; [83 62],[13.91715976 10.08284024] ; [84.08284024 60.91715976],0
a7,1,0.674273,0.176644,[13 11] ; [84 59],[13.94011976 10.05988024] ; [83.05988024 59.94011976],0
d2,1,0.805351,0.060727,[10 14] ; [63 79],[10.55421687 13.44578313] ; [62.44578313 79.55421687],0
r2,1,0.809735,0.057969,[18  5] ; [115  28],[18.42771084  4.57228916] ; [114.57228916  28.42771084],0
p1,1,0.813991,0.055357,[ 2 22] ; [ 10 133],[ 1.7245509 22.2754491] ; [ 10.2754491 132.7245509],0
d4,1,0.818621,0.052587,[16  8] ; [98 44],[16.48192771  7.51807229] ; [97.51807229 44.48192771],0
b1,1,0.824419,0.049224,[11 13] ; [70 75],[11.50295858 12.49704142] ; [69.49704142 75.50295858],0
v4,1,0.836745,0.04246,[18  6] ; [110  33],[18.39520958  5.60479042] ; [109.60479042  33.39520958],0
d5,1,0.843669,0.038889,[15  9] ; [93 51],[15.42857143  8.57142857] ; [92.57142857 51.42857143],0
b5,1,0.86628,0.028354,[15  9] ; [88 57],[14.62721893  9.37278107] ; [88.37278107 56.62721893],0
r4,1,0.877012,0.02395,[15  9] ; [93 52],[15.33727811  8.66272189] ; [92.66272189 52.33727811],0
u2,1,0.889786,0.019203,[4 6] ; [23 38],[3.8028169 6.1971831] ; [23.1971831 37.8028169],0
a1,1,0.898758,0.016188,[ 2 22] ; [ 11 134],[ 1.84615385 22.15384615] ; [ 11.15384615 133.84615385],0
d3,1,0.899164,0.016057,[13 11] ; [80 64],[13.28571429 10.71428571] ; [79.71428571 64.28571429],0
p6,1,0.899274,0.016022,[ 4 20] ; [ 25 116],[ 4.21818182 19.78181818] ; [ 24.78181818 116.21818182],0
p2,1,0.926902,0.008417,[13 11] ; [80 65],[13.20710059 10.79289941] ; [79.79289941 65.20710059],0
n5,1,0.949768,0.003969,[12 12] ; [73 71],[12.14285714 11.85714286] ; [72.85714286 71.14285714],0
a3,1,0.957058,0.002899,[14 10] ; [82 60],[13.87951807 10.12048193] ; [82.12048193 59.87951807],0
n3,1,0.971592,0.001268,[8 5] ; [36 22],[8.05633803 4.94366197] ; [35.94366197 22.05633803],0
n2,1,0.972147,0.001219,[8 5] ; [36 23],[7.94444444 5.05555556] ; [36.05555556 22.94444444],0
