Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000713,11.454545,[25  8] ; [10 20],[18.33333333 14.66666667] ; [16.66666667 13.33333333],1
d3,1,0.484989,0.487625,[22 10] ; [23  7],[23.22580645  8.77419355] ; [21.77419355  8.22580645],0
r3,1,0.498475,0.458182,[32  1] ; [28  2],[31.42857143  1.57142857] ; [28.57142857  1.42857143],0
n6,1,0.516041,0.421798,[31  1] ; [28  2],[30.4516129  1.5483871] ; [28.5483871  1.4516129],0
r4,1,0.563452,0.333762,[31  2] ; [27  3],[30.38095238  2.61904762] ; [27.61904762  2.38095238],0
p9,1,0.563452,0.333762,[31  2] ; [27  3],[30.38095238  2.61904762] ; [27.61904762  2.38095238],0
d1,1,0.564731,0.331579,[22 11] ; [22  8],[23.04761905  9.95238095] ; [20.95238095  9.04761905],0
s7,1,0.567963,0.326102,[29  4] ; [24  5],[28.20967742  4.79032258] ; [24.79032258  4.20967742],0
d2,1,0.585329,0.297698,[17 15] ; [18 12],[18.06451613 13.93548387] ; [16.93548387 13.06451613],0
s1,1,0.59256,0.286364,[ 3 30] ; [ 4 26],[ 3.66666667 29.33333333] ; [ 3.33333333 26.66666667],0
a8,1,0.604299,0.26856,[ 6 25] ; [ 4 24],[ 5.25423729 25.74576271] ; [ 4.74576271 23.25423729],0
u3,1,0.666955,0.185185,[4 2] ; [5 4],[3.6 2.4] ; [5.4 3.6],0
a6,1,0.779447,0.078423,[17 15] ; [17 13],[17.5483871 14.4516129] ; [16.4516129 13.5483871],0
a5,1,0.796359,0.066596,[23 10] ; [20 10],[22.52380952 10.47619048] ; [20.47619048  9.52380952],0
a1,1,0.836813,0.042424,[ 5 28] ; [ 4 26],[ 4.71428571 28.28571429] ; [ 4.28571429 25.71428571],0
u1,1,0.874288,0.025032,[ 6 27] ; [ 5 25],[ 5.76190476 27.23809524] ; [ 5.23809524 24.76190476],0
b4,1,0.885253,0.020826,[17 16] ; [16 14],[17.28571429 15.71428571] ; [15.71428571 14.28571429],0
d5,1,0.911264,0.01242,[27  5] ; [25  5],[26.83870968  5.16129032] ; [25.16129032  4.83870968],0
b5,1,0.960834,0.002411,[13 20] ; [12 18],[13.0952381 19.9047619] ; [11.9047619 18.0952381],0
r2,1,0.962993,0.002153,[31  1] ; [29  1],[30.96774194  1.03225806] ; [29.03225806  0.96774194],0
p1,1,1.0,0.0,[11 22] ; [10 20],[11. 22.] ; [10. 20.],0
