Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,1.3e-05,18.981765,[25 29] ; [65 14],[36.54135338 17.45864662] ; [53.45864662 25.54135338],1
s2,1,0.428986,0.625567,[18 37] ; [30 46],[20.15267176 34.84732824] ; [27.84732824 48.15267176],0
s4,1,0.467591,0.527663,[11 44] ; [12 67],[ 9.44029851 45.55970149] ; [13.55970149 65.44029851],0
a4,1,0.475587,0.508967,[12 43] ; [13 64],[10.41666667 44.58333333] ; [14.58333333 62.41666667],0
p8,1,0.489535,0.477547,[19 35] ; [23 55],[17.18181818 36.81818182] ; [24.81818182 53.18181818],0
s5,1,0.500291,0.454319,[ 9 46] ; [16 60],[10.49618321 44.50381679] ; [14.50381679 61.49618321],0
s3,1,0.507748,0.438705,[25 30] ; [39 37],[26.87022901 28.12977099] ; [37.12977099 38.87022901],0
p2,1,0.533158,0.388369,[37 18] ; [49 30],[35.29850746 19.70149254] ; [50.70149254 28.29850746],0
n3,1,0.550985,0.355556,[16  8] ; [14 10],[15.  9.] ; [15.  9.],0
b4,1,0.555184,0.348111,[30 25] ; [39 40],[28.32089552 26.67910448] ; [40.67910448 38.32089552],0
p11,1,0.584608,0.298844,[38 17] ; [51 28],[36.52985075 18.47014925] ; [52.47014925 26.52985075],0
a2,1,0.595415,0.281966,[ 4 51] ; [ 4 75],[ 3.28358209 51.71641791] ; [ 4.71641791 74.28358209],0
a8,1,0.598663,0.277017,[ 6 45] ; [11 62],[ 6.99193548 44.00806452] ; [10.00806452 62.99193548],0
v4,1,0.634775,0.225641,[44 10] ; [66 12],[45.  9.] ; [65. 13.],0
s8,1,0.640339,0.218299,[12 43] ; [20 59],[13.13432836 41.86567164] ; [18.86567164 60.13432836],0
d1,1,0.648205,0.20817,[ 3 52] ; [ 3 76],[ 2.46268657 52.53731343] ; [ 3.53731343 75.46268657],0
r1,1,0.654439,0.200349,[32 23] ; [49 30],[33.24626866 21.75373134] ; [47.75373134 31.24626866],0
a7,1,0.687872,0.161398,[28 27] ; [43 36],[29.14179104 25.85820896] ; [41.85820896 37.14179104],0
s1,1,0.693079,0.155773,[ 4 51] ; [ 7 69],[ 4.61832061 50.38167939] ; [ 6.38167939 69.61832061],0
d3,1,0.717821,0.13059,[24 31] ; [32 47],[22.98507463 32.01492537] ; [33.01492537 45.98507463],0
p9,1,0.726541,0.122311,[37 18] ; [54 23],[37.91666667 17.08333333] ; [53.08333333 23.91666667],0
a3,1,0.73054,0.118616,[25 29] ; [38 39],[25.96946565 28.03053435] ; [37.03053435 39.96946565],0
p4,1,0.772516,0.083571,[14 40] ; [22 56],[14.72727273 39.27272727] ; [21.27272727 56.72727273],0
b5,1,0.775133,0.081606,[32 23] ; [44 35],[31.19402985 23.80597015] ; [44.80597015 34.19402985],0
v2,1,0.788364,0.072058,[16 37] ; [24 50],[16.69291339 36.30708661] ; [23.30708661 50.69291339],0
b1,1,0.829991,0.046102,[24 31] ; [33 46],[23.39552239 31.60447761] ; [33.60447761 45.39552239],0
u2,1,0.833566,0.044155,[12 17] ; [18 23],[12.42857143 16.57142857] ; [17.57142857 23.42857143],0
u3,1,0.833566,0.044155,[12 17] ; [18 23],[12.42857143 16.57142857] ; [17.57142857 23.42857143],0
n2,1,0.873613,0.025304,[18  6] ; [20  6],[18.24  5.76] ; [19.76  6.24],0
d2,1,0.908453,0.013223,[13 42] ; [18 61],[12.7238806 42.2761194] ; [18.2761194 60.7238806],0
r3,1,0.912281,0.012136,[44 11] ; [63 15],[44.2481203 10.7518797] ; [62.7518797 15.2481203],0
