Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,27.748533,[101  10] ; [ 7 10],[93.65625 17.34375] ; [14.34375  2.65625],1
u3,1,0.174694,1.842192,[13 23] ; [6 4],[14.86956522 21.13043478] ; [4.13043478 5.86956522],0
d5,1,0.176949,1.82306,[82 28] ; [10  7],[79.68503937 30.31496063] ; [12.31496063  4.68503937],0
d4,1,0.22345,1.482075,[86 24] ; [11  6],[84.01574803 25.98425197] ; [12.98425197  4.01574803],0
s5,1,0.231694,1.430433,[48 59] ; [ 5 12],[45.73387097 61.26612903] ; [7.26612903 9.73387097],0
u2,1,0.233516,1.419316,[22 14] ; [4 6],[20.34782609 15.65217391] ; [5.65217391 4.34782609],0
v3,1,0.240134,1.379807,[49 61] ; [ 5 12],[46.77165354 63.22834646] ; [7.22834646 9.77165354],0
s4,1,0.249323,1.327094,[27 84] ; [ 2 15],[25.1484375 85.8515625] ; [ 3.8515625 13.1484375],0
d2,1,0.273125,1.200986,[55 56] ; [ 6 11],[52.8984375 58.1015625] ; [8.1015625 8.8984375],0
r2,1,0.312363,1.020659,[97 11] ; [13  3],[95.80645161 12.19354839] ; [14.19354839  1.80645161],0
n6,1,0.335109,0.929055,[95 16] ; [13  4],[93.65625 17.34375] ; [14.34375  2.65625],0
b1,1,0.357493,0.84668,[52 59] ; [10  7],[53.765625 57.234375] ; [8.234375 8.765625],0
d1,1,0.357493,0.84668,[59 52] ; [ 7 10],[57.234375 53.765625] ; [8.765625 8.234375],0
p4,1,0.384845,0.755167,[81 30] ; [10  6],[79.53543307 31.46456693] ; [11.46456693  4.53543307],0
p6,1,0.434043,0.611981,[56 53] ; [ 7 10],[54.5 54.5] ; [8.5 8.5],0
v2,1,0.444598,0.584387,[57 52] ; [10  6],[58.424 50.576] ; [8.576 7.424],0
d3,1,0.520034,0.413825,[55 56] ; [ 7 10],[53.765625 57.234375] ; [8.234375 8.765625],0
p5,1,0.524509,0.405017,[20 91] ; [ 2 15],[19.078125 91.921875] ; [ 2.921875 14.078125],0
p1,1,0.531025,0.392431,[12 99] ; [ 1 16],[11.2734375 99.7265625] ; [ 1.7265625 15.2734375],0
a4,1,0.630813,0.23096,[46 65] ; [ 6 11],[45.09375 65.90625] ; [ 6.90625 10.09375],0
u4,1,0.65156,0.203939,[  4 107] ; [ 1 16],[  4.3359375 106.6640625] ; [ 0.6640625 16.3359375],0
b3,1,0.722982,0.125653,[29 40] ; [4 7],[28.4625 40.5375] ; [4.5375 6.4625],0
b2,1,0.722982,0.125653,[29 40] ; [4 7],[28.4625 40.5375] ; [4.5375 6.4625],0
s6,1,0.732091,0.1172,[73 33] ; [11  6],[72.3902439 33.6097561] ; [11.6097561  5.3902439],0
n3,1,0.781814,0.076705,[14 10] ; [2 1],[14.22222222  9.77777778] ; [1.77777778 1.22222222],0
s2,1,0.794519,0.067833,[56 55] ; [8 9],[55.5 55.5] ; [8.5 8.5],0
a5,1,0.860614,0.030833,[76 35] ; [12  5],[76.3125 34.6875] ; [11.6875  5.3125],0
b4,1,0.902785,0.014919,[57 54] ; [9 8],[57.234375 53.765625] ; [8.765625 8.234375],0
u1,1,0.935807,0.006487,[  6 105] ; [ 1 16],[  6.0703125 104.9296875] ; [ 0.9296875 16.0703125],0
p12,1,0.939406,0.005778,[  7 103] ; [ 1 16],[  6.92913386 103.07086614] ; [ 1.07086614 15.92913386],0
a2,1,0.946385,0.004522,[  7 104] ; [ 1 16],[  6.9375 104.0625] ; [ 1.0625 15.9375],0
b5,1,0.960349,0.002472,[45 66] ; [ 7 10],[45.09375 65.90625] ; [ 6.90625 10.09375],0
a8,1,0.968127,0.001597,[13 94] ; [ 2 14],[13.04878049 93.95121951] ; [ 1.95121951 14.04878049],0
