Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,66.790202,[86  2] ; [33 49],[61.6 26.4] ; [57.4 24.6],1
n3,1,0.252294,1.310558,[22 17] ; [17  7],[24.14285714 14.85714286] ; [14.85714286  9.14285714],0
n6,1,0.254202,1.300059,[66 22] ; [55 27],[62.63529412 25.36470588] ; [58.36470588 23.63529412],0
n1,1,0.284271,1.146559,[21 20] ; [ 9 15],[18.92307692 22.07692308] ; [11.07692308 12.92307692],0
p1,1,0.317124,1.000773,[ 6 84] ; [ 9 73],[ 7.84883721 82.15116279] ; [ 7.15116279 74.84883721],0
u3,1,0.365588,0.818607,[14  7] ; [23 19],[12.33333333  8.66666667] ; [24.66666667 17.33333333],0
r1,1,0.374371,0.789103,[68 22] ; [57 25],[65.40697674 24.59302326] ; [59.59302326 22.40697674],0
s5,1,0.430227,0.62221,[26 59] ; [19 57],[23.75776398 61.24223602] ; [21.24223602 54.75776398],0
p3,1,0.436535,0.605374,[31 58] ; [24 58],[28.62573099 60.37426901] ; [26.37426901 55.62573099],0
s6,1,0.438741,0.599574,[52 37] ; [42 38],[49.50295858 39.49704142] ; [44.49704142 35.50295858],0
r3,1,0.494049,0.467696,[78 12] ; [68 14],[76.39534884 13.60465116] ; [69.60465116 12.39534884],0
n5,1,0.500888,0.453055,[60 30] ; [50 31],[57.89473684 32.10526316] ; [52.10526316 28.89473684],0
p6,1,0.517097,0.41968,[21 68] ; [16 66],[19.25730994 69.74269006] ; [17.74269006 64.25730994],0
a1,1,0.533362,0.387982,[ 9 81] ; [ 6 76],[ 7.84883721 82.15116279] ; [ 7.15116279 74.84883721],0
u2,1,0.586883,0.295238,[11  9] ; [20 22],[10. 10.] ; [21. 21.],0
r4,1,0.62225,0.242718,[72 18] ; [68 14],[73.25581395 16.74418605] ; [66.74418605 15.25581395],0
p5,1,0.6376,0.221895,[ 7 80] ; [ 5 76],[ 6.21428571 80.78571429] ; [ 5.78571429 75.21428571],0
v3,1,0.654028,0.20086,[28 53] ; [30 49],[29.3625 51.6375] ; [28.6375 50.3625],0
p7,1,0.773705,0.082674,[29 58] ; [25 55],[28.13173653 58.86826347] ; [25.86826347 54.13173653],0
v1,1,0.779944,0.07806,[34 54] ; [33 48],[34.88757396 53.11242604] ; [32.11242604 48.88757396],0
v4,1,0.823354,0.049833,[78 12] ; [72 10],[78.48837209 11.51162791] ; [71.51162791 10.48837209],0
p11,1,0.824085,0.049415,[52 38] ; [46 36],[51.27906977 38.72093023] ; [46.72093023 35.27906977],0
p8,1,0.870927,0.0264,[21 69] ; [20 62],[21.45348837 68.54651163] ; [19.54651163 62.45348837],0
s4,1,0.878013,0.023559,[18 70] ; [16 66],[17.6 70.4] ; [16.4 65.6],0
p12,1,0.882988,0.021663,[ 6 83] ; [ 6 76],[ 6.24561404 82.75438596] ; [ 5.75438596 76.24561404],0
b2,1,0.903526,0.014691,[24 39] ; [17 29],[23.69724771 39.30275229] ; [17.30275229 28.69724771],0
b3,1,0.903526,0.014691,[24 39] ; [17 29],[23.69724771 39.30275229] ; [17.30275229 28.69724771],0
b1,1,0.906575,0.013773,[42 48] ; [39 43],[42.38372093 47.61627907] ; [38.61627907 43.38372093],0
b5,1,0.919747,0.010151,[52 38] ; [48 34],[52.3255814 37.6744186] ; [47.6744186 34.3255814],0
