Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1e-06,23.501275,[112  19] ; [80 56],[94.20224719 36.79775281] ; [97.79775281 38.20224719],1
s6,1,0.315017,1.009525,[111  17] ; [111  24],[108.04562738  19.95437262] ; [113.95437262  21.04562738],0
n4,1,0.354186,0.858403,[115  16] ; [114  22],[112.35580524  18.64419476] ; [116.64419476  19.35580524],0
u2,1,0.355061,0.855285,[14  8] ; [19  6],[15.44680851  6.55319149] ; [17.55319149  7.44680851],0
d2,1,0.429285,0.624757,[102  29] ; [101  36],[99.22761194 31.77238806] ; [103.77238806  33.22761194],0
u1,1,0.439064,0.598728,[43 88] ; [39 98],[40.08208955 90.91791045] ; [41.91791045 95.08208955],0
s2,1,0.455557,0.55679,[101  30] ; [98 36],[98.37358491 32.62641509] ; [100.62641509  33.37358491],0
b2,1,0.472968,0.515034,[42 49] ; [41 59],[39.54450262 51.45549738] ; [43.45549738 56.54450262],0
b3,1,0.472968,0.515034,[42 49] ; [41 59],[39.54450262 51.45549738] ; [43.45549738 56.54450262],0
p10,1,0.491685,0.472836,[117  13] ; [117  17],[115.22727273  14.77272727] ; [118.77272727  15.22727273],0
b1,1,0.498605,0.457904,[56 75] ; [53 84],[53.27985075 77.72014925] ; [55.72014925 81.27985075],0
u4,1,0.525258,0.403557,[  8 123] ; [  6 131],[  6.84328358 124.15671642] ; [  7.15671642 129.84328358],0
s7,1,0.58523,0.297855,[100  29] ; [94 32],[98.14117647 30.85882353] ; [95.85882353 30.14117647],0
n3,1,0.599042,0.276443,[16  7] ; [22 13],[15.06896552  7.93103448] ; [22.93103448 12.06896552],0
a8,1,0.61101,0.258706,[ 17 103] ; [ 20 101],[ 18.42323651 101.57676349] ; [ 18.57676349 102.42323651],0
v4,1,0.621434,0.243857,[128   3] ; [134   2],[128.54681648   2.45318352] ; [133.45318352   2.54681648],0
a3,1,0.650579,0.20517,[109  21] ; [112  25],[107.60299625  22.39700375] ; [113.39700375  23.60299625],0
n2,1,0.661975,0.191133,[17  6] ; [24 11],[16.25862069  6.74137931] ; [24.74137931 10.25862069],0
n5,1,0.691425,0.157547,[109  22] ; [109  25],[107.76603774  23.23396226] ; [110.23396226  23.76603774],0
d5,1,0.694751,0.15399,[128   2] ; [134   3],[127.56554307   2.43445693] ; [134.43445693   2.56554307],0
r2,1,0.701516,0.1469,[126   2] ; [133   3],[125.57575758   2.42424242] ; [133.42424242   2.57575758],0
p11,1,0.738848,0.111142,[105  26] ; [112  25],[106.07089552  24.92910448] ; [110.92910448  26.07089552],0
r3,1,0.746651,0.104367,[128   3] ; [133   4],[127.57835821   3.42164179] ; [133.42164179   3.57835821],0
a4,1,0.752445,0.099488,[74 57] ; [80 57],[75.2761194 55.7238806] ; [78.7238806 58.2761194],0
u3,1,0.797369,0.065922,[16  6] ; [19  6],[16.38297872  5.61702128] ; [18.61702128  6.38297872],0
b4,1,0.85782,0.032095,[77 54] ; [82 55],[77.72014925 53.27985075] ; [81.27985075 55.72014925],0
v2,1,0.884359,0.021154,[79 49] ; [82 49],[79.56756757 48.43243243] ; [81.43243243 49.56756757],0
d3,1,0.885176,0.020855,[113  18] ; [119  18],[113.40298507  17.59701493] ; [118.59701493  18.40298507],0
s3,1,0.918164,0.010557,[99 31] ; [102  31],[99.35361217 30.64638783] ; [101.64638783  31.35361217],0
