Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.016109,5.790991,[30 19] ; [10 20],[24.81012658 24.18987342] ; [15.18987342 14.81012658],0
a1,1,0.722639,0.125978,[ 1 48] ; [ 1 29],[ 1.24050633 47.75949367] ; [ 0.75949367 29.24050633],0
u2,1,0.732105,0.117188,[9 7] ; [7 7],[8.53333333 7.46666667] ; [7.46666667 6.53333333],0
a8,1,0.740673,0.109536,[ 6 39] ; [ 3 25],[ 5.54794521 39.45205479] ; [ 3.45205479 24.54794521],0
p6,1,0.746037,0.104891,[20 28] ; [11 18],[19.32467532 28.67532468] ; [11.67532468 17.32467532],0
p3,1,0.746089,0.104847,[23 25] ; [15 14],[23.68831169 24.31168831] ; [14.31168831 14.68831169],0
s2,1,0.765201,0.089196,[22 25] ; [13 17],[21.36363636 25.63636364] ; [13.63636364 16.36363636],0
p7,1,0.771668,0.084212,[31 17] ; [19  9],[31.57894737 16.42105263] ; [18.42105263  9.57894737],0
b4,1,0.825754,0.048466,[29 20] ; [17 13],[28.53164557 20.46835443] ; [17.46835443 12.53164557],0
u1,1,0.86589,0.028521,[ 2 47] ; [ 1 29],[ 1.86075949 47.13924051] ; [ 1.13924051 28.86075949],0
v3,1,0.878245,0.023469,[27 22] ; [16 14],[26.67088608 22.32911392] ; [16.32911392 13.67088608],0
a7,1,0.925547,0.008733,[35 14] ; [21  8],[35.17948718 13.82051282] ; [20.82051282  8.17948718],0
p12,1,0.96747,0.001663,[ 5 43] ; [ 3 25],[ 5.05263158 42.94736842] ; [ 2.94736842 25.05263158],0
