Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,102.453888,[207  42] ; [149 206],[146.7615894 102.2384106] ; [209.2384106 145.7615894],1
b2,1,0.056968,3.62352,[77 92] ; [ 80 142],[ 67.85933504 101.14066496] ; [ 89.14066496 132.85933504],0
b3,1,0.056968,3.62352,[77 92] ; [ 80 142],[ 67.85933504 101.14066496] ; [ 89.14066496 132.85933504],0
b5,1,0.059264,3.55786,[138 115] ; [228 139],[149.3516129 103.6483871] ; [216.6483871 150.3516129],0
u2,1,0.085889,2.949775,[35 16] ; [62 52],[29.98181818 21.01818182] ; [67.01818182 46.98181818],0
u1,1,0.087578,2.918335,[ 52 201] ; [ 56 311],[ 44.07096774 208.92903226] ; [ 63.92903226 303.07096774],0
d5,1,0.098607,2.727936,[211  40] ; [289  78],[203.07443366  47.92556634] ; [296.92556634  70.07443366],0
a2,1,0.09898,2.721903,[ 66 187] ; [ 75 292],[ 57.53709677 195.46290323] ; [ 83.46290323 283.53709677],0
p6,1,0.12068,2.408473,[108 141] ; [134 227],[ 98.78360656 150.21639344] ; [143.21639344 217.78360656],0
a4,1,0.128814,2.30674,[122 130] ; [155 212],[112.76898223 139.23101777] ; [164.23101777 202.76898223],0
p10,1,0.142235,2.153616,[239  13] ; [335  30],[234.4376013  17.5623987] ; [339.5623987  25.4376013],0
r2,1,0.147651,2.096354,[240  11] ; [334  26],[235.80032733  15.19967267] ; [338.19967267  21.80032733],0
s5,1,0.17256,1.860561,[ 94 151] ; [117 238],[ 86.15833333 158.84166667] ; [124.84166667 230.15833333],0
d3,1,0.232182,1.427446,[179  73] ; [244 123],[172.20678514  79.79321486] ; [250.79321486 116.20678514],0
s6,1,0.403954,0.696524,[175  71] ; [246 116],[170.33881579  75.66118421] ; [250.66118421 111.33881579],0
n3,1,0.477956,0.503524,[30 12] ; [58 17],[31.58974359 10.41025641] ; [56.41025641 18.58974359],0
p2,1,0.645292,0.211888,[224  28] ; [320  45],[222.18476499  29.81523501] ; [321.81523501  43.18476499],0
n2,1,0.729381,0.11968,[32 10] ; [60 16],[32.74576271  9.25423729] ; [59.25423729 16.74576271],0
a7,1,0.764607,0.089662,[182  70] ; [261 106],[180.34894992  71.65105008] ; [262.65105008 104.34894992],0
a8,1,0.796796,0.066304,[ 34 193] ; [ 49 296],[ 32.93881119 194.06118881] ; [ 50.06118881 294.93881119],0
s1,1,0.867155,0.02798,[  5 245] ; [  8 356],[  5.29315961 244.70684039] ; [  7.70684039 356.29315961],0
b1,1,0.879303,0.023059,[ 84 169] ; [124 243],[ 84.87741935 168.12258065] ; [123.12258065 243.87741935],0
b4,1,0.881102,0.022372,[146 107] ; [214 153],[146.90322581 106.09677419] ; [213.09677419 153.90322581],0
a6,1,0.888709,0.019583,[173  78] ; [251 116],[172.20711974  78.79288026] ; [251.79288026 115.20711974],0
u3,1,0.911003,0.012493,[30 21] ; [66 48],[29.67272727 21.32727273] ; [66.32727273 47.67272727],0
n1,1,0.983709,0.000417,[15 27] ; [27 49],[14.94915254 27.05084746] ; [27.05084746 48.94915254],0
